t,theta_true,omega_true,theta_hat,omega_hat,theta_meas,omega_meas,forcing_d,u,error,pid_integral,pid_derivative,K00,K01,K10,K11,P00,P01,P10,P11,Q00,Q01,Q10,Q11,R00,R01,R10,R11
42.300000000000004,13.232808976638607,5.7592569294226745,13.720805816439977,5.559535695149228,13.224618541237179,5.763573718503807,-0.005728937833756524,-43.491147730621186,-3.7208058164399773,4.79460591418333,-4.982392778306632,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.32,13.34799411522706,4.77702798334089,13.803354889427188,4.537007149132918,13.36458522831918,4.80143536463165,-0.0064474653488841545,-42.37823780682971,-3.8033548894271885,4.718538816394786,-4.127453649360557,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.34,13.443534674893877,3.7962859707915273,13.868644010348119,3.531523511155428,13.47875237118833,3.86425280451363,-0.007340632266322884,-41.56991737659822,-3.8686440103481186,4.641165936187824,-3.2644560460465044,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.36,13.519460394309707,2.8250354973599983,13.912331457504282,2.5383372943542906,13.499583419252112,2.7771490491646342,-0.008572409989972385,-40.57418625938637,-3.9123314575042816,4.562919307037738,-2.184372357808151,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.38,13.575961104256907,1.879804362601627,13.939666587889528,1.583306901144192,13.580710827526861,1.8996868164693856,-0.010338442101254371,-38.929139983621376,-3.939666587889528,4.484125975279948,-1.3667565192623243,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.4,13.613557191508939,0.9561924828347558,13.949192028305665,0.6548721714049032,13.610012216151237,0.9691295274567544,-0.013080486252728807,-37.646052942139974,-3.9491920283056654,4.405142134713834,-0.47627202080686715,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.42,13.632681041165634,0.06294460021420079,13.944455696719722,-0.23609324573569465,13.671254889468551,0.1326590605719585,-0.017454422631127797,-36.03932218995656,-3.9444556967197215,4.32625302077944,0.23681657929719435,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.44,13.633939933169918,-0.8023882314328756,13.916579656265736,-1.0965968950206566,13.56187407970756,-0.7225792580112,-0.026831709777282615,-34.64467078782339,-3.9165796562657356,4.247921427654125,1.3938020226992975,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.46,13.61789216854126,-1.6160675183303663,13.876342754378221,-1.9086532818806972,13.595923665652359,-1.6103443384222964,-0.05210491856049467,-32.13027108960463,-3.8763427543782214,4.170394572566561,2.0118450943757082,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.480000000000004,13.585570818174652,-2.409863162858491,13.823039966642693,-2.6862843477762874,13.591263335649993,-2.3962906830054185,-0.7894482508938051,-30.569342782464233,-3.8230399666426926,4.093933773233707,2.6651393867764384,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.5,13.537373554917483,-3.148789509469789,13.752590245416258,-3.4311351285356357,13.496389880675123,-3.251995099275753,-0.06219378201871978,-28.80618711964034,-3.7525902454162576,4.018881968325382,3.52248606132175,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.52,13.474397764728087,-3.833356899411407,13.672259370274663,-4.110706192097504,13.492898455645953,-3.748445989191323,-0.030745254926172378,-26.462048363193695,-3.672259370274663,3.9454367809198887,4.016543757079738,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.54,13.39773062673986,-4.474498363684877,13.579067027145268,-4.750682942824868,13.410888480026188,-4.431644354212492,-0.020701451147309948,-24.74406940766726,-3.5790670271452676,3.873855440376983,4.659617156469764,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.56,13.308240659466161,-5.061436942452934,13.47244261358673,-5.334997962609202,13.294574071738758,-4.980521847442062,-0.015811674716867535,-22.597580518136166,-3.472442613586731,3.8044065881052487,5.33122067792684,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.58,13.207011920617102,-5.5877715636482845,13.356114534638733,-5.8657021503071425,13.208618557419324,-5.611350996218424,-0.01291796626321771,-20.257578191908376,-3.356114534638733,3.737284297412474,5.816403947399884,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.6,13.095256489344136,-6.056233985724165,13.230981903427393,-6.334259129723117,13.111206667531324,-6.010885527070918,-0.011129448365788861,-18.191053154175094,-3.230981903427393,3.6726646593439263,6.256631560566994,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.62,12.974131809629652,-6.463975953770008,13.09387653687884,-6.7509503450158075,12.934246695988632,-6.563675183335428,-0.00982516276442765,-16.123891253796014,-3.09387653687884,3.6107871286063493,6.855268327427666,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.64,12.844852290554252,-6.799439712703802,12.956163437402301,-7.092091311727082,12.914891846499424,-6.870822392850349,-0.008898297540751781,-13.617441585326716,-2.956163437402301,3.5516638598583032,6.885654973826938,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.660000000000004,12.708863496300177,-7.082673942343819,12.808292690423023,-7.377740079434267,12.71593389297164,-7.111674566016823,-0.008255376198585204,-12.23866056651083,-2.8082926904230234,3.495498006049843,7.393537348963886,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.68,12.5672100174533,-7.290407541792494,12.65720288143537,-7.583118542033848,12.603049070799281,-7.266571557654966,-0.0077036971658229515,-9.80035420025262,-2.6572028814353708,3.4423539484211356,7.554490449382634,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.7,12.421401866617451,-7.4343634616237,12.501547724437314,-7.723789803100186,12.440381067320764,-7.415898983576787,-0.007264348312792938,-8.020693967167304,-2.501547724437314,3.3923229939323893,7.782757849902833,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.72,12.272714597384978,-7.510214946893888,12.339394026624914,-7.795460619484646,12.22177400761312,-7.5042731676245875,-0.007054878403606069,-6.057638550635087,-2.3393940266249142,3.345535113399891,8.107684890619993,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.74,12.1225102984471,-7.512948610280622,12.17522132900372,-7.790580692742991,12.048630585643064,-7.4924724671097875,-0.006862941744495152,-3.8330353716092667,-2.175221329003721,3.302030686819817,8.208634881059673,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.76,11.972251326241487,-7.452206701090449,12.016656111547643,-7.724284322294466,11.9744728538745,-7.506217013131851,-0.006678396225855113,-2.032912841098046,-2.0166561115476433,3.261697564588864,7.928260872803872,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.78,11.823207192219678,-7.3463382801813175,11.861966677651974,-7.614354538576392,11.858845410970556,-7.451551987027215,-0.0066746461562876905,-1.0483418052798257,-1.8619666776519743,3.2244582310358245,7.734471694783451,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.800000000000004,11.676280426616053,-7.195345987623211,11.709596641399605,-7.449221742500103,11.708325975356896,-7.1567774131696344,-0.006597416709608025,0.07373484408298481,-1.7095966413996049,3.1902662982078325,7.618501812618472,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.82,11.532373506863589,-6.999831545082274,11.558497094757904,-7.236580044312425,11.526095079566861,-6.920888681216042,-0.006676850317693425,1.3313035094487287,-1.5584970947579038,3.1590963563126744,7.5549773320850555,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.84,11.392376875961943,-6.7615818777078305,11.417552962753017,-6.982887769468016,11.475574304561597,-6.715713076023115,-0.006800061837844469,2.684080072903747,-1.4175529627530175,3.130745297057614,7.047206600244316,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.86,11.257145238407787,-6.504219941967211,11.278860768857157,-6.709933031669152,11.293652487338912,-6.450851354390049,-0.0068908742328163694,3.049628870016072,-1.2788607688571574,3.105168081680471,6.934609694793004,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.88,11.127060839568443,-6.216161456483984,11.142336592370896,-6.410042694425929,11.106711335924535,-6.220665103419654,-0.007152915330999196,4.185779782694905,-1.1423365923708957,3.0823213498330535,6.826208824313085,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.9,11.002737610438764,-5.901278006297772,11.01118331819464,-6.085518551987916,10.965954329642322,-5.9405553734396985,-0.0073800987433094815,5.311373074750266,-1.0111833181946395,3.062097683469161,6.557663708812811,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.92,10.884712050312809,-5.570353067113602,10.888216821547832,-5.74326365762912,10.868973866560209,-5.578270836980013,-0.007740240520841721,6.065591919148388,-0.8882168215478323,3.0443333470382044,6.148324832340357,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.94,10.773304988970537,-5.233529500384926,10.774151679438727,-5.395465427412006,10.78640912054768,-5.237033214488571,-0.00800419403275127,6.4588147962405955,-0.7741516794387273,3.02885031344943,5.7032571054552506,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.96,10.668634398962839,-4.896410129982299,10.669082869694522,-5.049627108026359,10.712597300354735,-4.924900193063174,-0.008406245542416153,6.693847729972658,-0.6690828696945221,3.0154686560555395,5.253440487210259,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
42.980000000000004,10.570706196363192,-4.562890802305956,10.57354345148849,-4.706032229303082,10.657081449766244,-4.560270899121367,-0.009001308270099076,6.831520933530836,-0.5735434514884901,3.0039977870257695,4.776970910301603,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.0,10.479448380317073,-4.237380194686099,10.484477249505924,-4.364784615808623,10.561907731744933,-4.135172496439425,-0.00953060007026316,6.822505092744075,-0.4844772495059235,2.994308242035651,4.453310099128327,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.02,10.39470077642335,-3.9160723102187545,10.402934043142885,-4.034761133398503,10.49105805529732,-3.916280745053782,-0.010186518414607366,7.056155945233069,-0.40293404314288495,2.986249561172793,4.077160318151929,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.04,10.316379330218975,-3.603226386836514,10.321306305003498,-3.7161625440489514,10.307020828184093,-3.6494890945678073,-0.010982703743399118,7.111229766047801,-0.3213063050034979,2.9798234350727233,4.081386906969353,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.06,10.244314802482245,-3.2839256880809415,10.246613746446789,-3.387853386162941,10.240956214317231,-3.266725453806995,-0.011822067332960201,7.929534198976451,-0.2466137464467888,2.9748911601437875,3.7346279278354544,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.08,10.178636288720627,-2.973681454809824,10.179012202765858,-3.069759576033889,10.181394720986338,-2.961831132285533,-0.012889433799964566,7.978009551346808,-0.1790122027658576,2.9713109160884703,3.3800771840465593,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.1,10.11916265962443,-2.674001620404324,10.118447254028041,-2.7597157788038715,10.131165985665815,-2.609398221339693,-0.013845865963503172,7.941343256523012,-0.11844725402804102,2.9689419710079097,3.0282474368908296,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.12,10.065682627216344,-2.385784531236155,10.062727881518931,-2.4659336979415083,10.054684381034912,-2.3866952195689755,-0.015163953137841347,7.840964304509159,-0.06272788151893138,2.967687413377531,2.7859686254554816,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.14,10.01796693659162,-2.1050752233003247,10.01594397478251,-2.1807549789109117,10.054774814064187,-2.113146679096757,-0.016848976499859288,7.9123458490991805,-0.01594397478251075,2.967368533881881,2.3391953368210316,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.160000000000004,9.975865432125612,-1.8412060870793914,9.974313573294594,-1.9106234737158503,10.004717742910577,-1.8180746490491977,-0.018815163726283623,7.486319459698837,0.02568642670540555,2.967882262415989,2.081520074395815,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.18,9.939041310384024,-1.5868978191239704,9.941425671324989,-1.646638959271197,10.022994275807502,-1.503238137516045,-0.02076547435310253,7.387786678261675,0.05857432867501089,2.9690537489894893,1.6443950984802669,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.2,9.907303354001545,-1.3503450901847052,9.90992215538316,-1.4030631647497205,9.931817456384621,-1.311143961953871,-0.02392038814754585,6.843587232700132,0.09007784461683954,2.970855305881826,1.5751757970914326,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.22,9.88029645219785,-1.1163007192854837,9.883084268231205,-1.1622159240607048,9.90182552461617,-1.0751199124559006,-0.027070237559549907,7.021985346233087,0.11691573176879544,2.973193620517202,1.3418943575977949,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.24,9.85797043781214,-0.8915166634160127,9.855268341693638,-0.9356025895911535,9.785234542879428,-0.9262162840911055,-0.031005077102698994,6.826139653400746,0.14473165830636248,2.976088253683329,1.3907963268783519,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.26,9.84014010454382,-0.6637474927970587,9.844857804738885,-0.7008613498492833,9.972031134732653,-0.5995715958888825,-0.037012230370991744,7.204997490503658,0.1551421952611154,2.979191097588551,0.5205268477376457,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.28,9.82686515468788,-0.4725131450979705,9.832296473313704,-0.5078067792196881,9.854599762728155,-0.5079239705056063,-0.04482435012423923,5.571666745674996,0.16770352668629585,2.982545168122277,0.6280665712590228,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.300000000000004,9.817414891785921,-0.27745701087505875,9.820440135861395,-0.3112709098049983,9.79439424695459,-0.3220978334166544,-0.0562905480972038,5.915713577503281,0.17955986413860536,2.986136365405049,0.5928168726154759,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.32,9.81186575156842,-0.0839044188849945,9.81199200621714,-0.11913364559131849,9.777941640467658,-0.17344510960687237,-0.0752078853400282,5.967368752022054,0.18800799378285937,2.9898965252807064,0.4224064822127005,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.34,9.81018766319072,0.10253482883416967,9.811059920214305,0.07131869640400802,9.833281884672875,0.09882336830056697,-0.10568510766974673,5.714789427534701,0.18894007978569505,2.9936753268764202,0.04660430014178374,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.36,9.812238359767402,0.27201310628256825,9.816752232485749,0.24455709313399548,9.882103387705156,0.24392876410509035,-0.1785391398820679,4.976284725016939,0.18324776751425098,2.9973402822267055,-0.28461561357220333,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.38,9.817678621893053,0.4189430714023487,9.820240375063443,0.3969489156836371,9.798747419313514,0.2865195286313963,-0.5894006080708757,4.260586730224809,0.1797596249365565,3.0009354747254364,-0.17440712888472376,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.4,9.826057483321101,0.5722727247033859,9.831295454240578,0.5672986976538588,9.879031913330351,0.6697130223296787,-0.49100770965347323,4.4497174663215535,0.16870454575942162,3.0043095656406247,-0.5527539588567443,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.42,9.837502937815168,0.7156645356547385,9.840040748364869,0.710840947131234,9.800200174618327,0.6426709602081091,-0.182197266991656,3.5858471055213528,0.15995925163513114,3.007508750673327,-0.43726470621452407,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.44,9.851816228528262,0.8649674939277665,9.852829034479786,0.8634485649097821,9.8309449229326,0.8701595000402848,-0.11998197495695644,3.732571854595591,0.14717096552021403,3.0104521699837314,-0.6394143057458557,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.46,9.869115578406818,1.006568419917961,9.864449940070324,1.0125163572251672,9.777925572149094,1.0974577433348967,-0.08689069640186968,3.20333321369416,0.13555005992967573,3.013163171182325,-0.581045279526915,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.480000000000004,9.889246946805178,1.1513322626233715,9.886995819326097,1.1544601502643004,9.922162052464763,1.1028345280588467,-0.0695514497621897,3.206573211425252,0.11300418067390261,3.015423254795803,-1.1272939627886558,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.5,9.912273592057646,1.2732275948624547,9.910920263443769,1.2817876538778663,9.923715565951147,1.3533732266346041,-0.05807823869326069,1.890877135957517,0.08907973655623103,3.0172048495269275,-1.1962222058835792,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.52,9.937738143954896,1.3915138623163257,9.937098886970961,1.4016022780162962,9.945415277917714,1.4136016667264362,-0.04997173720060971,1.5155578033220793,0.06290111302903867,3.0184628717875084,-1.3089311763596179,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.54,9.965568421201223,1.5043190532383686,9.966534107349128,1.5159690970573092,9.98802975213812,1.5285421892109334,-0.043669755963555754,1.0296116493586593,0.033465892650871965,3.019132189640526,-1.4717610189083352,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.56,9.99565480226599,1.609289310805154,9.991457463913612,1.6224448783323664,9.908794175423585,1.631456821569902,-0.03908304122123623,0.4102690783325751,0.008542536086387997,3.019303040362254,-1.2461678282241984,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.58,10.027840588482094,1.7231375363555221,10.02608241858631,1.7324330204026883,10.059418072845125,1.673379723281211,-0.035943435106566037,0.6123927447777371,-0.02608241858630933,3.0187813919905278,-1.7312477336348664,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.6,10.062303339209205,1.8157006901123174,10.05750265698711,1.8280271248634217,10.008045517495626,1.869013503158651,-0.0330565769591583,-0.7045382611422983,-0.057502656987109546,3.0176313388507854,-1.5710119200400108,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.62,10.09861735301145,1.9136948325667469,10.093440574311519,1.9275617078793477,10.08390239746975,1.9536917509445653,-0.031065881800350935,-0.6994190711003316,-0.09344057431151853,3.015762527364555,-1.7968958662204493,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.64,10.136891249662785,2.000893876340326,10.132466690813832,2.0072243194631714,10.139741552127614,1.895593125334658,-0.02888772025071117,-1.5124349481915287,-0.1324666908138319,3.0131131935482784,-1.9513058251156679,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.660000000000004,10.176909127189592,2.0796635732301243,10.173986833216075,2.087026169495479,10.195060909397393,2.1047387013349312,-0.027443874199914668,-2.214165364821376,-0.173986833216075,3.009633456883957,-2.0760071201121555,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.68,10.218502398654195,2.1507576338039347,10.213998313011185,2.1576473247995818,10.187510589267914,2.1491050900641997,-0.02604481451143239,-2.882249115501104,-0.2139983130111851,3.005353490623733,-2.0005739897555053,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.7,10.261517551330273,2.2224831930531668,10.259949403216613,2.2288471016296714,10.302814983814137,2.2229386557529507,-0.024840711896187168,-3.1357776189991284,-0.25994940321661275,3.000154502559401,-2.2975545102713824,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.72,10.305967215191338,2.2786751730158437,10.299013237032732,2.2896115637068033,10.214556322329146,2.355711728103526,-0.023928559920729776,-4.194448550149492,-0.29901323703273164,2.994174237818746,-1.9531916908059443,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.74,10.351540718651654,2.3462904588463296,10.349126311901365,2.3593918244097574,10.41531857669631,2.3991818603614723,-0.02322298142443931,-3.902341514120459,-0.3491263119013652,2.987191711580719,-2.5056537434316795,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
43.76,10.39846652782858,2.3870336147532685,10.397535744834531,2.4021697395343025,10.416249737505096,2.4312714982361867,-0.02250473496705987,-5.515378894296292,-0.39753574483453136,2.9792409966840285,-2.4204716466583065,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
