t,theta1,omega1,theta2,omega2,x_beam,v_beam,domega1,domega2,dv,sensor_theta1,sensor_omega1,sensor_theta2,sensor_omega2,sensor_x,sensor_v,forcing,error,pid_integral,pid_derivative
7.878939469734867,-7.818451147993095,-11.594506635604294,-7.313962962414868,-14.354567304447588,-1.8983876679955203,-0.4725594426978232,379.75077517594315,349.9120592864592,0.5449969007254936,,,,,,,3.4959158436930085,,,
7.901450725362681,-8.079458050745568,-1.4880358197079424,-7.637102296431947,-5.027890540256376,-1.9090255744094282,-0.43363738289308196,448.95189246615126,414.31170781373856,1.7290043899928378,,,,,,,3.670546899426143,,,
7.923961980990494,-8.112955605466357,9.451388507430423,-7.750286425652326,5.0745987821700425,-1.9187872963855106,-0.3799960832224182,485.95353844332425,448.7750256784536,2.382865734259042,,,,,,,3.7632003874947837,,,
7.946473236618309,-7.900192982737809,20.058858188518002,-7.6360508352583025,14.868599951655668,-1.9273414853524986,-0.3309670028572727,471.20737538875716,435.0712963955948,2.1779807033316843,,,,,,,3.760529961678189,,,
7.968984492246123,-7.448642898454012,29.119459004176868,-7.30133998091888,23.223208982345646,-1.93479196815819,-0.3068124303562739,402.4920229000461,371.13029894109474,1.0729997873221464,,,,,,,3.6562047360381205,,,
7.991495747873937,-6.793127313067339,35.90462167133944,-6.778556387019153,29.461180264564813,-1.941698701207731,-0.31978706717440175,301.4120038146219,277.1045465145803,-0.5763621999874999,,,,,,,3.45480528537929,,,
8.014007003501751,-5.98486919640387,40.4119358689999,-6.115348226986428,33.582468821190176,-1.9488975096233627,-0.3701001783678832,200.22491291385003,183.0767961043133,-2.235020206128212,,,,,,,3.1720140317919943,,,
8.036518259129565,-5.075145777641991,43.13641397602115,-5.359364686739525,36.050625244757214,-1.9572289293465017,-0.44967102318576846,121.02737190967761,109.64099312690028,-3.5347137509100577,,,,,,,2.829888843987177,,,
8.059029514757379,-4.104090935760574,44.68043672160292,-4.547819846312274,37.42880766241055,-1.9673515886978572,-0.5485923372240864,68.58892152039904,61.221925619756036,-4.394304594724389,,,,,,,2.450090286025747,,,
8.081540770385192,-3.0982782031582072,45.52192469013156,-3.7052503891794704,38.16356716746931,-1.9797010910365684,-0.6589865078662758,37.380765535305486,32.639650013610435,-4.903954380305258,,,,,,,2.04937981747008,,,
8.104052026013006,-2.073522519788562,45.97025172475618,-2.846140573003323,38.543861179137544,-1.9945357047704266,-0.77574979092768,19.91568316032464,16.89350509610666,-5.186884507549937,,,,,,,1.6387672662830632,,,
8.12656328164082,-1.0386744319376227,46.2051174528539,-1.978469861116785,38.737453037799646,-2.011998806617223,-0.8959169439048669,10.433257565940865,8.5997805659011,-5.338091973364364,,,,,,,1.224764399014794,,,
8.149074537268634,0.0014607783567370802,46.32503776210124,-1.1064411534124408,38.8362436826086,-2.0321670219627554,-1.0178626101958044,5.327126626343082,4.38849997717984,-5.417097487012978,,,,,,,0.8109968763092493,,,
8.171585792896447,1.0442955453875302,45.339570011105415,-0.23218854424916568,40.26413715798432,-2.055080387374867,-1.067725931752178,-43.77666742757011,63.43020127280164,-2.2150395509153498,,,,,,,0.39942500074846593,,,
8.194097048524261,2.0649461959626896,44.159336523730985,0.6742077399475799,42.4970931024974,-2.079116238764986,-1.0201480915771772,-52.42859425025528,99.19286517959212,2.113513389107254,,,,,,,-0.008899000078021857,,,
8.216608304152075,3.059028308803057,43.749568149867606,1.630870666216906,42.129271111158495,-2.1020810532327063,-0.8955882603128309,-18.202821763397594,-16.339470237477197,5.533224504387299,,,,,,,-0.4042603852119805,,,
8.239119559779889,4.043886021031192,43.1417907825674,2.5792534576136705,41.58800845284124,-2.1222418694978775,-0.7742553240810384,-26.998821271847124,-24.044090088359916,5.389878656163404,,,,,,,-0.7850924720871565,,,
8.261630815407704,5.015061901579233,42.248073107274564,3.515451746947265,40.79096831764189,-2.1396713290194618,-0.6576345570678084,-39.70092517578596,-35.40629400585536,5.180553627987706,,,,,,,-1.158238002171128,,,
8.284142071035518,5.966119075079661,40.94395625951029,4.43370766205176,39.621663396437235,-2.154475508643299,-0.5478284125158368,-57.93176841512876,-51.94312305529139,4.877832954653137,,,,,,,-1.5220403596399068,,,
8.306653326663332,6.887818940851528,39.05770012948224,5.325641055168156,37.919394002219704,-2.1668078140776226,-0.44773918716310107,-83.79168897613474,-75.61858931201876,4.446185810669306,,,,,,,-1.8741256561246509,,,
8.329164582291146,7.767056812700803,36.36157376535814,6.179254226803917,35.47108424343123,-2.176886985374441,-0.3612185879804395,-119.76792448631291,-108.75936017373698,3.843437283692012,,,,,,,-2.2111117037517896,,,
8.35167583791896,8.585601494762392,32.572553144969966,6.97775287160352,32.01188642455554,-2.1850184693459864,-0.29306123965319775,-168.31671600346576,-153.66525422072206,3.0277008734701383,,,,,,,-2.528236060784997,,,
8.374187093546773,9.318850565059364,27.37661157265121,7.698380630035235,27.247792401931306,-2.1916156458264235,-0.24860475751067307,-230.81527117922644,-211.63164336057446,1.9748557289534858,,,,,,,-2.8189239689985435,,,
8.396698349174587,9.935132466394684,20.49805384415194,8.311762650088715,20.92027599418164,-2.197212051073037,-0.23257659743417983,-305.5608199837788,-281.082339979813,0.7120064887313333,,,,,,,-3.0743780452392127,,,
8.4192096048024,10.396569396353081,11.83353011091989,8.782704330798158,12.93130439531541,-2.2024476423109247,-0.24685629595016106,-384.89739872735265,-354.8878716918577,-0.6343359407432558,,,,,,,-3.283386447739598,,,
8.441720860430214,10.662957017659432,1.6382957717668827,9.073804229642176,3.517137837810031,-2.208004687492394,-0.2873548333282635,-452.89496542148584,-418.19819885451676,-1.79903502708504,,,,,,,-3.4327153683543656,,,
