Time,StepCount,V_wind,psi_wind_deg,ramp_duration,psi,u,v,tau_wind_surge,tau_wind_sway,tau_wind_yaw,enable_ramp
0,0,4.000000,40.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
1,1,4.000000,40.000000,50.000000,0.610865,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1
2,2,4.000000,40.000000,50.000000,0.610865,0.100889,0.002764,-0.867404,-9.921669,-772.251409,1
3,3,4.000000,40.000000,50.000000,0.608774,0.190800,0.028229,-3.326190,-46.712981,-3783.121916,1
4,4,4.000000,40.000000,50.000000,0.604657,0.271546,0.023413,-6.474791,-90.909896,-7362.143171,1
5,5,4.000000,40.000000,50.000000,0.601414,0.344051,0.017084,-10.130538,-146.231036,-11903.347023,1
6,6,4.000000,40.000000,50.000000,0.598981,0.409159,0.009391,-14.046274,-210.926478,-17294.552765,1
7,7,4.000000,40.000000,50.000000,0.597294,0.467621,0.000470,-18.042045,-283.579820,-23443.424217,1
8,8,4.000000,40.000000,50.000000,0.596287,0.520105,-0.009559,-21.990712,-363.067518,-30275.427642,1
9,9,4.000000,40.000000,50.000000,0.595896,0.567210,-0.020584,-25.806076,-448.522355,-37732.033192,1
10,10,4.000000,40.000000,50.000000,0.596059,0.609471,-0.032505,-29.433137,-539.299659,-45769.031005,1
11,11,4.000000,40.000000,50.000000,0.596716,0.647366,-0.045234,-32.840137,-634.944978,-54354.845167,1
12,12,4.000000,40.000000,50.000000,0.597808,0.681325,-0.058689,-36.012085,-735.162844,-63468.801447,1
13,13,4.000000,40.000000,50.000000,0.599279,0.711729,-0.072797,-38.945591,-839.786901,-73099.363912,1
14,14,4.000000,40.000000,50.000000,0.601076,0.738923,-0.087491,-41.644809,-948.752028,-83242.391808,1
15,15,4.000000,40.000000,50.000000,0.603148,0.763214,-0.102713,-44.118352,-1062.069115,-93899.481112,1
16,16,4.000000,40.000000,50.000000,0.605446,0.784878,-0.118409,-46.376999,-1179.802998,-105076.450234,1
17,17,4.000000,40.000000,50.000000,0.607926,0.804162,-0.134530,-48.432063,-1302.053855,-116782.013639,1
18,18,4.000000,40.000000,50.000000,0.610543,0.821290,-0.151033,-50.294276,-1428.942067,-129026.667508,1
19,19,4.000000,40.000000,50.000000,0.613257,0.836463,-0.167878,-51.973068,-1560.596382,-141821.792851,1
20,20,4.000000,40.000000,50.000000,0.616031,0.849861,-0.185030,-53.476137,-1697.145059,-155178.966481,1
21,21,4.000000,40.000000,50.000000,0.618831,0.861649,-0.202458,-54.809233,-1838.709574,-169109.459968,1
22,22,4.000000,40.000000,50.000000,0.621622,0.871973,-0.220131,-55.976084,-1985.400470,-183623.900913,1
23,23,4.000000,40.000000,50.000000,0.624377,0.880969,-0.238025,-56.978419,-2137.314931,-198732.068794,1
24,24,4.000000,40.000000,50.000000,0.627067,0.888758,-0.256116,-57.816052,-2294.535683,-214442.798133,1
25,25,4.000000,40.000000,50.000000,0.629668,0.895452,-0.274384,-58.486999,-2457.130906,-230763.963994,1
26,26,4.000000,40.000000,50.000000,0.632157,0.901153,-0.292810,-58.987616,-2625.154870,-247702.527911,1
27,27,4.000000,40.000000,50.000000,0.634514,0.905952,-0.311378,-59.312745,-2798.649074,-265264.625782,1
28,28,4.000000,40.000000,50.000000,0.636721,0.909936,-0.330072,-59.455859,-2977.643692,-283455.682671,1
29,29,4.000000,40.000000,50.000000,0.638762,0.913183,-0.348881,-59.409205,-3162.159215,-302280.542526,1
30,30,4.000000,40.000000,50.000000,0.640625,0.915766,-0.367792,-59.163946,-3352.208153,-321743.603579,1
31,31,4.000000,40.000000,50.000000,0.642296,0.917750,-0.386795,-58.710290,-3547.796740,-341848.952457,1
32,32,4.000000,40.000000,50.000000,0.643766,0.919200,-0.405881,-58.037614,-3748.926577,-362600.491934,1
33,33,4.000000,40.000000,50.000000,0.645027,0.920171,-0.425042,-57.134589,-3955.596173,-384002.058748,1
34,34,4.000000,40.000000,50.000000,0.646073,0.920718,-0.444273,-55.989288,-4167.802363,-406057.529132,1
35,35,4.000000,40.000000,50.000000,0.646898,0.920890,-0.463566,-54.589297,-4385.541575,-428770.910566,1
36,36,4.000000,40.000000,50.000000,0.647500,0.920735,-0.482918,-52.921809,-4608.810952,-452146.419036,1
37,37,4.000000,40.000000,50.000000,0.647877,0.920295,-0.502323,-50.973727,-4837.609313,-476188.541527,1
38,38,4.000000,40.000000,50.000000,0.648027,0.919611,-0.521778,-48.731745,-5071.937954,-500902.083941,1
39,39,4.000000,40.000000,50.000000,0.647952,0.918722,-0.541281,-46.182439,-5311.801301,-526292.204851,1
40,40,4.000000,40.000000,50.000000,0.647654,0.917663,-0.560828,-43.312337,-5557.207412,-552364.435765,1
41,41,4.000000,40.000000,50.000000,0.647136,0.916467,-0.580417,-40.107996,-5808.168338,-579124.688681,1
42,42,4.000000,40.000000,50.000000,0.646400,0.915167,-0.600047,-36.556070,-6064.700350,-606579.251845,1
43,43,4.000000,40.000000,50.000000,0.645453,0.913790,-0.619716,-32.643368,-6326.824048,-634734.774690,1
44,44,4.000000,40.000000,50.000000,0.644299,0.912364,-0.639423,-28.356916,-6594.564351,-663598.243010,1
45,45,4.000000,40.000000,50.000000,0.642945,0.910915,-0.659168,-23.684009,-6867.950388,-693176.945443,1
46,46,4.000000,40.000000,50.000000,0.641398,0.909467,-0.678948,-18.612258,-7147.015298,-723478.432378,1
47,47,4.000000,40.000000,50.000000,0.639665,0.908041,-0.698763,-13.129640,-7431.795949,-754510.468433,1
48,48,4.000000,40.000000,50.000000,0.637755,0.906658,-0.718613,-7.224538,-7722.332594,-786280.979641,1
49,49,4.000000,40.000000,50.000000,0.635674,0.905338,-0.738497,-0.885781,-8018.668463,-818797.996514,1
50,50,4.000000,40.000000,50.000000,0.633433,0.904096,-0.758414,5.361204,-8320.852805,-852069.950790,1
51,51,4.000000,40.000000,50.000000,0.631041,0.902950,-0.778364,11.940880,-8628.939645,-886105.540799,1
52,52,4.000000,40.000000,50.000000,0.628506,0.901913,-0.798346,14.238130,-8506.272020,-874470.084007,1
53,53,4.000000,40.000000,50.000000,0.625838,0.900999,-0.818359,16.585375,-8383.811684,-862875.125900,1
54,54,4.000000,40.000000,50.000000,0.623046,0.900428,-0.836391,18.937280,-8272.522246,-852422.905784,1
55,55,4.000000,40.000000,50.000000,0.620143,0.900180,-0.852642,21.290632,-8171.174557,-842986.579220,1
56,56,4.000000,40.000000,50.000000,0.617142,0.900235,-0.867291,23.641933,-8078.684250,-834453.980097,1
57,57,4.000000,40.000000,50.000000,0.614056,0.900573,-0.880498,25.985692,-7994.106529,-826726.425082,1
58,58,4.000000,40.000000,50.000000,0.610901,0.901177,-0.892408,28.314908,-7916.617012,-819716.945826,1
59,59,4.000000,40.000000,50.000000,0.607695,0.902027,-0.903152,30.621521,-7845.495536,-813348.813163,1
60,60,4.000000,40.000000,50.000000,0.604454,0.903107,-0.912846,32.896788,-7780.112276,-807554.266970,1
61,61,4.000000,40.000000,50.000000,0.601197,0.904399,-0.921594,35.131593,-7719.915827,-802273.420470,1
62,62,4.000000,40.000000,50.000000,0.597942,0.905884,-0.929491,37.316698,-7664.422956,-797453.312776,1
63,63,4.000000,40.000000,50.000000,0.594706,0.907546,-0.936621,39.442951,-7613.209763,-793047.087562,1
64,64,4.000000,40.000000,50.000000,0.591507,0.909366,-0.943061,41.501454,-7565.904049,-789013.279130,1
65,65,4.000000,40.000000,50.000000,0.588362,0.911327,-0.948877,43.483696,-7522.178717,-785315.190030,1
66,66,4.000000,40.000000,50.000000,0.585288,0.913411,-0.954132,45.381658,-7481.746044,-781920.346764,1
67,67,4.000000,40.000000,50.000000,0.582299,0.915601,-0.958880,47.187896,-7444.352704,-778800.022193,1
68,68,4.000000,40.000000,50.000000,0.579411,0.917879,-0.963171,48.895601,-7409.775428,-775928.814978,1
69,69,4.000000,40.000000,50.000000,0.576637,0.920227,-0.967049,50.498642,-7377.817216,-773284.277903,1
70,70,4.000000,40.000000,50.000000,0.573990,0.922629,-0.970554,51.991597,-7348.304022,-770846.588209,1
71,71,4.000000,40.000000,50.000000,0.571480,0.925068,-0.973722,53.369765,-7321.081830,-768598.254154,1
72,72,4.000000,40.000000,50.000000,0.569119,0.927527,-0.976586,54.629175,-7296.014098,-766523.852962,1
73,73,4.000000,40.000000,50.000000,0.566916,0.929991,-0.979174,55.766579,-7272.979493,-764609.796101,1
74,74,4.000000,40.000000,50.000000,0.564879,0.932445,-0.981514,56.779440,-7251.869889,-762844.118522,1
75,75,4.000000,40.000000,50.000000,0.563014,0.934873,-0.983628,57.665916,-7232.588601,-761216.289018,1
76,76,4.000000,40.000000,50.000000,0.561328,0.937263,-0.985538,58.424831,-7215.048820,-759717.039362,1
77,77,4.000000,40.000000,50.000000,0.559826,0.939599,-0.987264,59.055651,-7199.172223,-758338.210229,1
78,78,4.000000,40.000000,50.000000,0.558510,0.941871,-0.988823,59.558451,-7184.887748,-757072.612252,1
79,79,4.000000,40.000000,50.000000,0.557385,0.944066,-0.990231,59.933878,-7172.130505,-755913.900778,1
80,80,4.000000,40.000000,50.000000,0.556451,0.946172,-0.991502,60.183118,-7160.840818,-754856.463106,1
81,81,4.000000,40.000000,50.000000,0.555710,0.948181,-0.992649,60.307854,-7150.963379,-753895.317150,1
82,82,4.000000,40.000000,50.000000,0.555161,0.950082,-0.993684,60.310229,-7142.446508,-753026.020594,1
83,83,4.000000,40.000000,50.000000,0.554804,0.951867,-0.994618,60.192808,-7135.241501,-752244.589672,1
84,84,4.000000,40.000000,50.000000,0.554636,0.953528,-0.995459,59.958535,-7129.302068,-751547.426843,1
85,85,4.000000,40.000000,50.000000,0.554656,0.955059,-0.996217,59.610700,-7124.583840,-750931.256634,1
86,86,4.000000,40.000000,50.000000,0.554860,0.956453,-0.996900,59.152897,-7121.043955,-750393.069009,1
87,87,4.000000,40.000000,50.000000,0.555244,0.957706,-0.997514,58.588988,-7118.640692,-749930.069654,1
88,88,4.000000,40.000000,50.000000,0.555805,0.958814,-0.998065,57.923072,-7117.333179,-749539.636610,1
89,89,4.000000,40.000000,50.000000,0.556536,0.959772,-0.998561,57.159446,-7117.081133,-749219.282709,1
90,90,4.000000,40.000000,50.000000,0.557433,0.960578,-0.999004,56.302576,-7117.844658,-748966.623317,1
91,91,4.000000,40.000000,50.000000,0.558490,0.961231,-0.999401,55.357068,-7119.584080,-748779.348893,1
92,92,4.000000,40.000000,50.000000,0.559701,0.961728,-0.999756,54.327639,-7122.259818,-748655.201940,1
93,93,4.000000,40.000000,50.000000,0.561058,0.962070,-1.000071,53.219087,-7125.832286,-748591.957904,1
94,94,4.000000,40.000000,50.000000,0.562556,0.962257,-1.000350,52.036273,-7130.261826,-748587.409645,1
95,95,4.000000,40.000000,50.000000,0.564187,0.962290,-1.000597,50.784095,-7135.508667,-748639.355107,1
96,96,4.000000,40.000000,50.000000,0.565944,0.962169,-1.000814,49.467467,-7141.532902,-748745.587861,1
97,97,4.000000,40.000000,50.000000,0.567820,0.961897,-1.001002,48.091299,-7148.294491,-748903.890179,1
98,98,4.000000,40.000000,50.000000,0.569806,0.961477,-1.001165,46.660484,-7155.753275,-749112.028372,1
99,99,4.000000,40.000000,50.000000,0.571895,0.960912,-1.001304,45.179876,-7163.869007,-749367.750109,1
100,100,4.000000,40.000000,50.000000,0.574080,0.960204,-1.001420,43.654279,-7172.601399,-749668.783466,1
101,101,4.000000,40.000000,50.000000,0.576352,0.959359,-1.001515,42.088436,-7181.910174,-750012.837476,1
102,102,4.000000,40.000000,50.000000,0.578705,0.958380,-1.001590,40.487011,-7191.755129,-750397.603961,1
103,103,4.000000,40.000000,50.000000,0.581130,0.957271,-1.001646,38.854584,-7202.096207,-750820.760459,1
104,104,4.000000,40.000000,50.000000,0.583619,0.956039,-1.001684,37.195639,-7212.893572,-751279.974044,1
105,105,4.000000,40.000000,50.000000,0.586166,0.954687,-1.001705,35.514554,-7224.107688,-751772.905890,1
106,106,4.000000,40.000000,50.000000,0.588762,0.953223,-1.001710,33.815596,-7235.699404,-752297.216416,1
107,107,4.000000,40.000000,50.000000,0.591401,0.951650,-1.001700,32.102912,-7247.630039,-752850.570863,1
108,108,4.000000,40.000000,50.000000,0.594075,0.949975,-1.001674,30.380523,-7259.861464,-753430.645182,1
109,109,4.000000,40.000000,50.000000,0.596778,0.948205,-1.001634,28.652319,-7272.356191,-754035.132114,1
110,110,4.000000,40.000000,50.000000,0.599503,0.946344,-1.001580,26.922053,-7285.077452,-754661.747349,1
111,111,4.000000,40.000000,50.000000,0.602243,0.944400,-1.001512,25.193339,-7297.989283,-755308.235666,1
112,112,4.000000,40.000000,50.000000,0.604992,0.942379,-1.001432,23.469645,-7311.056600,-755972.376981,1
113,113,4.000000,40.000000,50.000000,0.607744,0.940286,-1.001339,21.754289,-7324.245275,-756651.992207,1
114,114,4.000000,40.000000,50.000000,0.610494,0.938128,-1.001234,20.050441,-7337.522203,-757344.948880,1
115,115,4.000000,40.000000,50.000000,0.613235,0.935912,-1.001117,18.361116,-7350.855371,-758049.166476,1
116,116,4.000000,40.000000,50.000000,0.615962,0.933644,-1.000989,16.689173,-7364.213913,-758762.621387,1
117,117,4.000000,40.000000,50.000000,0.618671,0.931329,-1.000850,15.037314,-7377.568164,-759483.351504,1
118,118,4.000000,40.000000,50.000000,0.621356,0.928974,-1.000701,13.408083,-7390.889713,-760209.460391,1
119,119,4.000000,40.000000,50.000000,0.624013,0.926584,-1.000542,11.803865,-7404.151439,-760939.121011,1
120,120,4.000000,40.000000,50.000000,0.626639,0.924167,-1.000374,10.226882,-7417.327549,-761670.579004,1
121,121,4.000000,40.000000,50.000000,0.629228,0.921726,-1.000196,8.679201,-7430.393603,-762402.155496,1
122,122,4.000000,40.000000,50.000000,0.631777,0.919268,-1.000011,7.162728,-7443.326544,-763132.249451,1
123,123,4.000000,40.000000,50.000000,0.634284,0.916799,-0.999817,5.679208,-7456.104706,-763859.339554,1
124,124,4.000000,40.000000,50.000000,0.636744,0.914322,-0.999617,4.230232,-7468.707830,-764581.985643,1
125,125,4.000000,40.000000,50.000000,0.639155,0.911845,-0.999409,2.817234,-7481.117061,-765298.829709,1
126,126,4.000000,40.000000,50.000000,0.641515,0.909370,-0.999196,1.441496,-7493.314954,-766008.596461,1
127,127,4.000000,40.000000,50.000000,0.643820,0.906903,-0.998977,0.104147,-7505.285460,-766710.093496,1
128,128,4.000000,40.000000,50.000000,0.646069,0.904449,-0.998752,-1.313215,-7517.013725,-767402.191569,1
129,129,4.000000,40.000000,50.000000,0.648260,0.902011,-0.998524,-2.696764,-7528.486221,-768083.839487,1
130,130,4.000000,40.000000,50.000000,0.650392,0.824593,-0.998291,11.788330,-7542.959264,-775112.394837,1
131,131,4.000000,40.000000,50.000000,0.652463,0.754700,-0.998055,24.584986,-7565.659267,-782414.589017,1
132,132,4.000000,40.000000,50.000000,0.656190,0.691585,-0.997818,34.728309,-7599.036044,-789768.323140,1
133,133,4.000000,40.000000,50.000000,0.661455,0.634577,-0.997579,42.428083,-7638.456348,-796784.501373,1
134,134,4.000000,40.000000,50.000000,0.668140,0.582901,-0.997318,47.904157,-7680.764433,-803229.488612,1
135,135,4.000000,40.000000,50.000000,0.676121,0.535872,-0.997014,51.359671,-7723.808977,-808965.115427,1
136,136,4.000000,40.000000,50.000000,0.685279,0.492884,-0.996649,52.988475,-7766.188324,-813925.084665,1
137,137,4.000000,40.000000,50.000000,0.695493,0.453405,-0.996204,52.977852,-7807.051799,-818095.729765,1
138,138,4.000000,40.000000,50.000000,0.706644,0.416970,-0.995663,51.508713,-7845.946730,-821500.700464,1
139,139,4.000000,40.000000,50.000000,0.718617,0.383171,-0.995008,48.754618,-7882.701656,-824188.972330,1
140,140,4.000000,40.000000,50.000000,0.731300,0.351655,-0.994224,44.880420,-7917.337479,-826225.563074,1
141,141,4.000000,40.000000,50.000000,0.744585,0.322114,-0.993295,40.040983,-7950.000041,-827684.415082,1
142,142,4.000000,40.000000,50.000000,0.758368,0.294284,-0.992207,34.380225,-7980.909129,-828643.005455,1
143,143,4.000000,40.000000,50.000000,0.772552,0.267939,-0.990946,28.030553,-8010.320273,-829178.340478,1
144,144,4.000000,40.000000,50.000000,0.787043,0.242885,-0.989501,21.112702,-8038.496628,-829364.068115,1
145,145,4.000000,40.000000,50.000000,0.801754,0.218960,-0.987863,13.735937,-8065.688926,-829268.498233,1
146,146,4.000000,40.000000,50.000000,0.816603,0.196024,-0.986022,5.998518,-8092.121971,-828953.359066,1
147,147,4.000000,40.000000,50.000000,0.831514,0.173964,-0.983972,-2.212782,-8117.985890,-828473.093712,1
148,148,4.000000,40.000000,50.000000,0.846417,0.152685,-0.981711,-11.237666,-8143.421695,-827873.616454,1
149,149,4.000000,40.000000,50.000000,0.861247,0.132109,-0.979235,-20.399530,-8168.537694,-827194.240913,1
150,150,4.000000,40.000000,50.000000,0.875944,0.112174,-0.976545,-29.630225,-8193.409987,-826467.971041,1
151,151,4.000000,40.000000,50.000000,0.890456,0.092828,-0.973644,-38.869331,-8218.081402,-825721.628021,1
152,152,4.000000,40.000000,50.000000,0.904734,0.074033,-0.970537,-48.063332,-8242.566022,-824976.545658,1
153,153,4.000000,40.000000,50.000000,0.918736,0.055759,-0.967232,-57.164892,-8266.854313,-824249.306469,1
154,154,4.000000,40.000000,50.000000,0.932423,0.037983,-0.963735,-66.132222,-8290.918438,-823552.476070,1
155,155,4.000000,40.000000,50.000000,0.945762,0.020688,-0.960060,-74.928548,-8314.717415,-822895.301798,1
156,156,4.000000,40.000000,50.000000,0.958725,0.003862,-0.956217,-83.521659,-8338.201866,-822284.351969,1
157,157,4.000000,40.000000,50.000000,0.971287,-0.012502,-0.952221,-91.883531,-8361.318219,-821724.081184,1
158,158,4.000000,40.000000,50.000000,0.983428,-0.028409,-0.948087,-99.990021,-8384.012233,-821217.314613,1
159,159,4.000000,40.000000,50.000000,0.995133,-0.043862,-0.943830,-107.820595,-8406.231836,-820765.650210,1
160,160,4.000000,40.000000,50.000000,1.006388,-0.058862,-0.939468,-115.358104,-8427.929261,-820369.782317,1
161,161,4.000000,40.000000,50.000000,1.017184,-0.073407,-0.935017,-122.588580,-8449.062549,-820029.753316,1
162,162,4.000000,40.000000,50.000000,1.027515,-0.087499,-0.930495,-129.501049,-8469.596460,-819745.141983,1
163,163,4.000000,40.000000,50.000000,1.037377,-0.101135,-0.925920,-136.087345,-8489.502899,-819515.198226,1
164,164,4.000000,40.000000,50.000000,1.046769,-0.114315,-0.921308,-142.341942,-8508.760923,-819338.934105,1
165,165,4.000000,40.000000,50.000000,1.055694,-0.127039,-0.916679,-148.261768,-8527.356447,-819215.180687,1
166,166,4.000000,40.000000,50.000000,1.064155,-0.139307,-0.912047,-153.846031,-8545.281705,-819142.619456,1
167,167,4.000000,40.000000,50.000000,1.072157,-0.151119,-0.907430,-159.096035,-8562.534569,-819119.795968,1
168,168,4.000000,40.000000,50.000000,1.079709,-0.162478,-0.902843,-164.014995,-8579.117774,-819145.122224,1
169,169,4.000000,40.000000,50.000000,1.086819,-0.173385,-0.898301,-168.607853,-8595.038122,-819216.872996,1
170,170,4.000000,40.000000,50.000000,1.093498,-0.183845,-0.893817,-172.881090,-8610.305688,-819333.180149,1
171,171,4.000000,40.000000,50.000000,1.099757,-0.193862,-0.889405,-176.842550,-8624.933085,-819492.027898,1
172,172,4.000000,40.000000,50.000000,1.105609,-0.203441,-0.885076,-180.501254,-8638.934793,-819691.250997,1
173,173,4.000000,40.000000,50.000000,1.111066,-0.212588,-0.880842,-183.867231,-8652.326571,-819928.537003,1
174,174,4.000000,40.000000,50.000000,1.116144,-0.221311,-0.876711,-186.951352,-8665.124965,-820201.433148,1
175,175,4.000000,40.000000,50.000000,1.120857,-0.229616,-0.872692,-189.765174,-8677.346901,-820507.357802,1
176,176,4.000000,40.000000,50.000000,1.125219,-0.237514,-0.868794,-192.320789,-8689.009374,-820843.616164,1
177,177,4.000000,40.000000,50.000000,1.129247,-0.245011,-0.865021,-194.630691,-8700.129207,-821207.419546,1
178,178,4.000000,40.000000,50.000000,1.132955,-0.252120,-0.861381,-196.707646,-8710.722891,-821595.907497,1
179,179,4.000000,40.000000,50.000000,1.136360,-0.258849,-0.857876,-198.564577,-8720.806483,-822006.171888,1
180,180,4.000000,40.000000,50.000000,1.139477,-0.265210,-0.854510,-200.214460,-8730.395556,-822435.282149,1
181,181,4.000000,40.000000,50.000000,1.142321,-0.271214,-0.851286,-201.670228,-8739.505185,-822880.310828,1
182,182,4.000000,40.000000,50.000000,1.144908,-0.276872,-0.848205,-202.944691,-8748.149969,-823338.358754,1
183,183,4.000000,40.000000,50.000000,1.147253,-0.282197,-0.845268,-204.050455,-8756.344074,-823806.579181,1
184,184,4.000000,40.000000,50.000000,1.149372,-0.287199,-0.842475,-204.999869,-8764.101290,-824282.200379,1
185,185,4.000000,40.000000,50.000000,1.151277,-0.291892,-0.839825,-205.804959,-8771.435093,-824762.546267,1
186,186,4.000000,40.000000,50.000000,1.152985,-0.296288,-0.837316,-206.477389,-8778.358710,-825245.054793,1
187,187,4.000000,40.000000,50.000000,1.154508,-0.300398,-0.834947,-207.028419,-8784.885189,-825727.293851,1
188,188,4.000000,40.000000,50.000000,1.155860,-0.304236,-0.832714,-207.468877,-8791.027449,-826206.974620,1
189,189,4.000000,40.000000,50.000000,1.157053,-0.307813,-0.830616,-207.809128,-8796.798341,-826681.962310,1
190,190,4.000000,40.000000,50.000000,1.158101,-0.311141,-0.828647,-208.059062,-8802.210683,-827150.284339,1
191,191,4.000000,40.000000,50.000000,1.159014,-0.314233,-0.826806,-208.228080,-8807.277296,-827610.136034,1
192,192,4.000000,40.000000,50.000000,1.159804,-0.317100,-0.825086,-208.325081,-8812.011024,-828059.883996,1
193,193,4.000000,40.000000,50.000000,1.160482,-0.319754,-0.823485,-208.358463,-8816.424751,-828498.067299,1
194,194,4.000000,40.000000,50.000000,1.161059,-0.322206,-0.821997,-208.336122,-8820.531397,-828923.396700,1
195,195,4.000000,40.000000,50.000000,1.161543,-0.324467,-0.820617,-208.265456,-8824.343922,-829334.752089,1
196,196,4.000000,40.000000,50.000000,1.161944,-0.326548,-0.819342,-208.153369,-8827.875303,-829731.178376,1
197,197,4.000000,40.000000,50.000000,1.162271,-0.328461,-0.818166,-208.006283,-8831.138523,-830111.880033,1
198,198,4.000000,40.000000,50.000000,1.162531,-0.330214,-0.817083,-207.830149,-8834.146544,-830476.214510,1
199,199,4.000000,40.000000,50.000000,1.162733,-0.331818,-0.816089,-207.630460,-8836.912276,-830823.684718,1
200,200,4.000000,40.000000,50.000000,1.162884,-0.333283,-0.815180,-207.412265,-8839.448550,-831153.930781,1
201,201,4.000000,40.000000,50.000000,1.162989,-0.334617,-0.814349,-207.180187,-8841.768078,-831466.721236,1
202,202,4.000000,40.000000,50.000000,1.163056,-0.335830,-0.813593,-206.938438,-8843.883426,-831761.943843,1
203,203,4.000000,40.000000,50.000000,1.163090,-0.336930,-0.812906,-206.690840,-8845.806973,-832039.596156,1
204,204,4.000000,40.000000,50.000000,1.163096,-0.337926,-0.812284,-206.440838,-8847.550877,-832299.775998,1
205,205,4.000000,40.000000,50.000000,1.163079,-0.338825,-0.811722,-206.191527,-8849.127047,-832542.671946,1
206,206,4.000000,40.000000,50.000000,1.163043,-0.339634,-0.811216,-205.945664,-8850.547105,-832768.553948,1
207,207,4.000000,40.000000,50.000000,1.162993,-0.340361,-0.810762,-205.705690,-8851.822361,-832977.764141,1
208,208,4.000000,40.000000,50.000000,1.162932,-0.341012,-0.810355,-205.473748,-8852.963783,-833170.707956,1
209,209,4.000000,40.000000,50.000000,1.162864,-0.341594,-0.809992,-205.251705,-8853.981976,-833347.845580,1
210,210,4.000000,40.000000,50.000000,1.162791,-0.342113,-0.809669,-205.041166,-8854.887161,-833509.683800,1
211,211,4.000000,40.000000,50.000000,1.162717,-0.342575,-0.809383,-204.843494,-8855.689153,-833656.768297,1
212,212,4.000000,40.000000,50.000000,1.162643,-0.342985,-0.809130,-204.659830,-8856.397352,-833789.676392,1
213,213,4.000000,40.000000,50.000000,1.162572,-0.343348,-0.808906,-204.491105,-8857.020728,-833909.010286,1
214,214,4.000000,40.000000,50.000000,1.162505,-0.343668,-0.808709,-204.338061,-8857.567811,-834015.390783,1
215,215,4.000000,40.000000,50.000000,1.162445,-0.343951,-0.808536,-204.201266,-8858.046690,-834109.451516,1
216,216,4.000000,40.000000,50.000000,1.162392,-0.344200,-0.808385,-204.081128,-8858.465007,-834191.833670,1
217,217,4.000000,40.000000,50.000000,1.162348,-0.344419,-0.808252,-203.977909,-8858.829959,-834263.181193,1
218,218,4.000000,40.000000,50.000000,1.162313,-0.344612,-0.808136,-203.891742,-8859.148296,-834324.136477,1
219,219,4.000000,40.000000,50.000000,1.162289,-0.344783,-0.808034,-203.822640,-8859.426334,-834375.336508,1
220,220,4.000000,40.000000,50.000000,1.162277,-0.344933,-0.807944,-203.770513,-8859.669953,-834417.409457,1
221,221,4.000000,40.000000,50.000000,1.162276,-0.345067,-0.807865,-203.735175,-8859.884613,-834450.971684,1
222,222,4.000000,40.000000,50.000000,1.162288,-0.345186,-0.807794,-203.716358,-8860.075360,-834476.625156,1
223,223,4.000000,40.000000,50.000000,1.162311,-0.345293,-0.807731,-203.713724,-8860.246840,-834494.955228,1
224,224,4.000000,40.000000,50.000000,1.162348,-0.345390,-0.807673,-203.726868,-8860.403310,-834506.528781,1
225,225,4.000000,40.000000,50.000000,1.162396,-0.345480,-0.807619,-203.755335,-8860.548657,-834511.892687,1
226,226,4.000000,40.000000,50.000000,1.162458,-0.345563,-0.807569,-203.798623,-8860.686407,-834511.572570,1
227,227,4.000000,40.000000,50.000000,1.162532,-0.345642,-0.807521,-203.856193,-8860.819748,-834506.071853,1
228,228,4.000000,40.000000,50.000000,1.162618,-0.345718,-0.807474,-203.927473,-8860.951537,-834495.871047,1
229,229,4.000000,40.000000,50.000000,1.162715,-0.345793,-0.807427,-204.011871,-8861.084327,-834481.427279,1
230,230,4.000000,40.000000,50.000000,1.162825,-0.345867,-0.807380,-204.108774,-8861.220377,-834463.174019,1
231,231,4.000000,40.000000,50.000000,1.162946,-0.345941,-0.807332,-204.217558,-8861.361671,-834441.520997,1
232,232,4.000000,40.000000,50.000000,1.163078,-0.346017,-0.807282,-204.337588,-8861.509935,-834416.854280,1
233,233,4.000000,40.000000,50.000000,1.163220,-0.346095,-0.807230,-204.468231,-8861.666655,-834389.536501,1
234,234,4.000000,40.000000,50.000000,1.163373,-0.346175,-0.807175,-204.608850,-8861.833090,-834359.907204,1
235,235,4.000000,40.000000,50.000000,1.163535,-0.346259,-0.807117,-204.758814,-8862.010292,-834328.283308,1
236,236,4.000000,40.000000,50.000000,1.163706,-0.346347,-0.807056,-204.917499,-8862.199123,-834294.959662,1
237,237,4.000000,40.000000,50.000000,1.163885,-0.346439,-0.806991,-205.084293,-8862.400262,-834260.209672,1
238,238,4.000000,40.000000,50.000000,1.164073,-0.346536,-0.806923,-205.258594,-8862.614232,-834224.286007,1
239,239,4.000000,40.000000,50.000000,1.164269,-0.346637,-0.806850,-205.439816,-8862.841402,-834187.421344,1
240,240,4.000000,40.000000,50.000000,1.164471,-0.346744,-0.806774,-205.627389,-8863.082011,-834149.829162,1
241,241,4.000000,40.000000,50.000000,1.164681,-0.346855,-0.806694,-205.820762,-8863.336174,-834111.704571,1
242,242,4.000000,40.000000,50.000000,1.164896,-0.346971,-0.806609,-206.019401,-8863.603898,-834073.225152,1
243,243,4.000000,40.000000,50.000000,1.165117,-0.347093,-0.806521,-206.222794,-8863.885091,-834034.551823,1
244,244,4.000000,40.000000,50.000000,1.165343,-0.347220,-0.806428,-206.430449,-8864.179576,-833995.829707,1
