Time,StepCount,look_ahead_distance_meter,prev_wp_x,prev_wp_y,next_wp_x,next_wp_y,os_x,os_y,final_heading_rad,chi_desired_rad,chi_desired_deg,last_wp_active
446,446,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.551921,-10.478834,0.183260,0.183260,10.500000,1
447,447,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.579392,-10.224756,0.183260,0.183260,10.500000,1
448,448,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.606328,-9.973368,0.183260,0.183260,10.500000,1
449,449,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.632736,-9.724657,0.183260,0.183260,10.500000,1
450,450,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.658620,-9.478612,0.183260,0.183260,10.500000,1
451,451,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.683985,-9.235223,0.183260,0.183260,10.500000,1
452,452,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.708833,-8.994478,0.183260,0.183260,10.500000,1
453,453,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.733166,-8.756365,0.183260,0.183260,10.500000,1
454,454,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.756986,-8.520875,0.183260,0.183260,10.500000,1
455,455,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.780292,-8.287994,0.183260,0.183260,10.500000,1
456,456,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.803085,-8.057713,0.183260,0.183260,10.500000,1
457,457,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.825364,-7.830019,0.183260,0.183260,10.500000,1
458,458,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.847128,-7.604900,0.183260,0.183260,10.500000,1
459,459,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.868375,-7.382345,0.183260,0.183260,10.500000,1
460,460,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.889105,-7.162340,0.183260,0.183260,10.500000,1
461,461,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.909316,-6.944873,0.183260,0.183260,10.500000,1
462,462,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.929007,-6.729931,0.183260,0.183260,10.500000,1
463,463,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.948176,-6.517501,0.183260,0.183260,10.500000,1
464,464,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.966823,-6.307567,0.183260,0.183260,10.500000,1
465,465,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.984946,-6.100116,0.183260,0.183260,10.500000,1
466,466,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.002546,-5.895134,0.183260,0.183260,10.500000,1
467,467,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.019622,-5.692604,0.183260,0.183260,10.500000,1
468,468,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.036175,-5.492511,0.183260,0.183260,10.500000,1
469,469,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.052205,-5.294839,0.183260,0.183260,10.500000,1
470,470,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.067713,-5.099572,0.183260,0.183260,10.500000,1
471,471,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.082701,-4.906692,0.183260,0.183260,10.500000,1
472,472,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.097172,-4.716181,0.183260,0.183260,10.500000,1
473,473,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.111127,-4.528024,0.183260,0.183260,10.500000,1
474,474,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.124569,-4.342200,0.183260,0.183260,10.500000,1
475,475,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.137504,-4.158691,0.183260,0.183260,10.500000,1
476,476,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.149934,-3.977479,0.183260,0.183260,10.500000,1
477,477,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.161865,-3.798544,0.183260,0.183260,10.500000,1
478,478,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.173301,-3.621867,0.183260,0.183260,10.500000,1
479,479,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.184249,-3.447427,0.183260,0.183260,10.500000,1
480,480,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.194714,-3.275205,0.183260,0.183260,10.500000,1
481,481,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.204703,-3.105180,0.183260,0.183260,10.500000,1
482,482,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.214224,-2.937331,0.183260,0.183260,10.500000,1
483,483,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.223283,-2.771637,0.183260,0.183260,10.500000,1
484,484,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.231889,-2.608078,0.183260,0.183260,10.500000,1
485,485,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.240051,-2.446631,0.183260,0.183260,10.500000,1
486,486,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.247775,-2.287276,0.183260,0.183260,10.500000,1
487,487,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.255073,-2.129992,0.183260,0.183260,10.500000,1
488,488,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.261953,-1.974755,0.183260,0.183260,10.500000,1
489,489,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.268424,-1.821545,0.183260,0.183260,10.500000,1
490,490,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.274496,-1.670340,0.183260,0.183260,10.500000,1
491,491,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.280180,-1.521118,0.183260,0.183260,10.500000,1
492,492,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.285486,-1.373857,0.183260,0.183260,10.500000,1
493,493,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.290423,-1.228536,0.183260,0.183260,10.500000,1
494,494,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.295002,-1.085133,0.183260,0.183260,10.500000,1
495,495,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.299235,-0.943625,0.183260,0.183260,10.500000,1
496,496,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.303130,-0.803992,0.183260,0.183260,10.500000,1
497,497,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.306700,-0.666212,0.183260,0.183260,10.500000,1
498,498,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.309955,-0.530263,0.183260,0.183260,10.500000,1
499,499,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.312905,-0.396124,0.183260,0.183260,10.500000,1
500,500,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.315562,-0.263774,0.183260,0.183260,10.500000,1
501,501,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.317935,-0.133193,0.183260,0.183260,10.500000,1
502,502,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.320035,-0.004358,0.183260,0.183260,10.500000,1
503,503,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.321873,0.122750,0.183260,0.183260,10.500000,1
504,504,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.323458,0.248153,0.183260,0.183260,10.500000,1
505,505,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.324802,0.371869,0.183260,0.183260,10.500000,1
506,506,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.325913,0.493920,0.183260,0.183260,10.500000,1
507,507,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.326802,0.614326,0.183260,0.183260,10.500000,1
508,508,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.327478,0.733105,0.183260,0.183260,10.500000,1
509,509,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.327950,0.850277,0.183260,0.183260,10.500000,1
510,510,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.328228,0.965861,0.183260,0.183260,10.500000,1
511,511,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.328321,1.079877,0.183260,0.183260,10.500000,1
512,512,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.328236,1.192343,0.183260,0.183260,10.500000,1
513,513,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.327984,1.303277,0.183260,0.183260,10.500000,1
514,514,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.327571,1.412698,0.183260,0.183260,10.500000,1
515,515,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.327006,1.520623,0.183260,0.183260,10.500000,1
516,516,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.326296,1.627070,0.183260,0.183260,10.500000,1
517,517,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.325448,1.732056,0.183260,0.183260,10.500000,1
518,518,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.324470,1.835599,0.183260,0.183260,10.500000,1
519,519,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.323369,1.937715,0.183260,0.183260,10.500000,1
520,520,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.322151,2.038422,0.183260,0.183260,10.500000,1
521,521,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.320822,2.137734,0.183260,0.183260,10.500000,1
522,522,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.319388,2.235670,0.183260,0.183260,10.500000,1
523,523,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.317854,2.332244,0.183260,0.183260,10.500000,1
524,524,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.316227,2.427472,0.183260,0.183260,10.500000,1
525,525,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.314512,2.521369,0.183260,0.183260,10.500000,1
526,526,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.312713,2.613952,0.183260,0.183260,10.500000,1
527,527,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.310834,2.705233,0.183260,0.183260,10.500000,1
528,528,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.308881,2.795230,0.183260,0.183260,10.500000,1
529,529,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.306857,2.883955,0.183260,0.183260,10.500000,1
530,530,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.304767,2.971424,0.183260,0.183260,10.500000,1
531,531,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.302613,3.057649,0.183260,0.183260,10.500000,1
532,532,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.300399,3.142646,0.183260,0.183260,10.500000,1
533,533,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.298130,3.226428,0.183260,0.183260,10.500000,1
534,534,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.295806,3.309009,0.183260,0.183260,10.500000,1
535,535,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.293432,3.390401,0.183260,0.183260,10.500000,1
536,536,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.291010,3.470618,0.183260,0.183260,10.500000,1
537,537,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.288541,3.549672,0.183260,0.183260,10.500000,1
538,538,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.286030,3.627578,0.183260,0.183260,10.500000,1
539,539,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.283477,3.704346,0.183260,0.183260,10.500000,1
540,540,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.280884,3.779990,0.183260,0.183260,10.500000,1
541,541,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.278254,3.854523,0.183260,0.183260,10.500000,1
542,542,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.275587,3.927955,0.183260,0.183260,10.500000,1
543,543,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.272886,4.000300,0.183260,0.183260,10.500000,1
544,544,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.270151,4.071569,0.183260,0.183260,10.500000,1
545,545,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.267385,4.141773,0.183260,0.183260,10.500000,1
546,546,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.264587,4.210926,0.183260,0.183260,10.500000,1
547,547,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.261759,4.279037,0.183260,0.183260,10.500000,1
548,548,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.258903,4.346118,0.183260,0.183260,10.500000,1
549,549,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.256018,4.412182,0.183260,0.183260,10.500000,1
550,550,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.253106,4.477238,0.183260,0.183260,10.500000,1
551,551,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.250167,4.541297,0.183260,0.183260,10.500000,1
552,552,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.247202,4.604372,0.183260,0.183260,10.500000,1
553,553,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.244212,4.666472,0.183260,0.183260,10.500000,1
554,554,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.241197,4.727609,0.183260,0.183260,10.500000,1
555,555,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.238157,4.787793,0.183260,0.183260,10.500000,1
556,556,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.235094,4.847034,0.183260,0.183260,10.500000,1
557,557,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.232007,4.905343,0.183260,0.183260,10.500000,1
558,558,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.228897,4.962731,0.183260,0.183260,10.500000,1
559,559,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.225765,5.019207,0.183260,0.183260,10.500000,1
560,560,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.222610,5.074783,0.183260,0.183260,10.500000,1
561,561,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.219432,5.129467,0.183260,0.183260,10.500000,1
562,562,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.216234,5.183271,0.183260,0.183260,10.500000,1
563,563,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.213014,5.236204,0.183260,0.183260,10.500000,1
564,564,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.209772,5.288275,0.183260,0.183260,10.500000,1
565,565,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.206510,5.339496,0.183260,0.183260,10.500000,1
566,566,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.203228,5.389875,0.183260,0.183260,10.500000,1
567,567,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.199926,5.439422,0.183260,0.183260,10.500000,1
568,568,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.196603,5.488147,0.183260,0.183260,10.500000,1
569,569,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.193262,5.536059,0.183260,0.183260,10.500000,1
570,570,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.189901,5.583169,0.183260,0.183260,10.500000,1
571,571,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.186521,5.629484,0.183260,0.183260,10.500000,1
572,572,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.183123,5.675015,0.183260,0.183260,10.500000,1
573,573,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.179707,5.719771,0.183260,0.183260,10.500000,1
574,574,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.176273,5.763761,0.183260,0.183260,10.500000,1
575,575,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.172822,5.806993,0.183260,0.183260,10.500000,1
576,576,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.169354,5.849478,0.183260,0.183260,10.500000,1
577,577,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.165870,5.891224,0.183260,0.183260,10.500000,1
578,578,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.162370,5.932239,0.183260,0.183260,10.500000,1
579,579,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.158854,5.972534,0.183260,0.183260,10.500000,1
580,580,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.155323,6.012116,0.183260,0.183260,10.500000,1
581,581,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.151777,6.050994,0.183260,0.183260,10.500000,1
582,582,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.148218,6.089177,0.183260,0.183260,10.500000,1
583,583,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.144644,6.126673,0.183260,0.183260,10.500000,1
584,584,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.141058,6.163491,0.183260,0.183260,10.500000,1
585,585,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.137459,6.199639,0.183260,0.183260,10.500000,1
586,586,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.133848,6.235125,0.183260,0.183260,10.500000,1
587,587,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.130225,6.269958,0.183260,0.183260,10.500000,1
588,588,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.126592,6.304147,0.183260,0.183260,10.500000,1
589,589,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.122948,6.337698,0.183260,0.183260,10.500000,1
590,590,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.119294,6.370620,0.183260,0.183260,10.500000,1
591,591,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.115631,6.402921,0.183260,0.183260,10.500000,1
592,592,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.111959,6.434609,0.183260,0.183260,10.500000,1
593,593,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.108279,6.465691,0.183260,0.183260,10.500000,1
594,594,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.104591,6.496176,0.183260,0.183260,10.500000,1
595,595,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.100896,6.526071,0.183260,0.183260,10.500000,1
596,596,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.097195,6.555384,0.183260,0.183260,10.500000,1
597,597,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.093487,6.584121,0.183260,0.183260,10.500000,1
598,598,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.089775,6.612291,0.183260,0.183260,10.500000,1
599,599,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.086057,6.639901,0.183260,0.183260,10.500000,1
600,600,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.082336,6.666958,0.183260,0.183260,10.500000,1
601,601,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.078610,6.693470,0.183260,0.183260,10.500000,1
602,602,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.074882,6.719442,0.183260,0.183260,10.500000,1
603,603,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.071150,6.744884,0.183260,0.183260,10.500000,1
604,604,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.067417,6.769800,0.183260,0.183260,10.500000,1
605,605,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.063682,6.794199,0.183260,0.183260,10.500000,1
606,606,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.059946,6.818088,0.183260,0.183260,10.500000,1
607,607,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.056209,6.841472,0.183260,0.183260,10.500000,1
608,608,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.052472,6.864358,0.183260,0.183260,10.500000,1
609,609,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.048736,6.886754,0.183260,0.183260,10.500000,1
610,610,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.045000,6.908665,0.183260,0.183260,10.500000,1
611,611,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.041266,6.930099,0.183260,0.183260,10.500000,1
612,612,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.037533,6.951061,0.183260,0.183260,10.500000,1
613,613,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.033802,6.971558,0.183260,0.183260,10.500000,1
614,614,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.030074,6.991595,0.183260,0.183260,10.500000,1
615,615,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.026349,7.011180,0.183260,0.183260,10.500000,1
616,616,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.022626,7.030318,0.183260,0.183260,10.500000,1
617,617,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.018908,7.049016,0.183260,0.183260,10.500000,1
618,618,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.015193,7.067278,0.183260,0.183260,10.500000,1
619,619,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.011483,7.085112,0.183260,0.183260,10.500000,1
620,620,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.007778,7.102522,0.183260,0.183260,10.500000,1
621,621,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.004077,7.119515,0.183260,0.183260,10.500000,1
622,622,50.000000,-10.000000,-50.000000,0.000000,5.000000,1.000382,7.136097,0.183260,0.183260,10.500000,1
623,623,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.996692,7.152272,0.183260,0.183260,10.500000,1
624,624,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.993008,7.168046,0.183260,0.183260,10.500000,1
625,625,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.989330,7.183426,0.183260,0.183260,10.500000,1
626,626,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.985658,7.198415,0.183260,0.183260,10.500000,1
627,627,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.981993,7.213021,0.183260,0.183260,10.500000,1
628,628,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.978334,7.227247,0.183260,0.183260,10.500000,1
629,629,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.974683,7.241099,0.183260,0.183260,10.500000,1
630,630,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.971038,7.254582,0.183260,0.183260,10.500000,1
631,631,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.967401,7.267702,0.183260,0.183260,10.500000,1
632,632,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.963771,7.280463,0.183260,0.183260,10.500000,1
633,633,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.960149,7.292870,0.183260,0.183260,10.500000,1
634,634,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.956535,7.304928,0.183260,0.183260,10.500000,1
635,635,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.952928,7.316643,0.183260,0.183260,10.500000,1
636,636,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.949330,7.328018,0.183260,0.183260,10.500000,1
637,637,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.945739,7.339059,0.183260,0.183260,10.500000,1
638,638,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.942157,7.349770,0.183260,0.183260,10.500000,1
639,639,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.938583,7.360156,0.183260,0.183260,10.500000,1
640,640,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.935018,7.370221,0.183260,0.183260,10.500000,1
641,641,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.931461,7.379971,0.183260,0.183260,10.500000,1
642,642,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.927912,7.389408,0.183260,0.183260,10.500000,1
643,643,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.924373,7.398539,0.183260,0.183260,10.500000,1
644,644,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.920842,7.407367,0.183260,0.183260,10.500000,1
645,645,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.917319,7.415896,0.183260,0.183260,10.500000,1
646,646,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.913806,7.424131,0.183260,0.183260,10.500000,1
647,647,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.910301,7.432076,0.183260,0.183260,10.500000,1
648,648,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.906805,7.439734,0.183260,0.183260,10.500000,1
649,649,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.903318,7.447111,0.183260,0.183260,10.500000,1
650,650,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.899840,7.454211,0.183260,0.183260,10.500000,1
651,651,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.896371,7.461036,0.183260,0.183260,10.500000,1
652,652,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.892911,7.467592,0.183260,0.183260,10.500000,1
653,653,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.889460,7.473882,0.183260,0.183260,10.500000,1
654,654,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.886018,7.479910,0.183260,0.183260,10.500000,1
655,655,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.882585,7.485680,0.183260,0.183260,10.500000,1
656,656,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.879161,7.491195,0.183260,0.183260,10.500000,1
657,657,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.875746,7.496460,0.183260,0.183260,10.500000,1
658,658,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.872340,7.501478,0.183260,0.183260,10.500000,1
659,659,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.868943,7.506252,0.183260,0.183260,10.500000,1
660,660,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.865556,7.510787,0.183260,0.183260,10.500000,1
661,661,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.862177,7.515086,0.183260,0.183260,10.500000,1
662,662,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.858807,7.519152,0.183260,0.183260,10.500000,1
663,663,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.855447,7.522989,0.183260,0.183260,10.500000,1
664,664,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.852095,7.526600,0.183260,0.183260,10.500000,1
665,665,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.848753,7.529990,0.183260,0.183260,10.500000,1
666,666,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.845419,7.533160,0.183260,0.183260,10.500000,1
667,667,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.842095,7.536115,0.183260,0.183260,10.500000,1
668,668,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.838779,7.538857,0.183260,0.183260,10.500000,1
669,669,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.835473,7.541391,0.183260,0.183260,10.500000,1
670,670,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.832176,7.543719,0.183260,0.183260,10.500000,1
671,671,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.828888,7.545844,0.183260,0.183260,10.500000,1
672,672,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.825609,7.547770,0.183260,0.183260,10.500000,1
673,673,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.822339,7.549499,0.183260,0.183260,10.500000,1
674,674,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.819078,7.551035,0.183260,0.183260,10.500000,1
675,675,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.815826,7.552381,0.183260,0.183260,10.500000,1
676,676,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.812583,7.553540,0.183260,0.183260,10.500000,1
677,677,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.809349,7.554514,0.183260,0.183260,10.500000,1
678,678,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.806124,7.555307,0.183260,0.183260,10.500000,1
679,679,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.802908,7.555921,0.183260,0.183260,10.500000,1
680,680,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.799702,7.556360,0.183260,0.183260,10.500000,1
681,681,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.796504,7.556626,0.183260,0.183260,10.500000,1
682,682,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.793316,7.556722,0.183260,0.183260,10.500000,1
683,683,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.790136,7.556651,0.183260,0.183260,10.500000,1
