Time,StepCount,initial_x_north_lat,initial_y_east_lon,initial_cog,initial_sog,lon_reference,lat_reference,step_size,vessel_length,vessel_width,r_accept,transition_duration,next_wp_x_north,next_wp_y_east,chi_desired_rad,speed_desired,chi_ca_best,u_ca_best,u_current,v_current,r_current,tau_wind_surge,tau_wind_sway,tau_wind_yaw,x_north,y_east,psi,u,v,r,tau_surge,tau_sway,tau_yaw,length_ais,width_ais,lat_rad,lon_rad,lat_deg_ais,lon_deg_ais,true_heading_deg_ais,cog_deg_ais,sog_kts_ais,rot_deg_per_min_ais,cog_error_deg,sog_error_meter_per_sec,mmsi,nav_status,stopping_condition,mmsi_ais,nav_status_ais,in_ned_coord,tau_saturation_enabled,dp_mode,transition_in_progress
820,820,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312202,-0.950016,0.000000,579.217561,-7376.592767,-931510.182416,0.437386,6.773457,0.206048,0.308767,-0.956884,-0.000020,-117.244999,7609.280875,932078.358239,36.250000,9.900000,1.142753,0.213103,65.474919,12.209912,11.805669,11.805669,1.954472,-0.070396,-1.306847,0.092297,0,0,0,0,0,1,1,1,0
821,821,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312221,-0.950009,0.000000,579.226861,-7376.453742,-931496.607111,0.435411,6.766021,0.206027,0.308795,-0.956872,-0.000020,-117.512359,7618.215013,932038.869274,36.250000,9.900000,1.142753,0.213103,65.474919,12.209912,11.804496,11.804496,1.954467,-0.070134,-1.305669,0.092306,0,0,0,0,0,1,1,1,0
822,822,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312241,-0.950003,0.000000,579.236141,-7376.317058,-931483.287033,0.433443,6.758592,0.206007,0.308824,-0.956860,-0.000020,-117.792127,7626.991863,931999.977021,36.250000,9.900000,1.142753,0.213103,65.474919,12.209912,11.803327,11.803327,1.954461,-0.069875,-1.304496,0.092315,0,0,0,0,0,1,1,1,0
823,823,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312260,-0.949997,0.000000,579.245400,-7376.182679,-931470.218309,0.431483,6.751171,0.205987,0.308852,-0.956847,-0.000020,-118.084092,7635.613431,931961.674103,36.250000,9.900000,1.142753,0.213103,65.474919,12.209912,11.802162,11.802162,1.954454,-0.069617,-1.303327,0.092324,0,0,0,0,0,1,1,1,0
824,824,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312280,-0.949990,0.000000,579.254640,-7376.050570,-931457.397115,0.429531,6.743758,0.205966,0.308881,-0.956834,-0.000020,-118.388041,7644.081703,931923.953294,36.250000,9.900000,1.142753,0.213103,65.474919,12.209912,11.801002,11.801002,1.954447,-0.069362,-1.302162,0.092334,0,0,0,0,0,1,1,1,0
825,825,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312299,-0.949984,0.000000,579.263860,-7375.920696,-931444.819671,0.427585,6.736354,0.205946,0.308909,-0.956821,-0.000020,-118.703764,7652.398642,931886.807518,36.250000,9.900000,1.142753,0.213103,65.474919,12.209911,11.799846,11.799846,1.954439,-0.069109,-1.301002,0.092344,0,0,0,0,0,1,1,1,0
826,826,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312318,-0.949978,0.000000,579.273060,-7375.793025,-931432.482242,0.425648,6.728958,0.205926,0.308938,-0.956807,-0.000020,-119.031052,7660.566190,931850.229833,36.250000,9.900000,1.142753,0.213103,65.474919,12.209911,11.798694,11.798694,1.954431,-0.068858,-1.299846,0.092355,0,0,0,0,0,1,1,1,0
827,827,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312337,-0.949971,0.000000,579.282240,-7375.667522,-931420.381142,0.423717,6.721571,0.205906,0.308966,-0.956793,-0.000020,-119.369698,7668.586267,931814.213430,36.250000,9.900000,1.142753,0.213103,65.474919,12.209911,11.797547,11.797547,1.954422,-0.068609,-1.298694,0.092365,0,0,0,0,0,1,1,1,0
828,828,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312357,-0.949965,0.000000,579.291401,-7375.544155,-931408.512725,0.421794,6.714194,0.205886,0.308994,-0.956779,-0.000020,-119.719497,7676.460770,931778.751624,36.250000,9.900000,1.142753,0.213103,65.474919,12.209911,11.796403,11.796403,1.954413,-0.068362,-1.297547,0.092376,0,0,0,0,0,1,1,1,0
829,829,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312376,-0.949959,0.000000,579.300543,-7375.422890,-931396.873394,0.419879,6.706827,0.205866,0.309023,-0.956764,-0.000020,-120.080245,7684.191578,931743.837843,36.250000,9.900000,1.142753,0.213103,65.474919,12.209911,11.795264,11.795264,1.954403,-0.068117,-1.296403,0.092388,0,0,0,0,0,1,1,1,0
830,830,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312395,-0.949952,0.000000,579.309665,-7375.303696,-931385.459592,0.417971,6.699470,0.205846,0.309051,-0.956749,-0.000020,-120.451741,7691.780547,931709.465626,36.250000,9.900000,1.142753,0.213103,65.474919,12.209911,11.794128,11.794128,1.954392,-0.067875,-1.295264,0.092399,0,0,0,0,0,1,1,1,0
831,831,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312413,-0.949946,0.000000,579.318768,-7375.186540,-931374.267807,0.416070,6.692123,0.205827,0.309079,-0.956734,-0.000020,-120.833786,7699.229511,931675.628617,36.250000,9.900000,1.142753,0.213103,65.474919,12.209910,11.792997,11.792997,1.954381,-0.067634,-1.294128,0.092411,0,0,0,0,0,1,1,1,0
832,832,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312432,-0.949940,0.000000,579.327852,-7375.071391,-931363.294572,0.414176,6.684787,0.205807,0.309108,-0.956719,-0.000020,-121.226183,7706.540285,931642.320551,36.250000,9.900000,1.142753,0.213103,65.474919,12.209910,11.791870,11.791870,1.954370,-0.067396,-1.292997,0.092424,0,0,0,0,0,1,1,1,0
833,833,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312451,-0.949934,0.000000,579.336917,-7374.958218,-931352.536458,0.412290,6.677462,0.205787,0.309136,-0.956703,-0.000020,-121.628737,7713.714662,931609.535256,36.250000,9.900000,1.142753,0.213103,65.474919,12.209910,11.790747,11.790747,1.954357,-0.067159,-1.291870,0.092436,0,0,0,0,0,1,1,1,0
834,834,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312470,-0.949928,0.000000,579.345964,-7374.846990,-931341.990082,0.410411,6.670149,0.205768,0.309164,-0.956687,-0.000019,-122.041256,7720.754416,931577.266644,36.250000,9.900000,1.142753,0.213103,65.474919,12.209910,11.789627,11.789627,1.954345,-0.066925,-1.290747,0.092449,0,0,0,0,0,1,1,1,0
835,835,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312488,-0.949922,0.000000,579.354991,-7374.737676,-931331.652100,0.408540,6.662847,0.205748,0.309193,-0.956671,-0.000019,-122.463550,7727.661299,931545.508705,36.250000,9.900000,1.142753,0.213103,65.474919,12.209910,11.788512,11.788512,1.954332,-0.066693,-1.289627,0.092462,0,0,0,0,0,1,1,1,0
836,836,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312507,-0.949915,0.000000,579.364000,-7374.630248,-931321.519211,0.406675,6.655557,0.205729,0.309221,-0.956654,-0.000019,-122.895431,7734.437043,931514.255502,36.250000,9.900000,1.142753,0.213103,65.474919,12.209910,11.787400,11.787400,1.954318,-0.066462,-1.288512,0.092475,0,0,0,0,0,1,1,1,0
837,837,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312525,-0.949909,0.000000,579.372990,-7374.524674,-931311.588154,0.404818,6.648279,0.205710,0.309249,-0.956638,-0.000019,-123.336715,7741.083363,931483.501165,36.250000,9.900000,1.142753,0.213103,65.474919,12.209909,11.786293,11.786293,1.954304,-0.066234,-1.287400,0.092489,0,0,0,0,0,1,1,1,0
838,838,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312544,-0.949903,0.000000,579.381961,-7374.420926,-931301.855709,0.402968,6.641013,0.205690,0.309277,-0.956621,-0.000019,-123.787220,7747.601950,931453.239890,36.250000,9.900000,1.142753,0.213103,65.474919,12.209909,11.785189,11.785189,1.954289,-0.066007,-1.286293,0.092503,0,0,0,0,0,1,1,1,0
839,839,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312562,-0.949897,0.000000,579.390915,-7374.318976,-931292.318694,0.401126,6.633761,0.205671,0.309305,-0.956603,-0.000019,-124.246766,7753.994477,931423.465931,36.250000,9.900000,1.142753,0.213103,65.474919,12.209909,11.784089,11.784089,1.954274,-0.065783,-1.285189,0.092517,0,0,0,0,0,1,1,1,0
840,840,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312580,-0.949891,0.000000,579.399850,-7374.218793,-931282.973968,0.399290,6.626521,0.205652,0.309333,-0.956586,-0.000019,-124.715175,7760.262598,931394.173597,36.250000,9.900000,1.142753,0.213103,65.474919,12.209909,11.782992,11.782992,1.954259,-0.065560,-1.284089,0.092531,0,0,0,0,0,1,1,1,0
841,841,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312599,-0.949885,0.000000,579.408766,-7374.120351,-931273.818429,0.397462,6.619295,0.205633,0.309361,-0.956568,-0.000019,-125.192275,7766.407948,931365.357247,36.250000,9.900000,1.142753,0.213103,65.474919,12.209909,11.781900,11.781900,1.954243,-0.065340,-1.282992,0.092546,0,0,0,0,0,1,1,1,0
842,842,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312617,-0.949879,0.000000,579.417665,-7374.023621,-931264.849014,0.395641,6.612082,0.205614,0.309389,-0.956550,-0.000019,-125.677894,7772.432143,931337.011290,36.250000,9.900000,1.142753,0.213103,65.474919,12.209909,11.780811,11.780811,1.954226,-0.065121,-1.281900,0.092561,0,0,0,0,0,1,1,1,0
843,843,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312635,-0.949873,0.000000,579.426546,-7373.928575,-931256.062696,0.393826,6.604883,0.205595,0.309417,-0.956532,-0.000019,-126.171863,7778.336777,931309.130179,36.250000,9.900000,1.142753,0.213103,65.474919,12.209909,11.779725,11.779725,1.954210,-0.064904,-1.280811,0.092576,0,0,0,0,0,1,1,1,0
844,844,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312653,-0.949867,0.000000,579.435409,-7373.835188,-931247.456490,0.392019,6.597698,0.205576,0.309445,-0.956514,-0.000019,-126.674016,7784.123430,931281.708407,36.250000,9.900000,1.142753,0.213103,65.474919,12.209908,11.778644,11.778644,1.954192,-0.064689,-1.279725,0.092591,0,0,0,0,0,1,1,1,0
845,845,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312671,-0.949861,0.000000,579.444254,-7373.743431,-931239.027444,0.390220,6.590527,0.205557,0.309473,-0.956495,-0.000019,-127.184191,7789.793661,931254.740507,36.250000,9.900000,1.142753,0.213103,65.474918,12.209908,11.777565,11.777565,1.954175,-0.064475,-1.278644,0.092607,0,0,0,0,0,1,1,1,0
846,846,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312689,-0.949856,0.000000,579.453081,-7373.653278,-931230.772647,0.388427,6.583371,0.205539,0.309501,-0.956476,-0.000019,-127.702226,7795.349010,931228.221050,36.250000,9.900000,1.142753,0.213103,65.474918,12.209908,11.776491,11.776491,1.954157,-0.064264,-1.277565,0.092623,0,0,0,0,0,1,1,1,0
847,847,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312707,-0.949850,0.000000,579.461891,-7373.564704,-931222.689221,0.386641,6.576229,0.205520,0.309529,-0.956457,-0.000019,-128.227965,7800.790999,931202.144640,36.250000,9.900000,1.142753,0.213103,65.474918,12.209908,11.775420,11.775420,1.954138,-0.064054,-1.276491,0.092639,0,0,0,0,0,1,1,1,0
848,848,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312725,-0.949844,0.000000,579.470684,-7373.477682,-931214.774327,0.384862,6.569103,0.205501,0.309557,-0.956438,-0.000019,-128.761253,7806.121135,931176.505914,36.250000,9.900000,1.142753,0.213103,65.474918,12.209908,11.774352,11.774352,1.954119,-0.063846,-1.275420,0.092655,0,0,0,0,0,1,1,1,0
849,849,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312742,-0.949838,0.000000,579.479459,-7373.392187,-931207.025161,0.383090,6.561991,0.205483,0.309585,-0.956419,-0.000019,-129.301938,7811.340903,931151.299540,36.250000,9.900000,1.142753,0.213103,65.474918,12.209908,11.773288,11.773288,1.954100,-0.063640,-1.274352,0.092671,0,0,0,0,0,1,1,1,0
850,850,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312760,-0.949832,0.000000,579.488217,-7373.308194,-931199.438954,0.381325,6.554895,0.205464,0.309612,-0.956399,-0.000018,-129.849871,7816.451774,931126.520215,36.250000,9.900000,1.142753,0.213103,65.474918,12.209907,11.772227,11.772227,1.954080,-0.063436,-1.273288,0.092688,0,0,0,0,0,1,1,1,0
851,851,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312778,-0.949826,0.000000,579.496957,-7373.225678,-931192.012975,0.379567,6.547815,0.205446,0.309640,-0.956380,-0.000018,-130.404905,7821.455199,931102.162667,36.250000,9.900000,1.142753,0.213103,65.474918,12.209907,11.771170,11.771170,1.954060,-0.063233,-1.272227,0.092705,0,0,0,0,0,1,1,1,0
852,852,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312795,-0.949821,0.000000,579.505681,-7373.144613,-931184.744523,0.377817,6.540750,0.205427,0.309668,-0.956360,-0.000018,-130.966897,7826.352613,931078.221649,36.250000,9.900000,1.142753,0.213103,65.474918,12.209907,11.770116,11.770116,1.954040,-0.063032,-1.271170,0.092722,0,0,0,0,0,1,1,1,0
853,853,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312813,-0.949815,0.000000,579.514387,-7373.064978,-931177.630934,0.376073,6.533701,0.205409,0.309695,-0.956339,-0.000018,-131.535705,7831.145434,931054.691943,36.250000,9.900000,1.142753,0.213103,65.474918,12.209907,11.769066,11.769066,1.954019,-0.062833,-1.270116,0.092739,0,0,0,0,0,1,1,1,0
854,854,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312830,-0.949809,0.000000,579.523077,-7372.986746,-931170.669580,0.374335,6.526668,0.205391,0.309723,-0.956319,-0.000018,-132.111190,7835.835063,931031.568355,36.250000,9.900000,1.142753,0.213103,65.474918,12.209907,11.768018,11.768018,1.953998,-0.062636,-1.269066,0.092756,0,0,0,0,0,1,1,1,0
855,855,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312848,-0.949803,0.000000,579.531750,-7372.909895,-931163.857864,0.372605,6.519652,0.205372,0.309751,-0.956299,-0.000018,-132.693218,7840.422884,931008.845719,36.250000,9.900000,1.142753,0.213103,65.474918,12.209907,11.766975,11.766975,1.953977,-0.062440,-1.268018,0.092774,0,0,0,0,0,1,1,1,0
856,856,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312865,-0.949798,0.000000,579.540406,-7372.834401,-931157.193223,0.370882,6.512653,0.205354,0.309778,-0.956278,-0.000018,-133.281654,7844.910265,930986.518893,36.250000,9.900000,1.142753,0.213103,65.474918,12.209907,11.765934,11.765934,1.953955,-0.062245,-1.266975,0.092791,0,0,0,0,0,1,1,1,0
857,857,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312882,-0.949792,0.000000,579.549045,-7372.760241,-931150.673126,0.369165,6.505670,0.205336,0.309806,-0.956257,-0.000018,-133.876367,7849.298559,930964.582764,36.250000,9.900000,1.142753,0.213103,65.474918,12.209906,11.764896,11.764896,1.953933,-0.062053,-1.265934,0.092809,0,0,0,0,0,1,1,1,0
858,858,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312900,-0.949786,0.000000,579.557668,-7372.687393,-931144.295077,0.367456,6.498704,0.205318,0.309833,-0.956236,-0.000018,-134.477229,7853.589101,930943.032242,36.250000,9.900000,1.142753,0.213103,65.474918,12.209906,11.763862,11.763862,1.953911,-0.061862,-1.264896,0.092827,0,0,0,0,0,1,1,1,0
859,859,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312917,-0.949781,0.000000,579.566275,-7372.615835,-931138.056611,0.365753,6.491755,0.205300,0.309860,-0.956215,-0.000018,-135.084115,7857.783210,930921.862262,36.250000,9.900000,1.142753,0.213103,65.474918,12.209906,11.762831,11.762831,1.953888,-0.061672,-1.263862,0.092846,0,0,0,0,0,1,1,1,0
860,860,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312934,-0.949775,0.000000,579.574865,-7372.545543,-931131.955294,0.364057,6.484823,0.205282,0.309888,-0.956194,-0.000018,-135.696899,7861.882192,930901.067790,36.250000,9.900000,1.142753,0.213103,65.474918,12.209906,11.761803,11.761803,1.953866,-0.061485,-1.262831,0.092864,0,0,0,0,0,1,1,1,0
861,861,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312951,-0.949769,0.000000,579.583439,-7372.476496,-931125.988725,0.362367,6.477909,0.205264,0.309915,-0.956172,-0.000018,-136.315461,7865.887334,930880.643816,36.250000,9.900000,1.142753,0.213103,65.474918,12.209906,11.760779,11.760779,1.953842,-0.061298,-1.261803,0.092882,0,0,0,0,0,1,1,1,0
862,862,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312968,-0.949764,0.000000,579.591996,-7372.408673,-931120.154534,0.360685,6.471013,0.205246,0.309943,-0.956151,-0.000018,-136.939682,7869.799910,930860.585356,36.250000,9.900000,1.142753,0.213103,65.474918,12.209906,11.759757,11.759757,1.953819,-0.061114,-1.260779,0.092901,0,0,0,0,0,1,1,1,0
863,863,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.312985,-0.949758,0.000000,579.600538,-7372.342053,-931114.450380,0.359009,6.464134,0.205229,0.309970,-0.956129,-0.000018,-137.569444,7873.621179,930840.887458,36.250000,9.900000,1.142753,0.213103,65.474918,12.209906,11.758738,11.758738,1.953795,-0.060931,-1.259757,0.092920,0,0,0,0,0,1,1,1,0
864,864,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313002,-0.949752,0.000000,579.609064,-7372.276614,-931108.873955,0.357340,6.457273,0.205211,0.309997,-0.956107,-0.000018,-138.204633,7877.352384,930821.545197,36.250000,9.900000,1.142753,0.213103,65.474918,12.209905,11.757723,11.757723,1.953771,-0.060749,-1.258738,0.092939,0,0,0,0,0,1,1,1,0
865,865,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313019,-0.949747,0.000000,579.617573,-7372.212335,-931103.422981,0.355677,6.450430,0.205193,0.310024,-0.956085,-0.000018,-138.845135,7880.994753,930802.553676,36.250000,9.900000,1.142753,0.213103,65.474918,12.209905,11.756710,11.756710,1.953747,-0.060569,-1.257723,0.092958,0,0,0,0,0,1,1,1,0
866,866,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313036,-0.949741,0.000000,579.626067,-7372.149197,-931098.095208,0.354021,6.443606,0.205176,0.310051,-0.956063,-0.000018,-139.490841,7884.549501,930783.908032,36.250000,9.900000,1.142753,0.213103,65.474918,12.209905,11.755701,11.755701,1.953722,-0.060390,-1.256710,0.092977,0,0,0,0,0,1,1,1,0
867,867,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313053,-0.949736,0.000000,579.634545,-7372.087179,-931092.888417,0.352372,6.436800,0.205158,0.310078,-0.956041,-0.000018,-140.141641,7888.017827,930765.603432,36.250000,9.900000,1.142753,0.213103,65.474918,12.209905,11.754694,11.754694,1.953697,-0.060213,-1.255701,0.092997,0,0,0,0,0,1,1,1,0
868,868,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313069,-0.949730,0.000000,579.643008,-7372.026261,-931087.800418,0.350730,6.430012,0.205141,0.310106,-0.956019,-0.000017,-140.797428,7891.400917,930747.635074,36.250000,9.900000,1.142753,0.213103,65.474918,12.209905,11.753691,11.753691,1.953672,-0.060037,-1.254694,0.093016,0,0,0,0,0,1,1,1,0
869,869,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313086,-0.949725,0.000000,579.651455,-7371.966423,-931082.829048,0.349094,6.423243,0.205123,0.310133,-0.955996,-0.000017,-141.458098,7894.699943,930729.998192,36.250000,9.900000,1.142753,0.213103,65.474918,12.209905,11.752690,11.752690,1.953647,-0.059863,-1.253691,0.093036,0,0,0,0,0,1,1,1,0
870,870,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313103,-0.949719,0.000000,579.659886,-7371.907646,-931077.972177,0.347465,6.416493,0.205106,0.310160,-0.955973,-0.000017,-142.123546,7897.916061,930712.688052,36.250000,9.900000,1.142753,0.213103,65.474918,12.209904,11.751693,11.751693,1.953621,-0.059690,-1.252690,0.093056,0,0,0,0,0,1,1,1,0
871,871,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313119,-0.949714,0.000000,579.668302,-7371.849911,-931073.227698,0.345842,6.409762,0.205088,0.310186,-0.955951,-0.000017,-142.793673,7901.050417,930695.699957,36.250000,9.900000,1.142753,0.213103,65.474918,12.209904,11.750698,11.750698,1.953595,-0.059519,-1.251693,0.093076,0,0,0,0,0,1,1,1,0
872,872,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313136,-0.949708,0.000000,579.676703,-7371.793199,-931068.593535,0.344226,6.403050,0.205071,0.310213,-0.955928,-0.000017,-143.468377,7904.104139,930679.029246,36.250000,9.900000,1.142753,0.213103,65.474918,12.209904,11.749706,11.749706,1.953569,-0.059349,-1.250698,0.093096,0,0,0,0,0,1,1,1,0
