Time,StepCount,V_current,psi_current_deg,ramp_duration,psi,u_current,v_current,r_current,enable_ramp
0,0,1.000000,60.000000,50.000000,0.000000,0.000000,0.000000,0.000000,1
1,1,1.000000,60.000000,50.000000,0.610865,-0.000000,-0.000000,0.000000,1
2,2,1.000000,60.000000,50.000000,0.610865,-0.001743,-0.019924,0.000000,1
3,3,1.000000,60.000000,50.000000,0.608774,-0.003403,-0.039855,0.000000,1
4,4,1.000000,60.000000,50.000000,0.604657,-0.004858,-0.059803,0.000000,1
5,5,1.000000,60.000000,50.000000,0.601414,-0.006219,-0.079758,0.000000,1
6,6,1.000000,60.000000,50.000000,0.598981,-0.007531,-0.099716,0.000000,1
7,7,1.000000,60.000000,50.000000,0.597294,-0.008835,-0.119674,0.000000,1
8,8,1.000000,60.000000,50.000000,0.596287,-0.010167,-0.139630,0.000000,1
9,9,1.000000,60.000000,50.000000,0.595896,-0.011557,-0.159582,0.000000,1
10,10,1.000000,60.000000,50.000000,0.596059,-0.013031,-0.179528,0.000000,1
11,11,1.000000,60.000000,50.000000,0.596716,-0.014610,-0.199466,0.000000,1
12,12,1.000000,60.000000,50.000000,0.597808,-0.016311,-0.219395,0.000000,1
13,13,1.000000,60.000000,50.000000,0.599279,-0.018146,-0.239313,0.000000,1
14,14,1.000000,60.000000,50.000000,0.601076,-0.020124,-0.259220,0.000000,1
15,15,1.000000,60.000000,50.000000,0.603148,-0.022250,-0.279115,0.000000,1
16,16,1.000000,60.000000,50.000000,0.605446,-0.024527,-0.298996,0.000000,1
17,17,1.000000,60.000000,50.000000,0.607926,-0.026953,-0.318863,0.000000,1
18,18,1.000000,60.000000,50.000000,0.610543,-0.029524,-0.338716,0.000000,1
19,19,1.000000,60.000000,50.000000,0.613257,-0.032234,-0.358554,0.000000,1
20,20,1.000000,60.000000,50.000000,0.616031,-0.035074,-0.378378,0.000000,1
21,21,1.000000,60.000000,50.000000,0.618831,-0.038035,-0.398188,0.000000,1
22,22,1.000000,60.000000,50.000000,0.621622,-0.041104,-0.417984,0.000000,1
23,23,1.000000,60.000000,50.000000,0.624377,-0.044267,-0.437768,0.000000,1
24,24,1.000000,60.000000,50.000000,0.627067,-0.047511,-0.457540,0.000000,1
25,25,1.000000,60.000000,50.000000,0.629668,-0.050818,-0.477302,0.000000,1
26,26,1.000000,60.000000,50.000000,0.632157,-0.054172,-0.497057,0.000000,1
27,27,1.000000,60.000000,50.000000,0.634514,-0.057558,-0.516805,0.000000,1
28,28,1.000000,60.000000,50.000000,0.636721,-0.060956,-0.536549,0.000000,1
29,29,1.000000,60.000000,50.000000,0.638762,-0.064349,-0.556291,0.000000,1
30,30,1.000000,60.000000,50.000000,0.640625,-0.067720,-0.576033,0.000000,1
31,31,1.000000,60.000000,50.000000,0.642296,-0.071051,-0.595778,0.000000,1
32,32,1.000000,60.000000,50.000000,0.643766,-0.074325,-0.615529,0.000000,1
33,33,1.000000,60.000000,50.000000,0.645027,-0.077523,-0.635287,0.000000,1
34,34,1.000000,60.000000,50.000000,0.646073,-0.080631,-0.655056,0.000000,1
35,35,1.000000,60.000000,50.000000,0.646898,-0.083631,-0.674838,0.000000,1
36,36,1.000000,60.000000,50.000000,0.647500,-0.086509,-0.694634,0.000000,1
37,37,1.000000,60.000000,50.000000,0.647877,-0.089250,-0.714447,0.000000,1
38,38,1.000000,60.000000,50.000000,0.648027,-0.091840,-0.734279,0.000000,1
39,39,1.000000,60.000000,50.000000,0.647952,-0.094265,-0.754131,0.000000,1
40,40,1.000000,60.000000,50.000000,0.647654,-0.096515,-0.774006,0.000000,1
41,41,1.000000,60.000000,50.000000,0.647136,-0.098578,-0.793903,0.000000,1
42,42,1.000000,60.000000,50.000000,0.646400,-0.100444,-0.813825,0.000000,1
43,43,1.000000,60.000000,50.000000,0.645453,-0.102104,-0.833771,0.000000,1
44,44,1.000000,60.000000,50.000000,0.644299,-0.103551,-0.853743,0.000000,1
45,45,1.000000,60.000000,50.000000,0.642945,-0.104776,-0.873740,0.000000,1
46,46,1.000000,60.000000,50.000000,0.641398,-0.105775,-0.893763,0.000000,1
47,47,1.000000,60.000000,50.000000,0.639665,-0.106542,-0.913810,0.000000,1
48,48,1.000000,60.000000,50.000000,0.637755,-0.107074,-0.933882,0.000000,1
49,49,1.000000,60.000000,50.000000,0.635674,-0.107368,-0.953977,0.000000,1
50,50,1.000000,60.000000,50.000000,0.633433,-0.107422,-0.974095,0.000000,1
51,51,1.000000,60.000000,50.000000,0.631041,-0.107235,-0.994234,0.000000,1
52,52,1.000000,60.000000,50.000000,0.628506,-0.104715,-0.994502,0.000000,1
53,53,1.000000,60.000000,50.000000,0.625838,-0.102061,-0.994778,0.000000,1
54,54,1.000000,60.000000,50.000000,0.623046,-0.099283,-0.995059,0.000000,1
55,55,1.000000,60.000000,50.000000,0.620143,-0.096395,-0.995343,0.000000,1
56,56,1.000000,60.000000,50.000000,0.617142,-0.093407,-0.995628,0.000000,1
57,57,1.000000,60.000000,50.000000,0.614056,-0.090334,-0.995912,0.000000,1
58,58,1.000000,60.000000,50.000000,0.610901,-0.087192,-0.996192,0.000000,1
59,59,1.000000,60.000000,50.000000,0.607695,-0.083997,-0.996466,0.000000,1
60,60,1.000000,60.000000,50.000000,0.604454,-0.080767,-0.996733,0.000000,1
61,61,1.000000,60.000000,50.000000,0.601197,-0.077520,-0.996991,0.000000,1
62,62,1.000000,60.000000,50.000000,0.597942,-0.074274,-0.997238,0.000000,1
63,63,1.000000,60.000000,50.000000,0.594706,-0.071047,-0.997473,0.000000,1
64,64,1.000000,60.000000,50.000000,0.591507,-0.067856,-0.997695,0.000000,1
65,65,1.000000,60.000000,50.000000,0.588362,-0.064718,-0.997904,0.000000,1
66,66,1.000000,60.000000,50.000000,0.585288,-0.061650,-0.998098,0.000000,1
67,67,1.000000,60.000000,50.000000,0.582299,-0.058667,-0.998278,0.000000,1
68,68,1.000000,60.000000,50.000000,0.579411,-0.055783,-0.998443,0.000000,1
69,69,1.000000,60.000000,50.000000,0.576637,-0.053013,-0.998594,0.000000,1
70,70,1.000000,60.000000,50.000000,0.573990,-0.050370,-0.998731,0.000000,1
71,71,1.000000,60.000000,50.000000,0.571480,-0.047863,-0.998854,0.000000,1
72,72,1.000000,60.000000,50.000000,0.569119,-0.045505,-0.998964,0.000000,1
73,73,1.000000,60.000000,50.000000,0.566916,-0.043304,-0.999062,0.000000,1
74,74,1.000000,60.000000,50.000000,0.564879,-0.041268,-0.999148,0.000000,1
75,75,1.000000,60.000000,50.000000,0.563014,-0.039405,-0.999223,0.000000,1
76,76,1.000000,60.000000,50.000000,0.561328,-0.037720,-0.999288,0.000000,1
77,77,1.000000,60.000000,50.000000,0.559826,-0.036219,-0.999344,0.000000,1
78,78,1.000000,60.000000,50.000000,0.558510,-0.034904,-0.999391,0.000000,1
79,79,1.000000,60.000000,50.000000,0.557385,-0.033780,-0.999429,0.000000,1
80,80,1.000000,60.000000,50.000000,0.556451,-0.032846,-0.999460,0.000000,1
81,81,1.000000,60.000000,50.000000,0.555710,-0.032106,-0.999484,0.000000,1
82,82,1.000000,60.000000,50.000000,0.555161,-0.031557,-0.999502,0.000000,1
83,83,1.000000,60.000000,50.000000,0.554804,-0.031200,-0.999513,0.000000,1
84,84,1.000000,60.000000,50.000000,0.554636,-0.031033,-0.999518,0.000000,1
85,85,1.000000,60.000000,50.000000,0.554656,-0.031052,-0.999518,0.000000,1
86,86,1.000000,60.000000,50.000000,0.554860,-0.031256,-0.999511,0.000000,1
87,87,1.000000,60.000000,50.000000,0.555244,-0.031640,-0.999499,0.000000,1
88,88,1.000000,60.000000,50.000000,0.555805,-0.032200,-0.999481,0.000000,1
89,89,1.000000,60.000000,50.000000,0.556536,-0.032931,-0.999458,0.000000,1
90,90,1.000000,60.000000,50.000000,0.557433,-0.033828,-0.999428,0.000000,1
91,91,1.000000,60.000000,50.000000,0.558490,-0.034884,-0.999391,0.000000,1
92,92,1.000000,60.000000,50.000000,0.559701,-0.036094,-0.999348,0.000000,1
93,93,1.000000,60.000000,50.000000,0.561058,-0.037451,-0.999298,0.000000,1
94,94,1.000000,60.000000,50.000000,0.562556,-0.038948,-0.999241,0.000000,1
95,95,1.000000,60.000000,50.000000,0.564187,-0.040578,-0.999176,0.000000,1
96,96,1.000000,60.000000,50.000000,0.565944,-0.042333,-0.999104,0.000000,1
97,97,1.000000,60.000000,50.000000,0.567820,-0.044207,-0.999022,0.000000,1
98,98,1.000000,60.000000,50.000000,0.569806,-0.046191,-0.998933,0.000000,1
99,99,1.000000,60.000000,50.000000,0.571895,-0.048278,-0.998834,0.000000,1
100,100,1.000000,60.000000,50.000000,0.574080,-0.050460,-0.998726,0.000000,1
101,101,1.000000,60.000000,50.000000,0.576352,-0.052729,-0.998609,0.000000,1
102,102,1.000000,60.000000,50.000000,0.578705,-0.055078,-0.998482,0.000000,1
103,103,1.000000,60.000000,50.000000,0.581130,-0.057499,-0.998346,0.000000,1
104,104,1.000000,60.000000,50.000000,0.583619,-0.059984,-0.998199,0.000000,1
105,105,1.000000,60.000000,50.000000,0.586166,-0.062526,-0.998043,0.000000,1
106,106,1.000000,60.000000,50.000000,0.588762,-0.065117,-0.997878,0.000000,1
107,107,1.000000,60.000000,50.000000,0.591401,-0.067750,-0.997702,0.000000,1
108,108,1.000000,60.000000,50.000000,0.594075,-0.070418,-0.997518,0.000000,1
109,109,1.000000,60.000000,50.000000,0.596778,-0.073114,-0.997324,0.000000,1
110,110,1.000000,60.000000,50.000000,0.599503,-0.075831,-0.997121,0.000000,1
111,111,1.000000,60.000000,50.000000,0.602243,-0.078563,-0.996909,0.000000,1
112,112,1.000000,60.000000,50.000000,0.604992,-0.081304,-0.996689,0.000000,1
113,113,1.000000,60.000000,50.000000,0.607744,-0.084046,-0.996462,0.000000,1
114,114,1.000000,60.000000,50.000000,0.610494,-0.086786,-0.996227,0.000000,1
115,115,1.000000,60.000000,50.000000,0.613235,-0.089516,-0.995985,0.000000,1
116,116,1.000000,60.000000,50.000000,0.615962,-0.092232,-0.995738,0.000000,1
117,117,1.000000,60.000000,50.000000,0.618671,-0.094929,-0.995484,0.000000,1
118,118,1.000000,60.000000,50.000000,0.621356,-0.097602,-0.995226,0.000000,1
119,119,1.000000,60.000000,50.000000,0.624013,-0.100246,-0.994963,0.000000,1
120,120,1.000000,60.000000,50.000000,0.626639,-0.102858,-0.994696,0.000000,1
121,121,1.000000,60.000000,50.000000,0.629228,-0.105433,-0.994426,0.000000,1
122,122,1.000000,60.000000,50.000000,0.631777,-0.107968,-0.994154,0.000000,1
123,123,1.000000,60.000000,50.000000,0.634284,-0.110459,-0.993881,0.000000,1
124,124,1.000000,60.000000,50.000000,0.636744,-0.112904,-0.993606,0.000000,1
125,125,1.000000,60.000000,50.000000,0.639155,-0.115299,-0.993331,0.000000,1
126,126,1.000000,60.000000,50.000000,0.641515,-0.117643,-0.993056,0.000000,1
127,127,1.000000,60.000000,50.000000,0.643820,-0.119932,-0.992782,0.000000,1
128,128,1.000000,60.000000,50.000000,0.646069,-0.122164,-0.992510,0.000000,1
129,129,1.000000,60.000000,50.000000,0.648260,-0.124339,-0.992240,0.000000,1
130,130,1.000000,60.000000,50.000000,0.650392,-0.126454,-0.991972,0.000000,1
131,131,1.000000,60.000000,50.000000,0.652463,-0.128508,-0.991708,0.000000,1
132,132,1.000000,60.000000,50.000000,0.656190,-0.132203,-0.991223,0.000000,1
133,133,1.000000,60.000000,50.000000,0.661455,-0.137420,-0.990513,0.000000,1
134,134,1.000000,60.000000,50.000000,0.668140,-0.144038,-0.989572,0.000000,1
135,135,1.000000,60.000000,50.000000,0.676121,-0.151932,-0.988391,0.000000,1
136,136,1.000000,60.000000,50.000000,0.685279,-0.160977,-0.986958,0.000000,1
137,137,1.000000,60.000000,50.000000,0.695493,-0.171049,-0.985263,0.000000,1
138,138,1.000000,60.000000,50.000000,0.706644,-0.182025,-0.983294,0.000000,1
139,139,1.000000,60.000000,50.000000,0.718617,-0.193785,-0.981044,0.000000,1
140,140,1.000000,60.000000,50.000000,0.731300,-0.206211,-0.978508,0.000000,1
141,141,1.000000,60.000000,50.000000,0.744585,-0.219192,-0.975682,0.000000,1
142,142,1.000000,60.000000,50.000000,0.758368,-0.232619,-0.972568,0.000000,1
143,143,1.000000,60.000000,50.000000,0.772552,-0.246390,-0.969171,0.000000,1
144,144,1.000000,60.000000,50.000000,0.787043,-0.260408,-0.965499,0.000000,1
145,145,1.000000,60.000000,50.000000,0.801754,-0.274582,-0.961564,0.000000,1
146,146,1.000000,60.000000,50.000000,0.816603,-0.288830,-0.957380,0.000000,1
147,147,1.000000,60.000000,50.000000,0.831514,-0.303073,-0.952967,0.000000,1
148,148,1.000000,60.000000,50.000000,0.846417,-0.317241,-0.948345,0.000000,1
149,149,1.000000,60.000000,50.000000,0.861247,-0.331269,-0.943536,0.000000,1
150,150,1.000000,60.000000,50.000000,0.875944,-0.345100,-0.938566,0.000000,1
151,151,1.000000,60.000000,50.000000,0.890456,-0.358684,-0.933459,0.000000,1
152,152,1.000000,60.000000,50.000000,0.904734,-0.371975,-0.928243,0.000000,1
153,153,1.000000,60.000000,50.000000,0.918736,-0.384935,-0.922944,0.000000,1
154,154,1.000000,60.000000,50.000000,0.932423,-0.397530,-0.917589,0.000000,1
155,155,1.000000,60.000000,50.000000,0.945762,-0.409735,-0.912205,0.000000,1
156,156,1.000000,60.000000,50.000000,0.958725,-0.421525,-0.906817,0.000000,1
157,157,1.000000,60.000000,50.000000,0.971287,-0.432883,-0.901450,0.000000,1
158,158,1.000000,60.000000,50.000000,0.983428,-0.443796,-0.896128,0.000000,1
159,159,1.000000,60.000000,50.000000,0.995133,-0.454254,-0.890872,0.000000,1
160,160,1.000000,60.000000,50.000000,1.006388,-0.464251,-0.885703,0.000000,1
161,161,1.000000,60.000000,50.000000,1.017184,-0.473786,-0.880640,0.000000,1
162,162,1.000000,60.000000,50.000000,1.027515,-0.482858,-0.875699,0.000000,1
163,163,1.000000,60.000000,50.000000,1.037377,-0.491471,-0.870894,0.000000,1
164,164,1.000000,60.000000,50.000000,1.046769,-0.499629,-0.866240,0.000000,1
165,165,1.000000,60.000000,50.000000,1.055694,-0.507340,-0.861746,0.000000,1
166,166,1.000000,60.000000,50.000000,1.064155,-0.514613,-0.857423,0.000000,1
167,167,1.000000,60.000000,50.000000,1.072157,-0.521458,-0.853277,0.000000,1
168,168,1.000000,60.000000,50.000000,1.079709,-0.527887,-0.849315,0.000000,1
169,169,1.000000,60.000000,50.000000,1.086819,-0.533912,-0.845540,0.000000,1
170,170,1.000000,60.000000,50.000000,1.093498,-0.539547,-0.841955,0.000000,1
171,171,1.000000,60.000000,50.000000,1.099757,-0.544806,-0.838562,0.000000,1
172,172,1.000000,60.000000,50.000000,1.105609,-0.549704,-0.835360,0.000000,1
173,173,1.000000,60.000000,50.000000,1.111066,-0.554255,-0.832347,0.000000,1
174,174,1.000000,60.000000,50.000000,1.116144,-0.558474,-0.829522,0.000000,1
175,175,1.000000,60.000000,50.000000,1.120857,-0.562377,-0.826881,0.000000,1
176,176,1.000000,60.000000,50.000000,1.125219,-0.565979,-0.824420,0.000000,1
177,177,1.000000,60.000000,50.000000,1.129247,-0.569295,-0.822133,0.000000,1
178,178,1.000000,60.000000,50.000000,1.132955,-0.572340,-0.820017,0.000000,1
179,179,1.000000,60.000000,50.000000,1.136360,-0.575128,-0.818063,0.000000,1
180,180,1.000000,60.000000,50.000000,1.139477,-0.577675,-0.816267,0.000000,1
181,181,1.000000,60.000000,50.000000,1.142321,-0.579995,-0.814620,0.000000,1
182,182,1.000000,60.000000,50.000000,1.144908,-0.582100,-0.813117,0.000000,1
183,183,1.000000,60.000000,50.000000,1.147253,-0.584006,-0.811750,0.000000,1
184,184,1.000000,60.000000,50.000000,1.149372,-0.585724,-0.810511,0.000000,1
185,185,1.000000,60.000000,50.000000,1.151277,-0.587267,-0.809393,0.000000,1
186,186,1.000000,60.000000,50.000000,1.152985,-0.588649,-0.808389,0.000000,1
187,187,1.000000,60.000000,50.000000,1.154508,-0.589879,-0.807492,0.000000,1
188,188,1.000000,60.000000,50.000000,1.155860,-0.590970,-0.806693,0.000000,1
189,189,1.000000,60.000000,50.000000,1.157053,-0.591932,-0.805988,0.000000,1
190,190,1.000000,60.000000,50.000000,1.158101,-0.592776,-0.805367,0.000000,1
191,191,1.000000,60.000000,50.000000,1.159014,-0.593512,-0.804825,0.000000,1
192,192,1.000000,60.000000,50.000000,1.159804,-0.594147,-0.804356,0.000000,1
193,193,1.000000,60.000000,50.000000,1.160482,-0.594693,-0.803953,0.000000,1
194,194,1.000000,60.000000,50.000000,1.161059,-0.595156,-0.803610,0.000000,1
195,195,1.000000,60.000000,50.000000,1.161543,-0.595545,-0.803322,0.000000,1
196,196,1.000000,60.000000,50.000000,1.161944,-0.595867,-0.803083,0.000000,1
197,197,1.000000,60.000000,50.000000,1.162271,-0.596130,-0.802888,0.000000,1
198,198,1.000000,60.000000,50.000000,1.162531,-0.596339,-0.802733,0.000000,1
199,199,1.000000,60.000000,50.000000,1.162733,-0.596501,-0.802612,0.000000,1
200,200,1.000000,60.000000,50.000000,1.162884,-0.596622,-0.802523,0.000000,1
201,201,1.000000,60.000000,50.000000,1.162989,-0.596706,-0.802460,0.000000,1
202,202,1.000000,60.000000,50.000000,1.163056,-0.596760,-0.802420,0.000000,1
203,203,1.000000,60.000000,50.000000,1.163090,-0.596787,-0.802400,0.000000,1
204,204,1.000000,60.000000,50.000000,1.163096,-0.596792,-0.802396,0.000000,1
205,205,1.000000,60.000000,50.000000,1.163079,-0.596778,-0.802406,0.000000,1
206,206,1.000000,60.000000,50.000000,1.163043,-0.596750,-0.802427,0.000000,1
207,207,1.000000,60.000000,50.000000,1.162993,-0.596710,-0.802457,0.000000,1
208,208,1.000000,60.000000,50.000000,1.162932,-0.596661,-0.802494,0.000000,1
209,209,1.000000,60.000000,50.000000,1.162864,-0.596606,-0.802534,0.000000,1
210,210,1.000000,60.000000,50.000000,1.162791,-0.596548,-0.802578,0.000000,1
211,211,1.000000,60.000000,50.000000,1.162717,-0.596488,-0.802622,0.000000,1
212,212,1.000000,60.000000,50.000000,1.162643,-0.596429,-0.802666,0.000000,1
213,213,1.000000,60.000000,50.000000,1.162572,-0.596371,-0.802709,0.000000,1
214,214,1.000000,60.000000,50.000000,1.162505,-0.596318,-0.802748,0.000000,1
215,215,1.000000,60.000000,50.000000,1.162445,-0.596269,-0.802784,0.000000,1
216,216,1.000000,60.000000,50.000000,1.162392,-0.596227,-0.802816,0.000000,1
217,217,1.000000,60.000000,50.000000,1.162348,-0.596191,-0.802842,0.000000,1
218,218,1.000000,60.000000,50.000000,1.162313,-0.596164,-0.802863,0.000000,1
219,219,1.000000,60.000000,50.000000,1.162289,-0.596145,-0.802877,0.000000,1
220,220,1.000000,60.000000,50.000000,1.162277,-0.596135,-0.802884,0.000000,1
221,221,1.000000,60.000000,50.000000,1.162276,-0.596134,-0.802885,0.000000,1
222,222,1.000000,60.000000,50.000000,1.162288,-0.596143,-0.802878,0.000000,1
223,223,1.000000,60.000000,50.000000,1.162311,-0.596162,-0.802864,0.000000,1
224,224,1.000000,60.000000,50.000000,1.162348,-0.596191,-0.802842,0.000000,1
225,225,1.000000,60.000000,50.000000,1.162396,-0.596231,-0.802813,0.000000,1
226,226,1.000000,60.000000,50.000000,1.162458,-0.596280,-0.802777,0.000000,1
227,227,1.000000,60.000000,50.000000,1.162532,-0.596339,-0.802733,0.000000,1
228,228,1.000000,60.000000,50.000000,1.162618,-0.596408,-0.802681,0.000000,1
229,229,1.000000,60.000000,50.000000,1.162715,-0.596487,-0.802623,0.000000,1
230,230,1.000000,60.000000,50.000000,1.162825,-0.596575,-0.802558,0.000000,1
231,231,1.000000,60.000000,50.000000,1.162946,-0.596672,-0.802485,0.000000,1
232,232,1.000000,60.000000,50.000000,1.163078,-0.596778,-0.802407,0.000000,1
233,233,1.000000,60.000000,50.000000,1.163220,-0.596892,-0.802322,0.000000,1
234,234,1.000000,60.000000,50.000000,1.163373,-0.597014,-0.802231,0.000000,1
235,235,1.000000,60.000000,50.000000,1.163535,-0.597144,-0.802134,0.000000,1
236,236,1.000000,60.000000,50.000000,1.163706,-0.597281,-0.802032,0.000000,1
237,237,1.000000,60.000000,50.000000,1.163885,-0.597425,-0.801925,0.000000,1
238,238,1.000000,60.000000,50.000000,1.164073,-0.597576,-0.801812,0.000000,1
239,239,1.000000,60.000000,50.000000,1.164269,-0.597733,-0.801695,0.000000,1
240,240,1.000000,60.000000,50.000000,1.164471,-0.597895,-0.801574,0.000000,1
241,241,1.000000,60.000000,50.000000,1.164681,-0.598063,-0.801449,0.000000,1
242,242,1.000000,60.000000,50.000000,1.164896,-0.598235,-0.801320,0.000000,1
243,243,1.000000,60.000000,50.000000,1.165117,-0.598413,-0.801188,0.000000,1
244,244,1.000000,60.000000,50.000000,1.165343,-0.598594,-0.801053,0.000000,1
245,245,1.000000,60.000000,50.000000,1.165574,-0.598779,-0.800914,0.000000,1
246,246,1.000000,60.000000,50.000000,1.165810,-0.598967,-0.800773,0.000000,1
247,247,1.000000,60.000000,50.000000,1.166049,-0.599159,-0.800630,0.000000,1
248,248,1.000000,60.000000,50.000000,1.166292,-0.599353,-0.800485,0.000000,1
249,249,1.000000,60.000000,50.000000,1.166537,-0.599550,-0.800337,0.000000,1
250,250,1.000000,60.000000,50.000000,1.166786,-0.599748,-0.800189,0.000000,1
251,251,1.000000,60.000000,50.000000,1.167036,-0.599949,-0.800038,0.000000,1
252,252,1.000000,60.000000,50.000000,1.167289,-0.600151,-0.799887,0.000000,1
253,253,1.000000,60.000000,50.000000,1.167543,-0.600354,-0.799734,0.000000,1
254,254,1.000000,60.000000,50.000000,1.167798,-0.600559,-0.799581,0.000000,1
255,255,1.000000,60.000000,50.000000,1.168055,-0.600764,-0.799427,0.000000,1
256,256,1.000000,60.000000,50.000000,1.168312,-0.600970,-0.799272,0.000000,1
257,257,1.000000,60.000000,50.000000,1.168570,-0.601176,-0.799117,0.000000,1
258,258,1.000000,60.000000,50.000000,1.168828,-0.601382,-0.798962,0.000000,1
259,259,1.000000,60.000000,50.000000,1.169086,-0.601588,-0.798807,0.000000,1
260,260,1.000000,60.000000,50.000000,1.169344,-0.601794,-0.798652,0.000000,1
261,261,1.000000,60.000000,50.000000,1.169601,-0.601999,-0.798497,0.000000,1
262,262,1.000000,60.000000,50.000000,1.169858,-0.602204,-0.798342,0.000000,1
263,263,1.000000,60.000000,50.000000,1.170114,-0.602409,-0.798188,0.000000,1
264,264,1.000000,60.000000,50.000000,1.170370,-0.602612,-0.798034,0.000000,1
265,265,1.000000,60.000000,50.000000,1.170624,-0.602815,-0.797881,0.000000,1
266,266,1.000000,60.000000,50.000000,1.170877,-0.603017,-0.797728,0.000000,1
267,267,1.000000,60.000000,50.000000,1.171129,-0.603218,-0.797576,0.000000,1
268,268,1.000000,60.000000,50.000000,1.171379,-0.603418,-0.797425,0.000000,1
269,269,1.000000,60.000000,50.000000,1.171628,-0.603616,-0.797275,0.000000,1
270,270,1.000000,60.000000,50.000000,1.171875,-0.603814,-0.797126,0.000000,1
271,271,1.000000,60.000000,50.000000,1.172121,-0.604009,-0.796977,0.000000,1
272,272,1.000000,60.000000,50.000000,1.172365,-0.604204,-0.796830,0.000000,1
273,273,1.000000,60.000000,50.000000,1.172608,-0.604397,-0.796683,0.000000,1
274,274,1.000000,60.000000,50.000000,1.172849,-0.604589,-0.796538,0.000000,1
275,275,1.000000,60.000000,50.000000,1.173087,-0.604779,-0.796393,0.000000,1
276,276,1.000000,60.000000,50.000000,1.173325,-0.604968,-0.796250,0.000000,1
277,277,1.000000,60.000000,50.000000,1.173560,-0.605155,-0.796107,0.000000,1
278,278,1.000000,60.000000,50.000000,1.173793,-0.605341,-0.795966,0.000000,1
279,279,1.000000,60.000000,50.000000,1.174025,-0.605525,-0.795826,0.000000,1
280,280,1.000000,60.000000,50.000000,1.174254,-0.605708,-0.795687,0.000000,1
281,281,1.000000,60.000000,50.000000,1.174482,-0.605889,-0.795549,0.000000,1
282,282,1.000000,60.000000,50.000000,1.174708,-0.606069,-0.795412,0.000000,1
283,283,1.000000,60.000000,50.000000,1.174932,-0.606247,-0.795276,0.000000,1
284,284,1.000000,60.000000,50.000000,1.175154,-0.606424,-0.795142,0.000000,1
285,285,1.000000,60.000000,50.000000,1.175374,-0.606599,-0.795008,0.000000,1
286,286,1.000000,60.000000,50.000000,1.175579,-0.606762,-0.794884,0.000000,1
287,287,1.000000,60.000000,50.000000,1.173605,-0.605191,-0.796080,0.000000,1
288,288,1.000000,60.000000,50.000000,1.169460,-0.601886,-0.798582,0.000000,1
289,289,1.000000,60.000000,50.000000,1.163151,-0.596836,-0.802363,0.000000,1
290,290,1.000000,60.000000,50.000000,1.154685,-0.590022,-0.807387,0.000000,1
291,291,1.000000,60.000000,50.000000,1.144067,-0.581416,-0.813606,0.000000,1
292,292,1.000000,60.000000,50.000000,1.131301,-0.570983,-0.820962,0.000000,1
293,293,1.000000,60.000000,50.000000,1.116391,-0.558679,-0.829384,0.000000,1
294,294,1.000000,60.000000,50.000000,1.099339,-0.544456,-0.838789,0.000000,1
295,295,1.000000,60.000000,50.000000,1.080149,-0.528260,-0.849083,0.000000,1
296,296,1.000000,60.000000,50.000000,1.058821,-0.510032,-0.860155,0.000000,1
297,297,1.000000,60.000000,50.000000,1.035500,-0.489835,-0.871815,0.000000,1
298,298,1.000000,60.000000,50.000000,1.010395,-0.467796,-0.883836,0.000000,1
299,299,1.000000,60.000000,50.000000,0.983711,-0.444049,-0.896003,0.000000,1
300,300,1.000000,60.000000,50.000000,0.955651,-0.418735,-0.908108,0.000000,1
301,301,1.000000,60.000000,50.000000,0.926409,-0.392005,-0.919963,0.000000,1
302,302,1.000000,60.000000,50.000000,0.896176,-0.364017,-0.931392,0.000000,1
303,303,1.000000,60.000000,50.000000,0.865137,-0.334936,-0.942241,0.000000,1
304,304,1.000000,60.000000,50.000000,0.833468,-0.304934,-0.952374,0.000000,1
305,305,1.000000,60.000000,50.000000,0.801340,-0.274184,-0.961677,0.000000,1
306,306,1.000000,60.000000,50.000000,0.768918,-0.242866,-0.970060,0.000000,1
307,307,1.000000,60.000000,50.000000,0.736356,-0.211156,-0.977452,0.000000,1
308,308,1.000000,60.000000,50.000000,0.703804,-0.179231,-0.983807,0.000000,1
309,309,1.000000,60.000000,50.000000,0.671401,-0.147265,-0.989097,0.000000,1
310,310,1.000000,60.000000,50.000000,0.639279,-0.115422,-0.993316,0.000000,1
311,311,1.000000,60.000000,50.000000,0.607562,-0.083864,-0.996477,0.000000,1
312,312,1.000000,60.000000,50.000000,0.576364,-0.052741,-0.998608,0.000000,1
313,313,1.000000,60.000000,50.000000,0.545792,-0.022191,-0.999754,0.000000,1
314,314,1.000000,60.000000,50.000000,0.515943,0.007656,-0.999971,0.000000,1
315,315,1.000000,60.000000,50.000000,0.486907,0.036684,-0.999327,0.000000,1
316,316,1.000000,60.000000,50.000000,0.458763,0.064790,-0.997899,0.000000,1
317,317,1.000000,60.000000,50.000000,0.431584,0.091885,-0.995770,0.000000,1
318,318,1.000000,60.000000,50.000000,0.405433,0.117891,-0.993027,0.000000,1
319,319,1.000000,60.000000,50.000000,0.380366,0.142744,-0.989760,0.000000,1
320,320,1.000000,60.000000,50.000000,0.356429,0.166393,-0.986060,0.000000,1
321,321,1.000000,60.000000,50.000000,0.333662,0.188797,-0.982016,0.000000,1
322,322,1.000000,60.000000,50.000000,0.312096,0.209930,-0.977716,0.000000,1
323,323,1.000000,60.000000,50.000000,0.291756,0.229772,-0.973245,0.000000,1
