Time,StepCount,x_wp,x_ref,y_wp,y_ref,psi_wp,psi_ref
3404,85100,40,40,-20,-19.3757,0,-1.19953
3405,85125,40,40,-20,-19.3881,0,-1.19927
3406,85150,40,40,-20,-19.4002,0,-1.19896
3407,85175,40,40,-20,-19.412,0,-1.1986
3408,85200,40,40,-20,-19.4237,0,-1.19818
3409,85225,40,40,-20,-19.4351,0,-1.19771
3410,85250,40,40,-20,-19.4463,0,-1.19719
3411,85275,40,40,-20,-19.4573,0,-1.19662
3412,85300,40,40,-20,-19.468,0,-1.19601
3413,85325,40,40,-20,-19.4785,0,-1.19534
3414,85350,40,40,-20,-19.4889,0,-1.19463
3415,85375,40,40,-20,-19.499,0,-1.19388
3416,85400,40,40,-20,-19.5089,0,-1.19308
3417,85425,40,40,-20,-19.5186,0,-1.19224
3418,85450,40,40,-20,-19.5282,0,-1.19135
3419,85475,40,40,-20,-19.5375,0,-1.19042
3420,85500,40,40,-20,-19.5467,0,-1.18946
3421,85525,40,40,-20,-19.5556,0,-1.18845
3422,85550,40,40,-20,-19.5644,0,-1.1874
3423,85575,40,40,-20,-19.5731,0,-1.18631
3424,85600,40,40,-20,-19.5815,0,-1.18519
3425,85625,40,40,-20,-19.5898,0,-1.18402
3426,85650,40,40,-20,-19.5979,0,-1.18283
3427,85675,40,40,-20,-19.6059,0,-1.18159
3428,85700,40,40,-20,-19.6137,0,-1.18032
3429,85725,40,40,-20,-19.6214,0,-1.17902
3430,85750,40,40,-20,-19.6289,0,-1.17768
3431,85775,40,40,-20,-19.6362,0,-1.17631
3432,85800,40,40,-20,-19.6434,0,-1.17491
3433,85825,40,40,-20,-19.6505,0,-1.17348
3434,85850,40,40,-20,-19.6574,0,-1.17201
3435,85875,40,40,-20,-19.6642,0,-1.17052
3436,85900,40,40,-20,-19.6708,0,-1.16899
3437,85925,40,40,-20,-19.6773,0,-1.16744
3438,85950,40,40,-20,-19.6837,0,-1.16585
3439,85975,40,40,-20,-19.69,0,-1.16424
3440,86000,40,40,-20,-19.6961,0,-1.16261
3441,86025,40,40,-20,-19.7022,0,-1.16094
3442,86050,40,40,-20,-19.7081,0,-1.15925
3443,86075,40,40,-20,-19.7138,0,-1.15753
3444,86100,40,40,-20,-19.7195,0,-1.15579
3445,86125,40,40,-20,-19.7251,0,-1.15402
3446,86150,40,40,-20,-19.7305,0,-1.15223
3447,86175,40,40,-20,-19.7358,0,-1.15041
3448,86200,40,40,-20,-19.7411,0,-1.14857
3449,86225,40,40,-20,-19.7462,0,-1.14671
3450,86250,40,40,-20,-19.7512,0,-1.14482
3451,86275,40,40,-20,-19.7561,0,-1.14292
3452,86300,40,40,-20,-19.761,0,-1.14099
3453,86325,40,40,-20,-19.7657,0,-1.13904
3454,86350,40,40,-20,-19.7704,0,-1.13707
3455,86375,40,40,-20,-19.7749,0,-1.13507
3456,86400,40,40,-20,-19.7794,0,-1.13306
3457,86425,40,40,-20,-19.7837,0,-1.13103
3458,86450,40,40,-20,-19.788,0,-1.12898
3459,86475,40,40,-20,-19.7922,0,-1.12691
3460,86500,40,40,-20,-19.7963,0,-1.12483
3461,86525,40,40,-20,-19.8004,0,-1.12272
3462,86550,40,40,-20,-19.8043,0,-1.1206
3463,86575,40,40,-20,-19.8082,0,-1.11846
3464,86600,40,40,-20,-19.812,0,-1.1163
3465,86625,40,40,-20,-19.8157,0,-1.11413
3466,86650,40,40,-20,-19.8194,0,-1.11193
3467,86675,40,40,-20,-19.8229,0,-1.10973
3468,86700,40,40,-20,-19.8264,0,-1.10751
3469,86725,40,40,-20,-19.8299,0,-1.10527
3470,86750,40,40,-20,-19.8332,0,-1.10302
3471,86775,40,40,-20,-19.8365,0,-1.10075
3472,86800,40,40,-20,-19.8398,0,-1.09847
3473,86825,40,40,-20,-19.843,0,-1.09617
3474,86850,40,40,-20,-19.8461,0,-1.09386
3475,86875,40,40,-20,-19.8491,0,-1.09154
3476,86900,40,40,-20,-19.8521,0,-1.0892
3477,86925,40,40,-20,-19.855,0,-1.08685
3478,86950,40,40,-20,-19.8579,0,-1.08448
3479,86975,40,40,-20,-19.8607,0,-1.08211
3480,87000,40,40,-20,-19.8635,0,-1.07972
3481,87025,40,40,-20,-19.8662,0,-1.07732
3482,87050,40,40,-20,-19.8688,0,-1.07491
3483,87075,40,40,-20,-19.8714,0,-1.07248
3484,87100,40,40,-20,-19.874,0,-1.07005
3485,87125,40,40,-20,-19.8765,0,-1.0676
3486,87150,40,40,-20,-19.8789,0,-1.06514
3487,87175,40,40,-20,-19.8813,0,-1.06268
3488,87200,40,40,-20,-19.8837,0,-1.0602
3489,87225,40,40,-20,-19.886,0,-1.05771
3490,87250,40,40,-20,-19.8882,0,-1.05521
3491,87275,40,40,-20,-19.8904,0,-1.0527
3492,87300,40,40,-20,-19.8926,0,-1.05018
3493,87325,40,40,-20,-19.8947,0,-1.04765
3494,87350,40,40,-20,-19.8968,0,-1.04512
3495,87375,40,40,-20,-19.8989,0,-1.04257
3496,87400,40,40,-20,-19.9009,0,-1.04001
3497,87425,40,40,-20,-19.9028,0,-1.03745
3498,87450,40,40,-20,-19.9048,0,-1.03488
3499,87475,40,40,-20,-19.9066,0,-1.03229
3500,87500,40,40,-20,-19.9085,0,-1.0297
3501,87525,40,40,-20,-19.9103,0,-1.02711
3502,87550,40,40,-20,-19.9121,0,-1.0245
3503,87575,40,40,-20,-19.9138,0,-1.02189
3504,87600,40,40,-20,-19.9155,0,-1.01926
3505,87625,40,40,-20,-19.9172,0,-1.01664
3506,87650,40,40,-20,-19.9188,0,-1.014
3507,87675,40,40,-20,-19.9204,0,-1.01136
3508,87700,40,40,-20,-19.922,0,-1.0087
3509,87725,40,40,-20,-19.9236,0,-1.00605
3510,87750,40,40,-20,-19.9251,0,-1.00338
3511,87775,40,40,-20,-19.9266,0,-1.00071
3512,87800,40,40,-20,-19.928,0,-0.998035
3513,87825,40,40,-20,-19.9294,0,-0.995351
3514,87850,40,40,-20,-19.9308,0,-0.992661
3515,87875,40,40,-20,-19.9322,0,-0.989965
3516,87900,40,40,-20,-19.9336,0,-0.987262
3517,87925,40,40,-20,-19.9349,0,-0.984554
3518,87950,40,40,-20,-19.9362,0,-0.98184
3519,87975,40,40,-20,-19.9374,0,-0.979121
3520,88000,40,40,-20,-19.9387,0,-0.976395
3521,88025,40,40,-20,-19.9399,0,-0.973665
3522,88050,40,40,-20,-19.9411,0,-0.970929
3523,88075,40,40,-20,-19.9422,0,-0.968188
3524,88100,40,40,-20,-19.9434,0,-0.965442
3525,88125,40,40,-20,-19.9445,0,-0.96269
3526,88150,40,40,-20,-19.9456,0,-0.959934
3527,88175,40,40,-20,-19.9467,0,-0.957173
3528,88200,40,40,-20,-19.9477,0,-0.954407
3529,88225,40,40,-20,-19.9488,0,-0.951637
3530,88250,40,40,-20,-19.9498,0,-0.948862
3531,88275,40,40,-20,-19.9508,0,-0.946082
3532,88300,40,40,-20,-19.9518,0,-0.943299
3533,88325,40,40,-20,-19.9527,0,-0.94051
3534,88350,40,40,-20,-19.9536,0,-0.937718
3535,88375,40,40,-20,-19.9546,0,-0.934922
3536,88400,40,40,-20,-19.9555,0,-0.932121
3537,88425,40,40,-20,-19.9563,0,-0.929317
3538,88450,40,40,-20,-19.9572,0,-0.926509
3539,88475,40,40,-20,-19.9581,0,-0.923697
3540,88500,40,40,-20,-19.9589,0,-0.920881
3541,88525,40,40,-20,-19.9597,0,-0.918062
3542,88550,40,40,-20,-19.9605,0,-0.915239
3543,88575,40,40,-20,-19.9613,0,-0.912412
3544,88600,40,40,-20,-19.962,0,-0.909582
3545,88625,40,40,-20,-19.9628,0,-0.906749
3546,88650,40,40,-20,-19.9635,0,-0.903912
3547,88675,40,40,-20,-19.9643,0,-0.901072
3548,88700,40,40,-20,-19.965,0,-0.898229
3549,88725,40,40,-20,-19.9657,0,-0.895383
3550,88750,40,40,-20,-19.9663,0,-0.892534
3551,88775,40,40,-20,-19.967,0,-0.889682
3552,88800,40,40,-20,-19.9677,0,-0.886827
3553,88825,40,40,-20,-19.9683,0,-0.883969
3554,88850,40,40,-20,-19.9689,0,-0.881108
3555,88875,40,40,-20,-19.9695,0,-0.878245
3556,88900,40,40,-20,-19.9701,0,-0.875378
3557,88925,40,40,-20,-19.9707,0,-0.87251
3558,88950,40,40,-20,-19.9713,0,-0.869638
3559,88975,40,40,-20,-19.9719,0,-0.866764
3560,89000,40,40,-20,-19.9724,0,-0.863888
3561,89025,40,40,-20,-19.973,0,-0.861009
3562,89050,40,40,-20,-19.9735,0,-0.858127
3563,89075,40,40,-20,-19.974,0,-0.855244
3564,89100,40,40,-20,-19.9746,0,-0.852358
3565,89125,40,40,-20,-19.9751,0,-0.849469
3566,89150,40,40,-20,-19.9756,0,-0.846579
3567,89175,40,40,-20,-19.976,0,-0.843686
3568,89200,40,40,-20,-19.9765,0,-0.840791
3569,89225,40,40,-20,-19.977,0,-0.837895
3570,89250,40,40,-20,-19.9774,0,-0.834996
3571,89275,40,40,-20,-19.9779,0,-0.832095
3572,89300,40,40,-20,-19.9783,0,-0.829192
3573,89325,40,40,-20,-19.9788,0,-0.826287
3574,89350,40,40,-20,-19.9792,0,-0.82338
3575,89375,40,40,-20,-19.9796,0,-0.820472
3576,89400,40,40,-20,-19.98,0,-0.817562
3577,89425,40,40,-20,-19.9804,0,-0.81465
3578,89450,40,40,-20,-19.9808,0,-0.811736
3579,89475,40,40,-20,-19.9812,0,-0.80882
3580,89500,40,40,-20,-19.9815,0,-0.805903
3581,89525,40,40,-20,-19.9819,0,-0.802984
3582,89550,40,40,-20,-19.9823,0,-0.800064
3583,89575,40,40,-20,-19.9826,0,-0.797142
3584,89600,40,40,-20,-19.9829,0,-0.794218
3585,89625,40,40,-20,-19.9833,0,-0.791293
3586,89650,40,40,-20,-19.9836,0,-0.788366
3587,89675,40,40,-20,-19.9839,0,-0.785438
3588,89700,40,40,-20,-19.9843,0,-0.782509
3589,89725,40,40,-20,-19.9846,0,-0.779578
3590,89750,40,40,-20,-19.9849,0,-0.776646
3591,89775,40,40,-20,-19.9852,0,-0.773712
3592,89800,40,40,-20,-19.9855,0,-0.770777
3593,89825,40,40,-20,-19.9858,0,-0.767841
3594,89850,40,40,-20,-19.986,0,-0.764904
3595,89875,40,40,-20,-19.9863,0,-0.761965
3596,89900,40,40,-20,-19.9866,0,-0.759025
3597,89925,40,40,-20,-19.9869,0,-0.756084
3598,89950,40,40,-20,-19.9871,0,-0.753142
3599,89975,40,40,-20,-19.9874,0,-0.750198
3600,90000,40,40,-20,-19.9876,0,-0.747254
3601,90025,40,40,-20,-19.9879,0,-0.744308
3602,90050,40,40,-20,-19.9881,0,-0.741361
3603,90075,40,40,-20,-19.9883,0,-0.738414
3604,90100,40,40,-20,-19.9886,0,-0.735465
3605,90125,40,40,-20,-19.9888,0,-0.732515
3606,90150,40,40,-20,-19.989,0,-0.729564
3607,90175,40,40,-20,-19.9892,0,-0.726613
3608,90200,40,40,-20,-19.9894,0,-0.72366
3609,90225,40,40,-20,-19.9897,0,-0.720706
3610,90250,40,40,-20,-19.9899,0,-0.717752
3611,90275,40,40,-20,-19.9901,0,-0.714796
3612,90300,40,40,-20,-19.9903,0,-0.71184
3613,90325,40,40,-20,-19.9905,0,-0.708883
3614,90350,40,40,-20,-19.9906,0,-0.705924
3615,90375,40,40,-20,-19.9908,0,-0.702966
3616,90400,40,40,-20,-19.991,0,-0.700006
3617,90425,40,40,-20,-19.9912,0,-0.697045
3618,90450,40,40,-20,-19.9914,0,-0.694084
3619,90475,40,40,-20,-19.9915,0,-0.691122
3620,90500,40,40,-20,-19.9917,0,-0.688159
3621,90525,40,40,-20,-19.9919,0,-0.685196
3622,90550,40,40,-20,-19.992,0,-0.682231
3623,90575,40,40,-20,-19.9922,0,-0.679266
3624,90600,40,40,-20,-19.9923,0,-0.676301
3625,90625,40,40,-20,-19.9925,0,-0.673334
3626,90650,40,40,-20,-19.9926,0,-0.670367
3627,90675,40,40,-20,-19.9928,0,-0.6674
3628,90700,40,40,-20,-19.9929,0,-0.664431
3629,90725,40,40,-20,-19.9931,0,-0.661462
3630,90750,40,40,-20,-19.9932,0,-0.658493
3631,90775,40,40,-20,-19.9933,0,-0.655523
3632,90800,40,40,-20,-19.9935,0,-0.652552
3633,90825,40,40,-20,-19.9936,0,-0.649581
3634,90850,40,40,-20,-19.9937,0,-0.646609
3635,90875,40,40,-20,-19.9939,0,-0.643636
3636,90900,40,40,-20,-19.994,0,-0.640663
3637,90925,40,40,-20,-19.9941,0,-0.63769
3638,90950,40,40,-20,-19.9942,0,-0.634716
3639,90975,40,40,-20,-19.9943,0,-0.631741
3640,91000,40,40,-20,-19.9944,0,-0.628766
3641,91025,40,40,-20,-19.9945,0,-0.625791
3642,91050,40,40,-20,-19.9947,0,-0.622815
3643,91075,40,40,-20,-19.9948,0,-0.619838
3644,91100,40,40,-20,-19.9949,0,-0.616861
3645,91125,40,40,-20,-19.995,0,-0.613884
3646,91150,40,40,-20,-19.9951,0,-0.610906
3647,91175,40,40,-20,-19.9952,0,-0.607927
3648,91200,40,40,-20,-19.9953,0,-0.604949
3649,91225,40,40,-20,-19.9954,0,-0.601969
3650,91250,40,40,-20,-19.9954,0,-0.59899
3651,91275,40,40,-20,-19.9955,0,-0.59601
3652,91300,40,40,-20,-19.9956,0,-0.593029
3653,91325,40,40,-20,-19.9957,0,-0.590049
3654,91350,40,40,-20,-19.9958,0,-0.587067
3655,91375,40,40,-20,-19.9959,0,-0.584086
3656,91400,40,40,-20,-19.996,0,-0.581104
3657,91425,40,40,-20,-19.996,0,-0.578122
3658,91450,40,40,-20,-19.9961,0,-0.575139
3659,91475,40,40,-20,-19.9962,0,-0.572156
3660,91500,40,40,-20,-19.9963,0,-0.569173
3661,91525,40,40,-20,-19.9963,0,-0.566189
3662,91550,40,40,-20,-19.9964,0,-0.563205
3663,91575,40,40,-20,-19.9965,0,-0.560221
3664,91600,40,40,-20,-19.9966,0,-0.557237
3665,91625,40,40,-20,-19.9966,0,-0.554252
3666,91650,40,40,-20,-19.9967,0,-0.551266
3667,91675,40,40,-20,-19.9968,0,-0.548281
3668,91700,40,40,-20,-19.9968,0,-0.545295
3669,91725,40,40,-20,-19.9969,0,-0.542309
3670,91750,40,40,-20,-19.9969,0,-0.539323
3671,91775,40,40,-20,-19.997,0,-0.536336
3672,91800,40,40,-20,-19.9971,0,-0.533349
3673,91825,40,40,-20,-19.9971,0,-0.530362
3674,91850,40,40,-20,-19.9972,0,-0.527375
3675,91875,40,40,-20,-19.9972,0,-0.524387
3676,91900,40,40,-20,-19.9973,0,-0.521399
3677,91925,40,40,-20,-19.9973,0,-0.518411
3678,91950,40,40,-20,-19.9974,0,-0.515423
3679,91975,40,40,-20,-19.9974,0,-0.512434
3680,92000,40,40,-20,-19.9975,0,-0.509446
3681,92025,40,40,-20,-19.9975,0,-0.506457
3682,92050,40,40,-20,-19.9976,0,-0.503467
3683,92075,40,40,-20,-19.9976,0,-0.500478
3684,92100,40,40,-20,-19.9977,0,-0.497488
3685,92125,40,40,-20,-19.9977,0,-0.494498
3686,92150,40,40,-20,-19.9978,0,-0.491508
3687,92175,40,40,-20,-19.9978,0,-0.488518
3688,92200,40,40,-20,-19.9979,0,-0.485528
3689,92225,40,40,-20,-19.9979,0,-0.482537
3690,92250,40,40,-20,-19.998,0,-0.479546
3691,92275,40,40,-20,-19.998,0,-0.476555
3692,92300,40,40,-20,-19.998,0,-0.473564
3693,92325,40,40,-20,-19.9981,0,-0.470573
3694,92350,40,40,-20,-19.9981,0,-0.467581
3695,92375,40,40,-20,-19.9981,0,-0.464589
3696,92400,40,40,-20,-19.9982,0,-0.461597
3697,92425,40,40,-20,-19.9982,0,-0.458605
3698,92450,40,40,-20,-19.9983,0,-0.455613
3699,92475,40,40,-20,-19.9983,0,-0.452621
3700,92500,40,40,-20,-19.9983,0,-0.449628
3701,92525,40,40,-20,-19.9984,0,-0.446636
3702,92550,40,40,-20,-19.9984,0,-0.443643
3703,92575,40,40,-20,-19.9984,0,-0.44065
3704,92600,40,40,-20,-19.9985,0,-0.437657
3705,92625,40,40,-20,-19.9985,0,-0.434664
3706,92650,40,40,-20,-19.9985,0,-0.43167
3707,92675,40,40,-20,-19.9985,0,-0.428677
3708,92700,40,40,-20,-19.9986,0,-0.425683
3709,92725,40,40,-20,-19.9986,0,-0.42269
3710,92750,40,40,-20,-19.9986,0,-0.419696
3711,92775,40,40,-20,-19.9987,0,-0.416702
3712,92800,40,40,-20,-19.9987,0,-0.413708
3713,92825,40,40,-20,-19.9987,0,-0.410713
3714,92850,40,40,-20,-19.9987,0,-0.407719
3715,92875,40,40,-20,-19.9988,0,-0.404725
3716,92900,40,40,-20,-19.9988,0,-0.40173
3717,92925,40,40,-20,-19.9988,0,-0.398736
3718,92950,40,40,-20,-19.9988,0,-0.395741
3719,92975,40,40,-20,-19.9989,0,-0.392746
3720,93000,40,40,-20,-19.9989,0,-0.389751
3721,93025,40,40,-20,-19.9989,0,-0.386756
3722,93050,40,40,-20,-19.9989,0,-0.383761
3723,93075,40,40,-20,-19.9989,0,-0.380765
3724,93100,40,40,-20,-19.999,0,-0.37777
3725,93125,40,40,-20,-19.999,0,-0.374775
3726,93150,40,40,-20,-19.999,0,-0.371779
3727,93175,40,40,-20,-19.999,0,-0.368783
3728,93200,40,40,-20,-19.999,0,-0.365788
3729,93225,40,40,-20,-19.9991,0,-0.362792
3730,93250,40,40,-20,-19.9991,0,-0.359796
3731,93275,40,40,-20,-19.9991,0,-0.3568
3732,93300,40,40,-20,-19.9991,0,-0.353804
3733,93325,40,40,-20,-19.9991,0,-0.350808
3734,93350,40,40,-20,-19.9992,0,-0.347812
3735,93375,40,40,-20,-19.9992,0,-0.344815
3736,93400,40,40,-20,-19.9992,0,-0.341819
3737,93425,40,40,-20,-19.9992,0,-0.338823
3738,93450,40,40,-20,-19.9992,0,-0.335826
3739,93475,40,40,-20,-19.9992,0,-0.33283
3740,93500,40,40,-20,-19.9992,0,-0.329833
3741,93525,40,40,-20,-19.9993,0,-0.326836
3742,93550,40,40,-20,-19.9993,0,-0.32384
3743,93575,40,40,-20,-19.9993,0,-0.320843
3744,93600,40,40,-20,-19.9993,0,-0.317846
3745,93625,40,40,-20,-19.9993,0,-0.314849
3746,93650,40,40,-20,-19.9993,0,-0.311852
3747,93675,40,40,-20,-19.9993,0,-0.308855
3748,93700,40,40,-20,-19.9994,0,-0.305858
3749,93725,40,40,-20,-19.9994,0,-0.302861
3750,93750,40,40,-20,-19.9994,0,-0.299863
3751,93775,40,40,-20,-19.9994,0,-0.296866
3752,93800,40,40,-20,-19.9994,0,-0.293869
3753,93825,40,40,-20,-19.9994,0,-0.290871
3754,93850,40,40,-20,-19.9994,0,-0.287874
3755,93875,40,40,-20,-19.9994,0,-0.284876
3756,93900,40,40,-20,-19.9995,0,-0.281879
3757,93925,40,40,-20,-19.9995,0,-0.278881
3758,93950,40,40,-20,-19.9995,0,-0.275884
3759,93975,40,40,-20,-19.9995,0,-0.272886
3760,94000,40,40,-20,-19.9995,0,-0.269888
3761,94025,40,40,-20,-19.9995,0,-0.26689
3762,94050,40,40,-20,-19.9995,0,-0.263892
3763,94075,40,40,-20,-19.9995,0,-0.260895
3764,94100,40,40,-20,-19.9995,0,-0.257897
3765,94125,40,40,-20,-19.9995,0,-0.254899
3766,94150,40,40,-20,-19.9996,0,-0.251901
3767,94175,40,40,-20,-19.9996,0,-0.248903
3768,94200,40,40,-20,-19.9996,0,-0.245905
3769,94225,40,40,-20,-19.9996,0,-0.242907
3770,94250,40,40,-20,-19.9996,0,-0.239908
3771,94275,40,40,-20,-19.9996,0,-0.23691
3772,94300,40,40,-20,-19.9996,0,-0.233912
3773,94325,40,40,-20,-19.9996,0,-0.230914
3774,94350,40,40,-20,-19.9996,0,-0.227915
3775,94375,40,40,-20,-19.9996,0,-0.224917
3776,94400,40,40,-20,-19.9996,0,-0.221919
3777,94425,40,40,-20,-19.9996,0,-0.21892
3778,94450,40,40,-20,-19.9996,0,-0.215922
3779,94475,40,40,-20,-19.9997,0,-0.212923
3780,94500,40,40,-20,-19.9997,0,-0.209925
3781,94525,40,40,-20,-19.9997,0,-0.206926
3782,94550,40,40,-20,-19.9997,0,-0.203928
3783,94575,40,40,-20,-19.9997,0,-0.200929
3784,94600,40,40,-20,-19.9997,0,-0.197931
3785,94625,40,40,-20,-19.9997,0,-0.194932
3786,94650,40,40,-20,-19.9997,0,-0.191933
3787,94675,40,40,-20,-19.9997,0,-0.188935
3788,94700,40,40,-20,-19.9997,0,-0.185936
3789,94725,40,40,-20,-19.9997,0,-0.182937
3790,94750,40,40,-20,-19.9997,0,-0.179939
3791,94775,40,40,-20,-19.9997,0,-0.17694
3792,94800,40,40,-20,-19.9997,0,-0.173941
3793,94825,40,40,-20,-19.9997,0,-0.170942
3794,94850,40,40,-20,-19.9997,0,-0.167943
3795,94875,40,40,-20,-19.9997,0,-0.164944
3796,94900,40,40,-20,-19.9998,0,-0.161946
3797,94925,40,40,-20,-19.9998,0,-0.158947
3798,94950,40,40,-20,-19.9998,0,-0.155948
3799,94975,40,40,-20,-19.9998,0,-0.152949
3800,95000,40,40,-20,-19.9998,0,-0.14995
3801,95025,40,40,-20,-19.9998,0,-0.14698
3802,95050,40,40,-20,-19.9998,0,-0.14407
3803,95075,40,40,-20,-19.9998,0,-0.141216
3804,95100,40,40,-20,-19.9998,0,-0.13842
3805,95125,40,40,-20,-19.9998,0,-0.135679
3806,95150,40,40,-20,-19.9998,0,-0.132992
3807,95175,40,40,-20,-19.9998,0,-0.130358
3808,95200,40,40,-20,-19.9998,0,-0.127777
3809,95225,40,40,-20,-19.9998,0,-0.125246
3810,95250,40,40,-20,-19.9998,0,-0.122766
3811,95275,40,40,-20,-19.9998,0,-0.120335
3812,95300,40,40,-20,-19.9998,0,-0.117952
3813,95325,40,40,-20,-19.9998,0,-0.115616
3814,95350,40,40,-20,-19.9998,0,-0.113326
3815,95375,40,40,-20,-19.9998,0,-0.111082
3816,95400,40,40,-20,-19.9998,0,-0.108882
3817,95425,40,40,-20,-19.9998,0,-0.106726
3818,95450,40,40,-20,-19.9998,0,-0.104613
3819,95475,40,40,-20,-19.9998,0,-0.102541
3820,95500,40,40,-20,-19.9998,0,-0.10051
3821,95525,40,40,-20,-19.9999,0,-0.0985198
3822,95550,40,40,-20,-19.9999,0,-0.0965688
3823,95575,40,40,-20,-19.9999,0,-0.0946565
3824,95600,40,40,-20,-19.9999,0,-0.0927819
3825,95625,40,40,-20,-19.9999,0,-0.0909446
3826,95650,40,40,-20,-19.9999,0,-0.0891436
3827,95675,40,40,-20,-19.9999,0,-0.0873782
3828,95700,40,40,-20,-19.9999,0,-0.0856478
3829,95725,40,40,-20,-19.9999,0,-0.0839517
3830,95750,40,40,-20,-19.9999,0,-0.0822892
3831,95775,40,40,-20,-19.9999,0,-0.0806596
3832,95800,40,40,-20,-19.9999,0,-0.0790623
3833,95825,40,40,-20,-19.9999,0,-0.0774966
3834,95850,40,40,-20,-19.9999,0,-0.0759619
3835,95875,40,40,-20,-19.9999,0,-0.0744576
3836,95900,40,40,-20,-19.9999,0,-0.0729831
3837,95925,40,40,-20,-19.9999,0,-0.0715378
3838,95950,40,40,-20,-19.9999,0,-0.0701211
3839,95975,40,40,-20,-19.9999,0,-0.0687325
3840,96000,40,40,-20,-19.9999,0,-0.0673714
3841,96025,40,40,-20,-19.9999,0,-0.0660372
3842,96050,40,40,-20,-19.9999,0,-0.0647294
3843,96075,40,40,-20,-19.9999,0,-0.0634476
3844,96100,40,40,-20,-19.9999,0,-0.0621911
3845,96125,40,40,-20,-19.9999,0,-0.0609595
3846,96150,40,40,-20,-19.9999,0,-0.0597523
3847,96175,40,40,-20,-19.9999,0,-0.058569
3848,96200,40,40,-20,-19.9999,0,-0.0574092
3849,96225,40,40,-20,-19.9999,0,-0.0562723
3850,96250,40,40,-20,-19.9999,0,-0.0551579
3851,96275,40,40,-20,-19.9999,0,-0.0540656
3852,96300,40,40,-20,-19.9999,0,-0.0529949
3853,96325,40,40,-20,-19.9999,0,-0.0519454
3854,96350,40,40,-20,-19.9999,0,-0.0509168
3855,96375,40,40,-20,-19.9999,0,-0.0499084
3856,96400,40,40,-20,-19.9999,0,-0.0489201
3857,96425,40,40,-20,-19.9999,0,-0.0479513
3858,96450,40,40,-20,-19.9999,0,-0.0470017
3859,96475,40,40,-20,-19.9999,0,-0.0460709
3860,96500,40,40,-20,-19.9999,0,-0.0451586
3861,96525,40,40,-20,-19.9999,0,-0.0442643
3862,96550,40,40,-20,-19.9999,0,-0.0433877
3863,96575,40,40,-20,-19.9999,0,-0.0425285
3864,96600,40,40,-20,-19.9999,0,-0.0416863
3865,96625,40,40,-20,-19.9999,0,-0.0408608
3866,96650,40,40,-20,-19.9999,0,-0.0400516
3867,96675,40,40,-20,-19.9999,0,-0.0392584
3868,96700,40,40,-20,-19.9999,0,-0.038481
3869,96725,40,40,-20,-19.9999,0,-0.0377189
3870,96750,40,40,-20,-19.9999,0,-0.036972
3871,96775,40,40,-20,-19.9999,0,-0.0362398
3872,96800,40,40,-20,-19.9999,0,-0.0355221
3873,96825,40,40,-20,-19.9999,0,-0.0348187
3874,96850,40,40,-20,-19.9999,0,-0.0341292
3875,96875,40,40,-20,-19.9999,0,-0.0334533
3876,96900,40,40,-20,-20,0,-0.0327908
3877,96925,40,40,-20,-20,0,-0.0321414
3878,96950,40,40,-20,-20,0,-0.0315049
3879,96975,40,40,-20,-20,0,-0.030881
3880,97000,40,40,-20,-20,0,-0.0302695
3881,97025,40,40,-20,-20,0,-0.02967
3882,97050,40,40,-20,-20,0,-0.0290825
3883,97075,40,40,-20,-20,0,-0.0285066
3884,97100,40,40,-20,-20,0,-0.027942
3885,97125,40,40,-20,-20,0,-0.0273887
3886,97150,40,40,-20,-20,0,-0.0268463
3887,97175,40,40,-20,-20,0,-0.0263147
3888,97200,40,40,-20,-20,0,-0.0257935
3889,97225,40,40,-20,-20,0,-0.0252827
3890,97250,40,40,-20,-20,0,-0.0247821
3891,97275,40,40,-20,-20,0,-0.0242913
3892,97300,40,40,-20,-20,0,-0.0238102
3893,97325,40,40,-20,-20,0,-0.0233387
3894,97350,40,40,-20,-20,0,-0.0228765
3895,97375,40,40,-20,-20,0,-0.0224235
3896,97400,40,40,-20,-20,0,-0.0219795
3897,97425,40,40,-20,-20,0,-0.0215442
3898,97450,40,40,-20,-20,0,-0.0211175
3899,97475,40,40,-20,-20,0,-0.0206993
3900,97500,40,40,-20,-20,0,-0.0202894
3901,97525,60,40.001,-20,-20,0,-0.0198876
3902,97550,60,40.0039,-20,-20,0,-0.0194938
3903,97575,60,40.0088,-20,-20,0,-0.0191078
3904,97600,60,40.0155,-20,-20,0,-0.0187294
3905,97625,60,40.0241,-20,-20,0,-0.0183585
3906,97650,60,40.0345,-20,-20,0,-0.0179949
3907,97675,60,40.0467,-20,-20,0,-0.0176385
3908,97700,60,40.0607,-20,-20,0,-0.0172892
3909,97725,60,40.0763,-20,-20,0,-0.0169469
3910,97750,60,40.0936,-20,-20,0,-0.0166112
3911,97775,60,40.1125,-20,-20,0,-0.0162823
3912,97800,60,40.133,-20,-20,0,-0.0159598
3913,97825,60,40.1552,-20,-20,0,-0.0156438
3914,97850,60,40.1788,-20,-20,0,-0.015334
3915,97875,60,40.204,-20,-20,0,-0.0150303
3916,97900,60,40.2306,-20,-20,0,-0.0147327
3917,97925,60,40.2587,-20,-20,0,-0.0144409
3918,97950,60,40.2883,-20,-20,0,-0.0141549
3919,97975,60,40.3192,-20,-20,0,-0.0138746
3920,98000,60,40.3515,-20,-20,0,-0.0135999
