Time,StepCount,Controlx,Controly,ControlMz
4502,112550,15877.4,-67619.7,-2.3102e+06
4503,112575,13213.9,-64706.4,-2.33232e+06
4504,112600,12442.5,-64626.7,-2.21666e+06
4505,112625,12890.1,-66774.4,-2.04605e+06
4506,112650,14528.4,-70533.3,-1.97144e+06
4507,112675,17210,-74940.2,-2.0414e+06
4508,112700,19307.2,-77785.1,-2.20347e+06
4509,112725,19275.9,-78330.9,-2.41073e+06
4510,112750,17330.8,-78157,-2.60519e+06
4511,112775,15363.9,-78447.8,-2.67493e+06
4512,112800,14703.6,-78869.6,-2.54724e+06
4513,112825,14818,-78810.6,-2.30082e+06
4514,112850,15403.1,-78262.5,-2.13525e+06
4515,112875,17125.4,-78446.2,-2.17778e+06
4516,112900,19398.3,-79704.8,-2.36209e+06
4517,112925,19888.3,-79710.8,-2.54593e+06
4518,112950,17608,-77023.4,-2.67256e+06
4519,112975,14421.4,-73224.5,-2.74113e+06
4520,113000,12478.5,-71097.4,-2.71052e+06
4521,113025,11837.2,-70579.6,-2.55857e+06
4522,113050,12029.4,-70804.2,-2.3965e+06
4523,113075,13548.8,-72704.7,-2.36976e+06
4524,113100,16131.6,-76461,-2.47803e+06
4525,113125,17612.8,-78960.1,-2.62951e+06
4526,113150,16540.5,-78724.6,-2.78764e+06
4527,113175,14103.7,-77862.6,-2.95016e+06
4528,113200,12424.5,-78259.5,-3.03361e+06
4529,113225,12232.2,-79880.5,-2.92387e+06
4530,113250,12922.9,-82065.3,-2.67382e+06
4531,113275,14562.6,-84942.9,-2.51827e+06
4532,113300,17509.4,-88200.2,-2.60295e+06
4533,113325,20095.8,-90671.6,-2.84411e+06
4534,113350,19659.9,-90447.2,-3.07611e+06
4535,113375,16614.3,-87140.6,-3.20975e+06
4536,113400,13865.3,-83349.8,-3.21392e+06
4537,113425,12598,-80584.6,-3.08183e+06
4538,113450,12236,-79108.6,-2.87905e+06
4539,113475,12793.4,-79514.9,-2.75342e+06
4540,113500,14914.3,-82787,-2.79791e+06
4541,113525,17462.7,-86662.6,-2.94408e+06
4542,113550,17873,-86887.2,-3.084e+06
4543,113575,15368.4,-82791,-3.19921e+06
4544,113600,12125.5,-78700.6,-3.30354e+06
4545,113625,10399.6,-77572,-3.33277e+06
4546,113650,10222.8,-78973.8,-3.20277e+06
4547,113675,10786,-81776.7,-2.9755e+06
4548,113700,12483.4,-85560.2,-2.83649e+06
4549,113725,15820.9,-90525.3,-2.90107e+06
4550,113750,18847.2,-95221.2,-3.1182e+06
4551,113775,18436.1,-96514.7,-3.37532e+06
4552,113800,15172.2,-93756.5,-3.59969e+06
4553,113825,12818,-90828.8,-3.66915e+06
4554,113850,12576.7,-90272.3,-3.49231e+06
4555,113875,13063.4,-90344.1,-3.23058e+06
4556,113900,14033.1,-90072.3,-3.12825e+06
4557,113925,15931.1,-90859.2,-3.23725e+06
4558,113950,17608.2,-92876.1,-3.41998e+06
4559,113975,17014.1,-92667,-3.55337e+06
4560,114000,14301.7,-89098.3,-3.6332e+06
4561,114025,11406.4,-84442.5,-3.67868e+06
4562,114050,9629.09,-80921.8,-3.65063e+06
4563,114075,8876.9,-79057,-3.51985e+06
4564,114100,9057.9,-79918.1,-3.3637e+06
4565,114125,10638.5,-83702.6,-3.29633e+06
4566,114150,13418.4,-88336,-3.34035e+06
4567,114175,15545.5,-91513.1,-3.45704e+06
4568,114200,14788.3,-91832.2,-3.61642e+06
4569,114225,11825.3,-90048.2,-3.78896e+06
4570,114250,9825.7,-88813.5,-3.86662e+06
4571,114275,9787.88,-89585,-3.70581e+06
4572,114300,10715,-91876.8,-3.44607e+06
4573,114325,12966.9,-95971.2,-3.40649e+06
4574,114350,16290.2,-100234,-3.6112e+06
4575,114375,17898.2,-101431,-3.86491e+06
4576,114400,16029.6,-98678.3,-4.03893e+06
4577,114425,12697.7,-93738.4,-4.10346e+06
4578,114450,10633.6,-90233.9,-4.0498e+06
4579,114475,10008.8,-89376.2,-3.90427e+06
4580,114500,9983.27,-90182.4,-3.7568e+06
4581,114525,10496.7,-92129.9,-3.70246e+06
4582,114550,11854.3,-95371.1,-3.74857e+06
4583,114575,13376.9,-97868.2,-3.82022e+06
4584,114600,13674.7,-97546.3,-3.87655e+06
4585,114625,11960.4,-94433.6,-3.95212e+06
4586,114650,9315.6,-91165.4,-4.05081e+06
4587,114675,7800.99,-90542.3,-4.06168e+06
4588,114700,7692.11,-91855.4,-3.86679e+06
4589,114725,8314.16,-94214.5,-3.57928e+06
4590,114750,10762.8,-99853.2,-3.49898e+06
4591,114775,15197.6,-108778,-3.69276e+06
4592,114800,17765.9,-114123,-3.96412e+06
4593,114825,15852.6,-111246,-4.20156e+06
4594,114850,12419.8,-105157,-4.37268e+06
4595,114875,10972.3,-102397,-4.3553e+06
4596,114900,11210.6,-103005,-4.13169e+06
4597,114925,11684.8,-103543,-3.93158e+06
4598,114950,12645,-104238,-3.93527e+06
4599,114975,14167.6,-106921,-4.07803e+06
4600,115000,14839.9,-109844,-4.19903e+06
4601,115025,13659,-108425,-4.23928e+06
4602,115050,11132.2,-102147,-4.31532e+06
4603,115075,8611.52,-95141.5,-4.4139e+06
4604,115100,7161.57,-91586.1,-4.46003e+06
4605,115125,6550.33,-90792.8,-4.34331e+06
4606,115150,6601.43,-91307.3,-4.1232e+06
4607,115175,8506.83,-95359.5,-4.00356e+06
4608,115200,12259.7,-102690,-4.06596e+06
4609,115225,14595.8,-107905,-4.207e+06
4610,115250,12917.1,-105996,-4.35967e+06
4611,115275,9724.09,-100306,-4.51485e+06
4612,115300,8588.86,-98130.5,-4.52728e+06
4613,115325,9163.29,-99252,-4.30639e+06
4614,115350,10298.3,-101421,-4.11327e+06
4615,115375,12675.2,-105590,-4.19493e+06
4616,115400,15392.3,-109435,-4.44352e+06
4617,115425,15577.4,-108792,-4.66188e+06
4618,115450,13005.6,-103945,-4.76778e+06
4619,115475,10403.2,-99011.1,-4.75843e+06
4620,115500,9243.81,-97185.2,-4.66792e+06
4621,115525,8857.18,-97060.5,-4.55475e+06
4622,115550,8407.81,-96129.4,-4.44966e+06
4623,115575,8123.67,-95169.9,-4.35733e+06
4624,115600,9152.89,-97178.7,-4.3015e+06
4625,115625,11410.9,-101315,-4.30685e+06
4626,115650,12574,-103429,-4.36889e+06
4627,115675,10954.2,-101134,-4.47499e+06
4628,115700,8265.55,-96489.6,-4.5916e+06
4629,115725,7210.55,-94634.4,-4.56991e+06
4630,115750,7582.82,-96201.7,-4.31546e+06
4631,115775,8758.16,-100106,-4.07843e+06
4632,115800,11952.8,-108331,-4.13061e+06
4633,115825,15951.6,-117280,-4.3686e+06
4634,115850,16882.8,-119067,-4.596e+06
4635,115875,14271.5,-113200,-4.77666e+06
4636,115900,11628.4,-107421,-4.86617e+06
4637,115925,10983.7,-106530,-4.76576e+06
4638,115950,11269.6,-108064,-4.5611e+06
4639,115975,11594.7,-109299,-4.45656e+06
4640,116000,12263.3,-111515,-4.4971e+06
4641,116025,13032,-115004,-4.56646e+06
4642,116050,13211.9,-115785,-4.57551e+06
4643,116075,12298.4,-111203,-4.55362e+06
4644,116100,10311.8,-104353,-4.57241e+06
4645,116125,8233.53,-99272.6,-4.62175e+06
4646,116150,7103.67,-96918.5,-4.57337e+06
4647,116175,6791.53,-96330,-4.33672e+06
4648,116200,7385.48,-98067.2,-4.09044e+06
4649,116225,10189.9,-104944,-4.0824e+06
4650,116250,14066.4,-114068,-4.25498e+06
4651,116275,15075.2,-116782,-4.43346e+06
4652,116300,12503.2,-111128,-4.59604e+06
4653,116325,9981.98,-105083,-4.71559e+06
4654,116350,9636.35,-104010,-4.63507e+06
4655,116375,10241,-105175,-4.3906e+06
4656,116400,11310.6,-107540,-4.28566e+06
4657,116425,13264.5,-110970,-4.41964e+06
4658,116450,14628,-112992,-4.6214e+06
4659,116475,13744.6,-111857,-4.73399e+06
4660,116500,11504.2,-108032,-4.73083e+06
4661,116525,9601.32,-103694,-4.67326e+06
4662,116550,8373.84,-99974.9,-4.61622e+06
4663,116575,7446.85,-96499.4,-4.53548e+06
4664,116600,6674.38,-93753.8,-4.38039e+06
4665,116625,6790.55,-93695.7,-4.20951e+06
4666,116650,8797.77,-97655.7,-4.15052e+06
4667,116675,11616.3,-103485,-4.21915e+06
4668,116700,12057.3,-105069,-4.33502e+06
4669,116725,9467.52,-99961.7,-4.46947e+06
4670,116750,7077.36,-94360.4,-4.56664e+06
4671,116775,6774.99,-93762.2,-4.45508e+06
4672,116800,7396.36,-95933.9,-4.16394e+06
4673,116825,8894.84,-100329,-4.0299e+06
4674,116850,12065.1,-107812,-4.18538e+06
4675,116875,14632.8,-112357,-4.43586e+06
4676,116900,13845.9,-109348,-4.63423e+06
4677,116925,10908.7,-102171,-4.74365e+06
4678,116950,8933.49,-97496.3,-4.71505e+06
4679,116975,8512.4,-97045.8,-4.5594e+06
4680,117000,8498.13,-97980.9,-4.40187e+06
4681,117025,8488.67,-99055.4,-4.33106e+06
4682,117050,8775.18,-100722,-4.31942e+06
4683,117075,9650.51,-102422,-4.31065e+06
4684,117100,10600.1,-102548,-4.30039e+06
4685,117125,10206.2,-100126,-4.32482e+06
4686,117150,8154.67,-95453.2,-4.40043e+06
4687,117175,6287.05,-91853.7,-4.45415e+06
4688,117200,5809.15,-91493.8,-4.32441e+06
4689,117225,6035.93,-93020.4,-4.02543e+06
4690,117250,7481.42,-98010.6,-3.86293e+06
4691,117275,11112.3,-107977,-3.9813e+06
4692,117300,14375.7,-116203,-4.20173e+06
4693,117325,13946.5,-115498,-4.39245e+06
4694,117350,11213.4,-108942,-4.55964e+06
4695,117375,9655.65,-104948,-4.61278e+06
4696,117400,9812.82,-105748,-4.44692e+06
4697,117425,10392.9,-107635,-4.23603e+06
4698,117450,11287.9,-109239,-4.20877e+06
4699,117475,12585.6,-111728,-4.33759e+06
4700,117500,13148.2,-114501,-4.45486e+06
4701,117525,12344.9,-114302,-4.4734e+06
4702,117550,11617.7,-108898,-4.44169e+06
4703,117575,10689.2,-101302,-4.43529e+06
4704,117600,10176.8,-95739.4,-4.43109e+06
4705,117625,10199.6,-93084.2,-4.31761e+06
4706,117650,10559.6,-91513.8,-4.08132e+06
4707,117675,12112,-93119.8,-3.91022e+06
4708,117700,15586.3,-99528.5,-3.94672e+06
4709,117725,18663.2,-105414,-4.09743e+06
4710,117750,18263.4,-104193,-4.25244e+06
4711,117775,15623.3,-97337.9,-4.40975e+06
4712,117800,14272.4,-93167.4,-4.47355e+06
4713,117825,14750.1,-93850.4,-4.29669e+06
4714,117850,15769,-96172.2,-4.0471e+06
4715,117875,17699.3,-100673,-4.03979e+06
4716,117900,20473.5,-106109,-4.25542e+06
4717,117925,21581.8,-107251,-4.48516e+06
4718,117950,19817.9,-102825,-4.61636e+06
4719,117975,17331.5,-97104.8,-4.62984e+06
4720,118000,16024.1,-94268.9,-4.54826e+06
4721,118025,15621.7,-94162.3,-4.43373e+06
4722,118050,15209.5,-93577.5,-4.32954e+06
4723,118075,14659.8,-91976,-4.23191e+06
4724,118100,14924.1,-92349.7,-4.15433e+06
4725,118125,16597.3,-95956.3,-4.13369e+06
4726,118150,18032.7,-99058.4,-4.17635e+06
4727,118175,17036.7,-97688.8,-4.26569e+06
4728,118200,14329.8,-92545.5,-4.38447e+06
4729,118225,12670.5,-89052,-4.4188e+06
4730,118250,12594,-89682.6,-4.21876e+06
4731,118275,13163,-92684.7,-3.93749e+06
4732,118300,15274.8,-99789.3,-3.90105e+06
4733,118325,18912.4,-109832,-4.10896e+06
4734,118350,20762.3,-114558,-4.34729e+06
4735,118375,19025.6,-110342,-4.54102e+06
4736,118400,16231.1,-103629,-4.67233e+06
4737,118425,15094.1,-101485,-4.63523e+06
4738,118450,15189.9,-102979,-4.4437e+06
4739,118475,15378,-104620,-4.30099e+06
4740,118500,15756,-106506,-4.31275e+06
4741,118525,16295.6,-110065,-4.38888e+06
4742,118550,16466.6,-112327,-4.41504e+06
4743,118575,15895.1,-109607,-4.39148e+06
4744,118600,14292.1,-103138,-4.39276e+06
4745,118625,12179.5,-97372.1,-4.44407e+06
4746,118650,10670.5,-94369.3,-4.44919e+06
4747,118675,9987.48,-93448,-4.27496e+06
4748,118700,9919.23,-94423.4,-4.00701e+06
4749,118725,11636.2,-100208,-3.92491e+06
4750,118750,15205.8,-110332,-4.07011e+06
4751,118775,17264.6,-116421,-4.25739e+06
4752,118800,15670.8,-113420,-4.41902e+06
4753,118825,13009.5,-107222,-4.56723e+06
4754,118850,12217.6,-105569,-4.57406e+06
4755,118875,12743.9,-107269,-4.36725e+06
4756,118900,13610.6,-109677,-4.20129e+06
4757,118925,15391.6,-113611,-4.28389e+06
4758,118950,17255.1,-116694,-4.49722e+06
4759,118975,17175.8,-116344,-4.65713e+06
4760,119000,15227.6,-112639,-4.69399e+06
4761,119025,13272.1,-108235,-4.64591e+06
4762,119050,12039.6,-104559,-4.58555e+06
4763,119075,11137,-101051,-4.52755e+06
4764,119100,10222.5,-97387.1,-4.41313e+06
4765,119125,9741.76,-95482.5,-4.24368e+06
4766,119150,10893,-97782.1,-4.1431e+06
4767,119175,13638.4,-103899,-4.1852e+06
4768,119200,15187.3,-107984,-4.3006e+06
4769,119225,13503.7,-104495,-4.43445e+06
4770,119250,10808.3,-97527.4,-4.56485e+06
4771,119275,9930.88,-95068.3,-4.54924e+06
4772,119300,10367.8,-96660.1,-4.30431e+06
4773,119325,11345.1,-99996.1,-4.09018e+06
4774,119350,14003.9,-107299,-4.16492e+06
4775,119375,17283,-114852,-4.41324e+06
4776,119400,17881,-115050,-4.64281e+06
4777,119425,15465.9,-108362,-4.80261e+06
4778,119450,13027.6,-102009,-4.84835e+06
4779,119475,12264.4,-100796,-4.73841e+06
4780,119500,12286,-102205,-4.57449e+06
4781,119525,12254.3,-103387,-4.48624e+06
4782,119550,12198.1,-104192,-4.46825e+06
4783,119575,12537.7,-105105,-4.45186e+06
4784,119600,13414.6,-105469,-4.4261e+06
4785,119625,13683.5,-104233,-4.42958e+06
4786,119650,12163.9,-100034,-4.49073e+06
4787,119675,9938.81,-94807.9,-4.57994e+06
4788,119700,8891.88,-92696.5,-4.55266e+06
4789,119725,8816.54,-93298,-4.3087e+06
4790,119750,9532.16,-96558.1,-4.07708e+06
4791,119775,12310.1,-105502,-4.1159e+06
4792,119800,15623.6,-115945,-4.33301e+06
4793,119825,15805.7,-118919,-4.54396e+06
4794,119850,12803.4,-113342,-4.73832e+06
4795,119875,10025.5,-107590,-4.88102e+06
4796,119900,9095.87,-107287,-4.82095e+06
4797,119925,8833.84,-109748,-4.6155e+06
4798,119950,8710.61,-112194,-4.53828e+06
4799,119975,9011.25,-114715,-4.65288e+06
4800,120000,8791.38,-116566,-4.80146e+06
4801,120025,7210.68,-116206,-4.85313e+06
4802,120050,4858.99,-111962,-4.81806e+06
4803,120075,2393.12,-104964,-4.78697e+06
4804,120100,93.5347,-98324.6,-4.79293e+06
4805,120125,-1644.99,-94280.7,-4.7489e+06
4806,120150,-2938.33,-91445.4,-4.57281e+06
4807,120175,-3711.51,-90866.7,-4.38059e+06
4808,120200,-2223.46,-97105.7,-4.34504e+06
4809,120225,758.115,-105796,-4.45055e+06
4810,120250,1321.44,-107627,-4.5744e+06
4811,120275,-1191.03,-101586,-4.70117e+06
4812,120300,-3379.06,-96183.2,-4.79893e+06
4813,120325,-3420.55,-96686.9,-4.71084e+06
4814,120350,-2606.44,-99466.5,-4.45832e+06
4815,120375,-998.052,-104133,-4.3573e+06
4816,120400,2225.62,-111861,-4.52323e+06
4817,120425,4966.32,-116661,-4.76269e+06
4818,120450,4848.69,-114206,-4.92775e+06
4819,120475,3063.14,-108465,-4.97842e+06
4820,120500,2212.73,-105439,-4.90906e+06
4821,120525,2728.62,-106160,-4.777e+06
4822,120550,3496.39,-106643,-4.65958e+06
4823,120575,3982.23,-104864,-4.55692e+06
4824,120600,4883.51,-103069,-4.45099e+06
4825,120625,7193.03,-105350,-4.37601e+06
4826,120650,9701.74,-109748,-4.38275e+06
4827,120675,10452.8,-109958,-4.47406e+06
4828,120700,9199.26,-104519,-4.60514e+06
4829,120725,8059.28,-98571,-4.69512e+06
4830,120750,8462.43,-97240.5,-4.57526e+06
4831,120775,9538.85,-98933.6,-4.27398e+06
4832,120800,11520.5,-103847,-4.11846e+06
4833,120825,15394,-113388,-4.24634e+06
4834,120850,18801.2,-120714,-4.47209e+06
4835,120875,18658.5,-118852,-4.66612e+06
4836,120900,16127.2,-110893,-4.82825e+06
4837,120925,14506.6,-105711,-4.87503e+06
4838,120950,14491.7,-105538,-4.73079e+06
4839,120975,14892.5,-106868,-4.55449e+06
4840,121000,15369.6,-108133,-4.51932e+06
4841,121025,16005.2,-110544,-4.58459e+06
4842,121050,16369.6,-112968,-4.61826e+06
4843,121075,16198.1,-111653,-4.58255e+06
4844,121100,15181.8,-105670,-4.54639e+06
4845,121125,13366.2,-98806.2,-4.56896e+06
4846,121150,11733.5,-94120.8,-4.60096e+06
4847,121175,10976.5,-91764.7,-4.49656e+06
4848,121200,10841.7,-91044.7,-4.23239e+06
4849,121225,12021,-94170.9,-4.06236e+06
4850,121250,15353.8,-102921,-4.14207e+06
4851,121275,18411,-110758,-4.31821e+06
4852,121300,18066.7,-110203,-4.46667e+06
4853,121325,15464.3,-103613,-4.60743e+06
4854,121350,14060.7,-99746.5,-4.66973e+06
4855,121375,14438.6,-100534,-4.51284e+06
4856,121400,15290.6,-102686,-4.28922e+06
4857,121425,16861.1,-106781,-4.28579e+06
4858,121450,18970.2,-111127,-4.47537e+06
4859,121475,19696,-112471,-4.66083e+06
4860,121500,18212.5,-110099,-4.73005e+06
4861,121525,16103.8,-106180,-4.69213e+06
4862,121550,14660.2,-102789,-4.61823e+06
4863,121575,13702.3,-99880,-4.55133e+06
4864,121600,12765.8,-96613,-4.45066e+06
4865,121625,11960.7,-94215.6,-4.28302e+06
4866,121650,12357.5,-95352.7,-4.13987e+06
4867,121675,14579.4,-100768,-4.13009e+06
4868,121700,16623.2,-106312,-4.22171e+06
4869,121725,15773.6,-105419,-4.34061e+06
4870,121750,12896.5,-98787.2,-4.47129e+06
4871,121775,11188.7,-94405.6,-4.51556e+06
4872,121800,11241.2,-94994.8,-4.32403e+06
4873,121825,11887.3,-97666.6,-4.04979e+06
4874,121850,13852.8,-103619,-4.02287e+06
4875,121875,17101,-111696,-4.23824e+06
4876,121900,18675.3,-114286,-4.48101e+06
4877,121925,16966.2,-109159,-4.6593e+06
4878,121950,14166.5,-101850,-4.74288e+06
4879,121975,12799.7,-98574.7,-4.6748e+06
4880,122000,12607.9,-99005.7,-4.50519e+06
4881,122025,12521.2,-100006,-4.37812e+06
4882,122050,12407,-100982,-4.34278e+06
4883,122075,12583.1,-102413,-4.3393e+06
4884,122100,13266.9,-103183,-4.3235e+06
4885,122125,13704.4,-102070,-4.31581e+06
4886,122150,12589.9,-98388.9,-4.35557e+06
4887,122175,10292.7,-93123.3,-4.4402e+06
4888,122200,8736.53,-90031.4,-4.46158e+06
4889,122225,8348.68,-89944.1,-4.27098e+06
4890,122250,8595.02,-91835.1,-3.98977e+06
4891,122275,10599.8,-98737.3,-3.93043e+06
4892,122300,14376.7,-109589,-4.1048e+06
4893,122325,16586.7,-115522,-4.30958e+06
4894,122350,15207.8,-112244,-4.48147e+06
4895,122375,12723.4,-105839,-4.63027e+06
4896,122400,11900.3,-103674,-4.62926e+06
4897,122425,12329.9,-105435,-4.43269e+06
4898,122450,13029.2,-107708,-4.28158e+06
4899,122475,14206.9,-110147,-4.33572e+06
4900,122500,15412.9,-112970,-4.48772e+06
4901,122525,15431.4,-114800,-4.57609e+06
4902,122550,13254.3,-113297,-4.56119e+06
4903,122575,10588.7,-107862,-4.51907e+06
4904,122600,7958.2,-101523,-4.51255e+06
4905,122625,5842.66,-97554.1,-4.4893e+06
4906,122650,4228.72,-95649.1,-4.34182e+06
4907,122675,3243.96,-94984.8,-4.11176e+06
4908,122700,4185.53,-99070,-4.01061e+06
4909,122725,6968.78,-107480,-4.10509e+06
4910,122750,8393.69,-112556,-4.25864e+06
4911,122775,6468.65,-109484,-4.40331e+06
4912,122800,3593.57,-103293,-4.53878e+06
4913,122825,2634.19,-101765,-4.53394e+06
4914,122850,3052.7,-103679,-4.30529e+06
4915,122875,3993.81,-106656,-4.11524e+06
4916,122900,6309.93,-112463,-4.20602e+06
4917,122925,8972.82,-117582,-4.45292e+06
4918,122950,9238.96,-116702,-4.66444e+06
4919,122975,6908.49,-110795,-4.771e+06
4920,123000,4561.84,-105358,-4.75854e+06
4921,123025,3600.87,-103742,-4.65537e+06
4922,123050,3256.39,-103872,-4.53921e+06
4923,123075,2692.35,-102631,-4.44462e+06
4924,123100,2180.64,-100575,-4.35483e+06
4925,123125,2851.49,-101220,-4.28856e+06
4926,123150,4774.69,-104848,-4.2868e+06
4927,123175,5479.43,-106458,-4.36192e+06
4928,123200,3049.1,-103021,-4.47844e+06
4929,123225,-614.557,-97096.4,-4.60063e+06
4930,123250,-2784.08,-94067.6,-4.60307e+06
4931,123275,-3562.43,-94637.8,-4.38116e+06
4932,123300,-3635.24,-98020.8,-4.17604e+06
4933,123325,-2251.93,-106352,-4.25776e+06
4934,123350,-763.76,-115638,-4.48992e+06
4935,123375,-1934.8,-117462,-4.68165e+06
4936,123400,-6433.58,-111190,-4.83377e+06
4937,123425,-11685.3,-104683,-4.94319e+06
4938,123450,-15070,-103087,-4.90564e+06
4939,123475,-17222.2,-104238,-4.76588e+06
4940,123500,-19532.1,-105401,-4.7343e+06
4941,123525,-22265.2,-107588,-4.80575e+06
4942,123550,-24703.7,-110820,-4.83461e+06
4943,123575,-26942,-111287,-4.78651e+06
4944,123600,-29502.4,-106905,-4.73201e+06
4945,123625,-32752.5,-100228,-4.74331e+06
4946,123650,-35947.8,-95038.1,-4.80194e+06
4947,123675,-38015.5,-92620.2,-4.77552e+06
4948,123700,-38965.8,-92108.4,-4.56238e+06
4949,123725,-38449.5,-94791,-4.34655e+06
4950,123750,-35137,-103979,-4.3651e+06
4951,123775,-30428.3,-114828,-4.527e+06
4952,123800,-27944.1,-118219,-4.66737e+06
4953,123825,-28032.6,-113678,-4.78898e+06
4954,123850,-27336.7,-109549,-4.88512e+06
4955,123875,-24227.8,-110872,-4.80647e+06
4956,123900,-20106.2,-114065,-4.57941e+06
4957,123925,-15128.6,-118395,-4.5037e+06
4958,123950,-8870.65,-124113,-4.6619e+06
4959,123975,-3088.73,-126926,-4.87051e+06
4960,124000,659.673,-125270,-4.98293e+06
4961,124025,3099.8,-121646,-4.95513e+06
4962,124050,5475.41,-118741,-4.87186e+06
4963,124075,8577.15,-116011,-4.82578e+06
4964,124100,11835,-112401,-4.77384e+06
4965,124125,14629.2,-108601,-4.63911e+06
4966,124150,17599.9,-107417,-4.4633e+06
4967,124175,21969.4,-111231,-4.39157e+06
4968,124200,26819.9,-117488,-4.45491e+06
4969,124225,29124.6,-118703,-4.56729e+06
4970,124250,28218.7,-111976,-4.69702e+06
4971,124275,27069.7,-104442,-4.79723e+06
4972,124300,27609.4,-102537,-4.7067e+06
4973,124325,28815.9,-103687,-4.43387e+06
4974,124350,30518.3,-107092,-4.29532e+06
4975,124375,33526.2,-114447,-4.43954e+06
4976,124400,35824.9,-119530,-4.68324e+06
4977,124425,34725.7,-116249,-4.88277e+06
4978,124450,31221.3,-107559,-5.014e+06
4979,124475,28450.5,-101266,-5.01461e+06
4980,124500,27273.8,-100351,-4.86507e+06
4981,124525,26502.6,-101403,-4.70487e+06
4982,124550,25499.3,-102185,-4.64084e+06
4983,124575,24393.1,-102906,-4.62971e+06
4984,124600,23653.1,-103781,-4.60389e+06
4985,124625,23154.7,-103742,-4.57128e+06
4986,124650,21549.3,-101555,-4.5766e+06
4987,124675,18215.3,-96570.5,-4.63992e+06
4988,124700,14803.2,-91912.3,-4.70182e+06
4989,124725,12695.1,-90760.9,-4.59896e+06
4990,124750,11361.3,-91852.9,-4.31437e+06
4991,124775,11233,-96782.8,-4.14542e+06
4992,124800,13205.1,-107283,-4.24348e+06
4993,124825,14971.2,-116233,-4.43322e+06
4994,124850,13429.2,-116345,-4.58898e+06
4995,124875,9564.96,-110122,-4.7343e+06
4996,124900,6815.41,-106112,-4.80112e+06
4997,124925,6007.39,-107189,-4.65894e+06
4998,124950,5861.13,-109945,-4.45653e+06
4999,124975,6239.27,-112866,-4.4369e+06
5000,125000,7106.27,-115988,-4.57181e+06
5001,125025,7297.68,-118427,-4.68875e+06
5002,125050,6209.77,-118303,-4.75865e+06
5003,125075,4560.8,-114092,-4.77112e+06
5004,125100,2952.57,-107689,-4.80011e+06
5005,125125,1732.74,-102538,-4.8259e+06
5006,125150,1077.27,-100079,-4.74059e+06
5007,125175,878.71,-98893.3,-4.51061e+06
5008,125200,2047.53,-100975,-4.31842e+06
5009,125225,4984.45,-108260,-4.34068e+06
5010,125250,7323.74,-115356,-4.46139e+06
5011,125275,6765.19,-114983,-4.56088e+06
5012,125300,3702.85,-108416,-4.66452e+06
5013,125325,1253.66,-103735,-4.73736e+06
5014,125350,810.726,-103630,-4.61388e+06
5015,125375,1058.79,-105333,-4.4003e+06
5016,125400,2199.4,-109752,-4.40614e+06
5017,125425,4150.19,-115298,-4.62655e+06
5018,125450,4457.54,-116175,-4.85885e+06
5019,125475,1751.86,-111042,-4.99655e+06
5020,125500,-1941.06,-104385,-5.01809e+06
5021,125525,-4330.78,-100720,-4.93527e+06
5022,125550,-5576.26,-100152,-4.81235e+06
5023,125575,-6755.7,-99130.3,-4.71592e+06
5024,125600,-8450.54,-96881.3,-4.65278e+06
5025,125625,-9390.93,-96785.1,-4.58111e+06
5026,125650,-8301.37,-99801,-4.53957e+06
5027,125675,-7022,-102064,-4.56505e+06
5028,125700,-7941.68,-99892.7,-4.65152e+06
5029,125725,-10416.6,-94411.5,-4.77431e+06
5030,125750,-11855.9,-90607.1,-4.8144e+06
5031,125775,-11700.2,-90619.5,-4.6176e+06
5032,125800,-10721.7,-93099.5,-4.33317e+06
5033,125825,-7848.21,-99942.3,-4.29218e+06
5034,125850,-3161.28,-109363,-4.49254e+06
5035,125875,-63.7173,-113261,-4.72233e+06
5036,125900,-406.309,-108737,-4.9091e+06
5037,125925,-1773.46,-101747,-5.03594e+06
5038,125950,-1414.95,-99009.6,-4.99562e+06
5039,125975,294.208,-99717.9,-4.79843e+06
5040,126000,2246.65,-100711,-4.64729e+06
5041,126025,4588.47,-102362,-4.65539e+06
5042,126050,7400.8,-106368,-4.74177e+06
5043,126075,9855.03,-109455,-4.78693e+06
5044,126100,11032.3,-107221,-4.76755e+06
5045,126125,10334.1,-100563,-4.76631e+06
5046,126150,9192.47,-94364.9,-4.83317e+06
5047,126175,9046.89,-91374.3,-4.84007e+06
5048,126200,9672.16,-90554.2,-4.64918e+06
5049,126225,10776.4,-91621.3,-4.36319e+06
5050,126250,13478.6,-96681.9,-4.25667e+06
5051,126275,17682.2,-104987,-4.38152e+06
5052,126300,20082.7,-109847,-4.57213e+06
5053,126325,18597.6,-106743,-4.75306e+06
5054,126350,15864.5,-100331,-4.91287e+06
5055,126375,14967.9,-97584,-4.90499e+06
5056,126400,15473.2,-98047.1,-4.67034e+06
5057,126425,16344.6,-99418.9,-4.47634e+06
5058,126450,17958.4,-101575,-4.52484e+06
5059,126475,19673.3,-103431,-4.71389e+06
5060,126500,19636.2,-103793,-4.86411e+06
5061,126525,17526.1,-100897,-4.90883e+06
5062,126550,14978.5,-96194.3,-4.88862e+06
5063,126575,13072.8,-92197.8,-4.84499e+06
5064,126600,11816.8,-89248.1,-4.76385e+06
5065,126625,10823.8,-86822.6,-4.61645e+06
5066,126650,10444.1,-86819.3,-4.45267e+06
