Time,StepCount,initial_x_north_lat,initial_y_east_lon,initial_cog,initial_sog,lon_reference,lat_reference,step_size,vessel_length,vessel_width,r_accept,transition_duration,next_wp_x_north,next_wp_y_east,chi_desired_rad,speed_desired,chi_ca_best,u_ca_best,u_current,v_current,r_current,tau_wind_surge,tau_wind_sway,tau_wind_yaw,x_north,y_east,psi,u,v,r,tau_surge,tau_sway,tau_yaw,length_ais,width_ais,lat_rad,lon_rad,lat_deg_ais,lon_deg_ais,true_heading_deg_ais,cog_deg_ais,sog_kts_ais,rot_deg_per_min_ais,cog_error_deg,sog_error_meter_per_sec,mmsi,nav_status,stopping_condition,mmsi_ais,nav_status_ais,in_ned_coord,tau_saturation_enabled,dp_mode,transition_in_progress
297,297,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,1.129803,0.100000,0.000000,1.000000,0.672643,-1.340728,0.000000,-95.614140,-15274.991012,-1526525.433049,-21.725590,-71.294931,1.106852,0.917181,-1.342219,0.000495,-225742.698673,64478.729701,893458.009523,36.250000,9.900000,1.142749,0.213074,65.474720,12.208227,63.417967,63.417967,3.160032,1.703010,1.345270,-0.158272,0,0,0,0,0,1,1,1,0
298,298,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.671927,-1.341087,0.000000,-96.292257,-15275.664717,-1526355.186356,-21.614831,-71.076108,1.107348,0.903615,-1.353727,-0.001726,-223359.493780,-182442.120628,-35000000.000000,36.250000,9.900000,1.142749,0.213074,65.474721,12.208232,63.446351,63.446351,3.163810,-5.935019,-52.917967,-0.145257,0,0,0,0,0,1,1,1,0
299,299,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.671218,-1.341442,0.000000,-92.792491,-15283.970534,-1528437.555129,-21.499952,-70.873717,1.105621,0.893431,-1.363225,-0.003940,-168005.830078,-138788.810349,-35000000.000000,36.250000,9.900000,1.142749,0.213074,65.474722,12.208236,63.347434,63.347434,3.168288,-13.545188,-52.946351,-0.132721,0,0,0,0,0,1,1,1,0
300,300,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.670553,-1.341774,0.000000,-88.999416,-15194.846873,-1520671.979286,-21.380803,-70.684143,1.101681,0.886350,-1.370989,-0.006146,-117918.909473,-101701.719783,-35000000.000000,36.250000,9.900000,1.142749,0.213074,65.474723,12.208241,63.121681,63.121681,3.173428,-21.129003,-52.847434,-0.123908,0,0,0,0,0,1,1,1,0
301,301,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.672869,-1.340615,0.000000,-82.398280,-15105.650105,-1513890.385081,-21.257195,-70.507458,1.095535,0.882421,-1.377020,-0.008345,-67559.054843,-63883.784947,-35000000.000000,36.250000,9.900000,1.142750,0.213074,65.474724,12.208244,62.769531,62.769531,3.179153,-28.686732,-52.621681,-0.115631,0,0,0,0,0,1,1,1,0
302,302,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.678146,-1.337953,0.000000,-72.945678,-15014.906262,-1507959.219039,-21.128987,-70.343698,1.087190,0.881682,-1.381307,-0.010536,-17142.509806,-25089.621501,-35000000.000000,36.250000,9.900000,1.142750,0.213074,65.474726,12.208248,62.291418,62.291418,3.185398,-36.218497,-52.269531,-0.107977,0,0,0,0,0,1,1,1,0
303,303,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.686356,-1.333760,0.000000,-60.717310,-14923.329115,-1502926.759348,-20.996071,-70.192880,1.076655,0.884152,-1.383825,-0.012719,33114.020804,14978.113983,-35000000.000000,36.250000,9.900000,1.142750,0.213074,65.474727,12.208251,61.687777,61.687777,3.192107,-43.724297,-51.791418,-0.101029,0,0,0,0,0,1,1,1,0
304,304,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.697462,-1.327986,0.000000,-45.786160,-14831.637765,-1498842.680333,-20.858370,-70.055005,1.063936,0.889837,-1.384536,-0.014895,82983.983576,56633.989629,-35000000.000000,36.250000,9.900000,1.142750,0.213074,65.474728,12.208254,60.959039,60.959039,3.199234,-51.203995,-51.187777,-0.094862,0,0,0,0,0,1,1,1,0
305,305,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.711414,-1.320564,0.000000,-28.219589,-14740.573601,-1495760.213270,-20.715828,-69.930070,1.049041,0.898726,-1.383390,-0.017063,132228.139064,100204.851630,-35000000.000000,36.250000,9.900000,1.142750,0.213074,65.474729,12.208257,60.105639,60.105639,3.206740,-58.657312,-50.459039,-0.089544,0,0,0,0,0,1,1,1,0
306,306,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.728152,-1.311409,0.000000,-8.075838,-14650.905351,-1493737.192188,-20.568411,-69.818067,1.031979,0.910792,-1.380319,-0.019223,180591.564260,146024.539818,-35000000.000000,36.250000,9.900000,1.142750,0.213074,65.474731,12.208259,59.128017,59.128017,3.214594,-66.083829,-49.605639,-0.085139,0,0,0,0,0,1,1,1,0
307,307,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.747604,-1.300419,0.000000,13.272638,-14563.439256,-1492837.666563,-20.416095,-69.718999,1.012756,0.925991,-1.374917,-0.021190,227800.644427,194428.487724,-31930914.382812,36.250000,9.900000,1.142750,0.213074,65.474732,12.208261,58.026620,58.026620,3.222245,-72.847337,-48.628017,-0.081699,0,0,0,0,0,1,1,1,0
308,308,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.769682,-1.287474,0.000000,36.163575,-14479.036367,-1493134.317669,-20.259148,-69.632707,0.991565,0.944247,-1.367115,-0.022952,273560.290400,244896.092368,-28643390.439121,36.250000,9.900000,1.142750,0.213074,65.474733,12.208263,56.812497,56.812497,3.229711,-78.902959,-47.526620,-0.079105,0,0,0,0,0,1,1,1,0
309,309,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.794288,-1.272441,0.000000,61.331003,-14400.840315,-1494938.532386,-20.097833,-69.559031,0.968613,0.965466,-1.356859,-0.024511,317594.100374,297690.017587,-25412549.020341,36.250000,9.900000,1.142750,0.213074,65.474735,12.208265,55.497448,55.497448,3.237064,-84.262785,-46.312497,-0.077344,0,0,0,0,0,1,1,1,0
310,310,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.821071,-1.255326,0.000000,88.522828,-14330.362573,-1498291.999777,-19.932368,-69.497548,0.944102,0.989506,-1.344092,-0.025872,359244.880232,352704.898822,-22250262.937802,36.250000,9.900000,1.142750,0.213074,65.474736,12.208266,54.093068,54.093068,3.244361,-88.941371,-44.997448,-0.076518,0,0,0,0,0,1,1,1,0
311,311,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.849664,-1.236151,0.000000,117.496988,-14268.599963,-1503183.089354,-19.762926,-69.447585,0.918230,1.016182,-1.328760,-0.027040,397885.903902,409726.762117,-19167422.275153,36.250000,9.900000,1.142750,0.213074,65.474738,12.208267,52.610712,52.610712,3.251645,-92.955563,-43.593068,-0.076655,0,0,0,0,0,1,1,1,0
312,312,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.879706,-1.214956,0.000000,148.049406,-14216.047492,-1509559.474988,-19.589634,-69.408256,0.891190,1.045266,-1.310811,-0.028020,432966.624725,468462.628448,-16173940.996105,36.250000,9.900000,1.142750,0.213074,65.474739,12.208268,51.061453,51.061453,3.258945,-96.324317,-42.110712,-0.077700,0,0,0,0,0,1,1,1,0
313,313,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.910841,-1.191792,0.000000,180.007424,-14172.672556,-1517323.604304,-19.412574,-69.378500,0.863171,1.076492,-1.290203,-0.028818,464020.702373,528542.589503,-13278760.268766,36.250000,9.900000,1.142750,0.213074,65.474741,12.208269,49.456047,49.456047,3.266272,-99.068510,-40.561453,-0.079542,0,0,0,0,0,1,1,1,0
314,314,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.942730,-1.166731,0.000000,213.221013,-14137.918408,-1526330.474507,-19.231797,-69.357113,0.834353,1.109565,-1.266906,-0.029441,490672.625746,589526.300450,-10489854.914102,36.250000,9.900000,1.142750,0.213074,65.474743,12.208269,47.804906,47.804906,3.273624,-101.210771,-38.956047,-0.082038,0,0,0,0,0,1,1,1,0
315,315,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.975047,-1.139861,0.000000,247.553320,-14110.732832,-1536387.872941,-19.047324,-69.342784,0.804912,1.144159,-1.240907,-0.029896,512642.530032,650913.082934,-7814242.870051,36.250000,9.900000,1.142750,0.213074,65.474744,12.208269,46.118059,46.118059,3.280982,-102.775300,-37.304906,-0.085028,0,0,0,0,0,1,1,1,0
316,316,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.007486,-1.111293,0.000000,282.871391,-14089.622573,-1547259.440340,-18.859164,-69.334119,0.775016,1.179930,-1.212212,-0.030191,529748.880212,712154.787647,-5257997.654003,36.250000,9.900000,1.142750,0.213075,65.474746,12.208270,44.405138,44.405138,3.288312,-103.787697,-35.618059,-0.088359,0,0,0,0,0,1,1,1,0
317,317,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.039762,-1.081154,0.000000,319.037868,-14072.732531,-1558670.736090,-18.667322,-69.329668,0.744825,1.216521,-1.180850,-0.030332,541908.796349,772670.547894,-2826263.827824,36.250000,9.900000,1.142750,0.213075,65.474748,12.208270,42.675343,42.675343,3.295565,-104.274794,-33.905138,-0.091893,0,0,0,0,0,1,1,1,0
318,318,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.071615,-1.049591,0.000000,355.904312,-14057.947085,-1570318.278161,-18.471814,-69.327947,0.714493,1.253566,-1.146877,-0.030329,549135.919589,831862.569870,-523275.521430,36.250000,9.900000,1.142750,0.213075,65.474749,12.208270,40.937430,40.937430,3.302680,-104.264488,-32.175343,-0.095516,0,0,0,0,0,1,1,1,0
319,319,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.102810,-1.016765,0.000000,393.306717,-14043.009262,-1581881.294283,-18.272675,-69.327456,0.684164,1.290703,-1.110371,-0.030190,551535.848912,889132.151880,1647621.869430,36.250000,9.900000,1.142750,0.213075,65.474751,12.208270,39.199688,39.199688,3.309585,-103.785568,-30.437430,-0.099140,0,0,0,0,0,1,1,1,0
320,320,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.133138,-0.982852,0.000000,431.063568,-14025.651767,-1593035.660917,-18.069975,-69.326692,0.653974,1.327577,-1.071439,-0.029923,549299.305219,943895.200873,3683946.648709,36.250000,9.900000,1.142750,0.213075,65.474753,12.208270,37.469929,37.469929,3.316202,-102.867557,-28.699688,-0.102701,0,0,0,0,0,1,1,1,0
321,321,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.162422,-0.948038,0.000000,468.976596,-14003.732301,-1603469.241458,-17.863825,-69.324161,0.624051,1.363846,-1.030213,-0.029537,542693.291598,995596.615803,5584052.268882,36.250000,9.900000,1.142750,0.213075,65.474755,12.208270,35.755469,35.755469,3.322449,-101.540539,-26.969929,-0.106165,0,0,0,0,0,1,1,1,0
322,322,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.190509,-0.912517,0.000000,506.834132,-13975.364318,-1612897.598895,-17.654386,-69.318388,0.594514,1.399193,-0.986851,-0.029041,532050.608966,1043723.027001,7347095.104151,36.250000,9.900000,1.142750,0.213075,65.474757,12.208270,34.063127,34.063127,3.328242,-99.834995,-25.255469,-0.109519,0,0,0,0,0,1,1,1,0
323,323,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.217277,-0.876491,0.000000,544.416708,-13939.033831,-1621078.895408,-17.441870,-69.307921,0.565473,1.433324,-0.941530,-0.028444,517758.150114,1087813.511671,8972998.451267,36.250000,9.900000,1.142750,0.213075,65.474759,12.208270,32.399210,32.399210,3.333506,-97.781633,-23.563127,-0.112773,0,0,0,0,0,1,1,1,0
324,324,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.242631,-0.840159,0.000000,581.504320,-13893.693180,-1627826.747598,-17.226546,-69.291336,0.537029,1.465979,-0.894450,-0.027754,500244.430336,1127468.039909,10462412.760391,36.250000,9.900000,1.142750,0.213075,65.474761,12.208271,30.769517,30.769517,3.338173,-95.411223,-21.899210,-0.115962,0,0,0,0,0,1,1,1,0
325,325,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.266503,-0.803723,0.000000,617.884575,-13838.824255,-1633019.913232,-17.008735,-69.267242,0.509275,1.496934,-0.845826,-0.026981,479966.819747,1162353.536068,11816672.225856,36.250000,9.900000,1.142750,0.213075,65.474762,12.208271,29.179330,29.179330,3.342188,-92.754430,-20.269517,-0.119139,0,0,0,0,0,1,1,1,0
326,326,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.288848,-0.767379,0.000000,653.360864,-13774.466217,-1636607.949868,-16.788809,-69.234283,0.482294,1.526003,-0.795888,-0.026134,457398.923456,1192207.560278,13037748.011210,36.250000,9.900000,1.142750,0.213075,65.474764,12.208272,27.633422,27.633422,3.345515,-89.841646,-18.679330,-0.122382,0,0,0,0,0,1,1,1,0
327,327,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.309647,-0.731317,0.000000,687.759695,-13701.206183,-1638612.380474,-16.567184,-69.191140,0.456160,1.553038,-0.745518,-0.025223,433018.515019,1200000.000000,14128198.531919,36.250000,9.900000,1.142750,0.213075,65.474766,12.208273,26.136062,26.136062,3.348678,-86.708960,-17.133422,-0.125786,0,0,0,0,0,1,1,1,0
328,328,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.328900,-0.695719,0.000000,720.936487,-13620.135055,-1639123.368340,-16.344027,-69.137112,0.430938,1.577961,-0.695054,-0.024256,407296.371092,1200000.000000,15092899.594454,36.250000,9.900000,1.142750,0.213075,65.474768,12.208274,24.690912,24.690912,3.351687,-83.385973,-15.636062,-0.129604,0,0,0,0,0,1,1,1,0
329,329,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.346626,-0.660756,0.000000,752.698250,-13528.608725,-1637827.474974,-16.119515,-69.071640,0.406682,1.600729,-0.644536,-0.023242,380646.918882,1200000.000000,15935625.636387,36.250000,9.900000,1.142750,0.213075,65.474770,12.208275,23.301146,23.301146,3.354334,-79.898499,-14.190912,-0.133864,0,0,0,0,0,1,1,1,0
330,330,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.362862,-0.626584,0.000000,782.935510,-13427.767011,-1634838.374838,-15.893947,-68.994036,0.383440,1.621325,-0.594001,-0.022187,353461.467253,1200000.000000,16659690.351022,36.250000,9.900000,1.142750,0.213075,65.474772,12.208277,21.969504,21.969504,3.356459,-76.271695,-12.801146,-0.138544,0,0,0,0,0,1,1,1,0
331,331,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.377658,-0.593346,0.000000,811.610541,-13320.915227,-1630524.827723,-15.667729,-68.903485,0.361254,1.639760,-0.543488,-0.021098,326117.250743,1200000.000000,17268777.607124,36.250000,9.900000,1.142750,0.213075,65.474774,12.208279,20.698309,20.698309,3.357955,-72.530027,-11.469504,-0.143669,0,0,0,0,0,1,1,1,0
332,332,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.391075,-0.561170,0.000000,838.724944,-13211.527793,-1625289.519188,-15.441345,-68.799047,0.340156,1.656065,-0.493031,-0.019983,298968.786237,1200000.000000,17766917.540727,36.250000,9.900000,1.142750,0.213075,65.474777,12.208281,19.489476,19.489476,3.358765,-68.697192,-10.198309,-0.149313,0,0,0,0,0,1,1,1,0
333,333,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.403182,-0.530171,0.000000,864.315061,-13103.130185,-1619553.930973,-15.215342,-68.679665,0.320172,1.670299,-0.442664,-0.018848,272341.591643,1200000.000000,18158448.876168,36.250000,9.900000,1.142750,0.213075,65.474779,12.208284,18.344522,18.344522,3.358888,-64.796043,-8.989476,-0.155596,0,0,0,0,0,1,1,1,0
334,334,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.414054,-0.500451,0.000000,888.446019,-12999.190648,-1613743.840883,-14.990307,-68.544167,0.301324,1.682541,-0.392419,-0.017700,246527.081190,1200000.000000,18447980.672678,36.250000,9.900000,1.142750,0.213075,65.474781,12.208287,17.264588,17.264588,3.358373,-60.848518,-7.844522,-0.162680,0,0,0,0,0,1,1,1,0
335,335,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.423772,-0.472095,0.000000,911.204899,-12903.026857,-1608276.218253,-14.766844,-68.391282,0.283624,1.692890,-0.342323,-0.016544,221778.653574,1200000.000000,18640353.928408,36.250000,9.900000,1.142751,0.213075,65.474783,12.208290,16.250446,16.250446,3.357320,-56.875579,-6.764588,-0.170757,0,0,0,0,0,1,1,1,0
336,336,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.432417,-0.445177,0.000000,932.693602,-12817.731276,-1603548.135571,-14.545559,-68.219647,0.267079,1.701466,-0.292400,-0.015387,198308.966314,1200000.000000,18740603.529302,36.250000,9.900000,1.142751,0.213075,65.474785,12.208294,15.302520,15.302520,3.355868,-52.897156,-5.750446,-0.180046,0,0,0,0,0,1,1,1,0
337,337,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.440072,-0.419755,0.000000,953.021935,-12746.116638,-1599928.030438,-14.327043,-68.027822,0.251692,1.708401,-0.242672,-0.014234,176288.355416,1200000.000000,18753921.057853,36.250000,9.900000,1.142751,0.213075,65.474787,12.208298,14.420901,14.420901,3.354202,-48.932099,-4.802520,-0.190768,0,0,0,0,0,1,1,1,0
338,338,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.446819,-0.395873,0.000000,972.301320,-12690.680941,-1597749.386276,-14.111856,-67.814302,0.237458,1.713843,-0.193291,-0.013090,155844.331620,1196461.552588,18685618.967736,36.250000,9.900000,1.142751,0.213075,65.474788,12.208302,13.605366,13.605366,3.352565,-44.999429,-3.920901,-0.203144,0,0,0,0,0,1,1,1,0
339,339,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.452739,-0.373565,0.000000,990.639405,-12653.589871,-1597306.686276,-13.900485,-67.577666,0.224369,1.717950,-0.145476,-0.011963,137062.063057,1161441.367710,18541471.079621,36.250000,9.900000,1.142751,0.213075,65.474790,12.208308,12.855375,12.855375,3.351379,-41.127035,-3.105366,-0.217292,0,0,0,0,0,1,1,1,0
340,340,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.457908,-0.352850,0.000000,1008.111805,-12635.773205,-1598748.710387,-13.693100,-67.317633,0.212405,1.720909,-0.099343,-0.010859,119981.325086,1123639.564378,18330248.167507,36.250000,9.900000,1.142751,0.213075,65.474792,12.208313,12.169925,12.169925,3.350749,-37.329859,-2.355375,-0.232604,0,0,0,0,0,1,1,1,0
341,341,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.462402,-0.333736,0.000000,1024.587257,-12630.670800,-1601347.540016,-13.489815,-67.034011,0.201546,1.722904,-0.054991,-0.009780,104568.818777,1083359.467387,18057563.649775,36.250000,9.900000,1.142751,0.213075,65.474794,12.208319,11.547761,11.547761,3.350763,-33.621315,-1.669925,-0.248950,0,0,0,0,0,1,1,1,0
342,342,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466290,-0.316218,0.000000,1040.099429,-12638.530436,-1605157.619367,-13.290689,-66.726702,0.191766,1.724110,-0.012505,-0.008731,90767.658806,1040914.141393,17728911.336964,36.250000,9.900000,1.142751,0.213075,65.474796,12.208326,10.987405,10.987405,3.351490,-30.013502,-1.047761,-0.266183,0,0,0,0,0,1,1,1,0
343,343,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.469637,-0.300277,0.000000,1054.674516,-12659.382014,-1610204.877606,-13.095729,-66.395705,0.183036,1.724696,0.028043,-0.007714,78499.101464,996610.953739,17349695.728002,36.250000,9.900000,1.142751,0.213076,65.474798,12.208333,10.487180,10.487180,3.352984,-26.517245,-0.487405,-0.284147,0,0,0,0,0,1,1,1,0
344,344,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.472504,-0.285890,0.000000,1068.331384,-12693.059154,-1616489.126875,-12.904890,-66.041113,0.175322,1.724818,0.066597,-0.006732,67666.710963,950749.229009,16925215.810510,36.250000,9.900000,1.142751,0.213076,65.474799,12.208341,10.045226,10.045226,3.355275,-23.142140,0.012820,-0.302684,0,0,0,0,0,1,1,1,0
345,345,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.474943,-0.273023,0.000000,1081.082282,-12739.219985,-1623986.561298,-12.718084,-65.663115,0.168590,1.724619,0.103112,-0.005788,58160.430219,903618.583409,16460650.673487,36.250000,9.900000,1.142751,0.213076,65.474801,12.208349,9.659524,9.659524,3.358378,-19.896603,0.454774,-0.321639,0,0,0,0,0,1,1,1,0
346,346,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.477006,-0.261638,0.000000,1092.933827,-12797.367591,-1632652.337488,-12.535184,-65.261988,0.162803,1.724230,0.137556,-0.004883,49860.445803,855497.665311,15961046.538186,36.250000,9.900000,1.142751,0.213076,65.474803,12.208358,9.327914,9.327914,3.362284,-16.787916,0.840476,-0.340858,0,0,0,0,0,1,1,1,0
347,347,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.478733,-0.251689,0.000000,1103.888187,-12866.869749,-1642423.163449,-12.356024,-64.838098,0.157919,1.723766,0.169906,-0.004021,42640.789439,806653.235768,15431304.895430,36.250000,9.900000,1.142751,0.213076,65.474804,12.208367,9.048115,9.048115,3.366971,-13.822273,1.172086,-0.360196,0,0,0,0,0,1,1,1,0
348,348,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.480165,-0.243127,0.000000,1113.944360,-12946.977758,-1653219.847875,-12.180410,-64.391896,0.153899,1.723326,0.200151,-0.003201,36372.633360,757339.525427,14876171.497280,36.250000,9.900000,1.142751,0.213076,65.474806,12.208376,8.817744,8.817744,3.372396,-11.004828,1.451885,-0.379518,0,0,0,0,0,1,1,1,0
