Time,StepCount,look_ahead_distance_meter,prev_wp_x,prev_wp_y,next_wp_x,next_wp_y,os_x,os_y,final_heading_rad,chi_desired_rad,chi_desired_deg,last_wp_active
3,3,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-139.918942,-189.939869,0.000000,0.685825,39.294896,0
4,4,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-139.928562,-189.807286,0.000000,0.683651,39.170329,0
5,5,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-140.004452,-189.630784,0.000000,0.679958,38.958726,0
6,6,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-140.140421,-189.416371,0.000000,0.674917,38.669922,0
7,7,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-140.333942,-189.170815,0.000000,0.668667,38.311786,0
8,8,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-140.582845,-188.900012,0.000000,0.661326,37.891183,0
9,9,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-140.885266,-188.609114,0.000000,0.653000,37.414132,0
10,10,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-141.239604,-188.302653,0.000000,0.643781,36.885955,0
11,11,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-141.644522,-187.984605,0.000000,0.633752,36.311333,0
12,12,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-142.100920,-187.655552,0.000000,0.622915,35.690376,0
13,13,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-142.609689,-187.316058,0.000000,0.611271,35.023261,0
14,14,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.021712,-186.966625,0.000000,0.600712,34.418242,0
15,15,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.338076,-186.607813,0.000000,0.591228,33.874856,0
16,16,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.559872,-186.240323,0.000000,0.582813,33.392720,0
17,17,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.689947,-185.862404,0.000000,0.575401,32.968028,0
18,18,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.731873,-185.471351,0.000000,0.568901,32.595630,0
19,19,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.688941,-185.064921,0.000000,0.563236,32.271019,0
20,20,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.567138,-184.643295,0.000000,0.558329,31.989903,0
21,21,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.374251,-184.208387,0.000000,0.554112,31.748253,0
22,22,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-143.117262,-183.762006,0.000000,0.550521,31.542548,0
23,23,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-142.802434,-183.305843,0.000000,0.547505,31.369704,0
24,24,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-142.435387,-182.841470,0.000000,0.545014,31.227012,0
25,25,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-142.021162,-182.370338,0.000000,0.543008,31.112087,0
26,26,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-141.564289,-181.893770,0.000000,0.541450,31.022811,0
27,27,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-141.068839,-181.412964,0.000000,0.540307,30.957300,0
28,28,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-140.538469,-180.928991,0.000000,0.539549,30.913862,0
29,29,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-139.976474,-180.442803,0.000000,0.539149,30.890969,0
30,30,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-139.385818,-179.955228,0.000000,0.539084,30.887227,0
31,31,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-138.769175,-179.466982,0.000000,0.539330,30.901358,0
32,32,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-138.128957,-178.978670,0.000000,0.539868,30.932178,0
33,33,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-137.467342,-178.490793,0.000000,0.540678,30.978581,0
34,34,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-136.786299,-178.003751,0.000000,0.541742,31.039527,0
35,35,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-136.087611,-177.517855,0.000000,0.543042,31.114033,0
36,36,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-135.372893,-177.033331,0.000000,0.544563,31.201161,0
37,37,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-134.643610,-176.550326,0.000000,0.546288,31.300011,0
38,38,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-133.901093,-176.068914,0.000000,0.548203,31.409719,0
39,39,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-133.146552,-175.589106,0.000000,0.550293,31.529447,0
40,40,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-132.381089,-175.110855,0.000000,0.552543,31.658385,0
41,41,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-131.605710,-174.634062,0.000000,0.554940,31.795745,0
42,42,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-130.821333,-174.158583,0.000000,0.557471,31.940760,0
43,43,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-130.028797,-173.684234,0.000000,0.560123,32.092684,0
44,44,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-129.228872,-173.210798,0.000000,0.562882,32.250788,0
45,45,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-128.422265,-172.738030,0.000000,0.565737,32.414363,0
46,46,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-127.609624,-172.265661,0.000000,0.568676,32.582720,0
47,47,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-126.791547,-171.793407,0.000000,0.571686,32.755185,0
48,48,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-125.968586,-171.320966,0.000000,0.574756,32.931107,0
49,49,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-125.141251,-170.848031,0.000000,0.577876,33.109854,0
50,50,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-124.310014,-170.374286,0.000000,0.581034,33.290812,0
51,51,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-123.475312,-169.899416,0.000000,0.584221,33.473390,0
52,52,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-122.637552,-169.423106,0.000000,0.587426,33.657020,0
53,53,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-121.797113,-168.945046,0.000000,0.590640,33.841155,0
54,54,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-120.954347,-168.464933,0.000000,0.593853,34.025271,0
55,55,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-120.109584,-167.982473,0.000000,0.597057,34.208868,0
56,56,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-119.263132,-167.497385,0.000000,0.600244,34.391474,0
57,57,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-118.415278,-167.009400,0.000000,0.603406,34.572638,0
58,58,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-117.566293,-166.518266,0.000000,0.606536,34.751937,0
59,59,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-116.716428,-166.023747,0.000000,0.609626,34.928974,0
60,60,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-115.865920,-165.525623,0.000000,0.612670,35.103380,0
61,61,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-115.014990,-165.023695,0.000000,0.615662,35.274810,0
62,62,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-114.163847,-164.517784,0.000000,0.618596,35.442950,0
63,63,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-113.312683,-164.007727,0.000000,0.621468,35.607509,0
64,64,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-112.461681,-163.493386,0.000000,0.624273,35.768227,0
65,65,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-111.611010,-162.974640,0.000000,0.627007,35.924868,0
66,66,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-110.760827,-162.451391,0.000000,0.629666,36.077225,0
67,67,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-109.911278,-161.923560,0.000000,0.632248,36.225117,0
68,68,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-109.062499,-161.391088,0.000000,0.634748,36.368387,0
69,69,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-108.214614,-160.853937,0.000000,0.637166,36.506906,0
70,70,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-107.367738,-160.312086,0.000000,0.639499,36.640568,0
71,71,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-106.521976,-159.765536,0.000000,0.641745,36.769293,0
72,72,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-105.677422,-159.214303,0.000000,0.643905,36.893022,0
73,73,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-104.834161,-158.658422,0.000000,0.645976,37.011720,0
74,74,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-103.992269,-158.097943,0.000000,0.647960,37.125374,0
75,75,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-103.151814,-157.532932,0.000000,0.649856,37.233989,0
76,76,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-102.312853,-156.963470,0.000000,0.651664,37.337593,0
77,77,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-101.475437,-156.389650,0.000000,0.653385,37.436230,0
78,78,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-100.639607,-155.811580,0.000000,0.655021,37.529962,0
79,79,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-99.805397,-155.229378,0.000000,0.656573,37.618866,0
80,80,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-98.972832,-154.643171,0.000000,0.658042,37.703037,0
81,81,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-98.141933,-154.053098,0.000000,0.659430,37.782580,0
82,82,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-97.312709,-153.459304,0.000000,0.660740,37.857616,0
83,83,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-96.485167,-152.861942,0.000000,0.661973,37.928276,0
84,84,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-95.659306,-152.261173,0.000000,0.663133,37.994700,0
85,85,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-94.835117,-151.657160,0.000000,0.664221,38.057038,0
86,86,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-94.012589,-151.050071,0.000000,0.665240,38.115449,0
87,87,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-93.191703,-150.440079,0.000000,0.666194,38.170097,0
88,88,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-92.372436,-149.827358,0.000000,0.667085,38.221152,0
89,89,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-91.554761,-149.212082,0.000000,0.667916,38.268789,0
90,90,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-90.738646,-148.594427,0.000000,0.668691,38.313187,0
91,91,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-89.924057,-147.974568,0.000000,0.669413,38.354526,0
92,92,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-89.110953,-147.352679,0.000000,0.670084,38.392987,0
93,93,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-88.299295,-146.728933,0.000000,0.670708,38.428754,0
94,94,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-87.489037,-146.103498,0.000000,0.671289,38.462008,0
95,95,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-86.680133,-145.476541,0.000000,0.671828,38.492930,0
96,96,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-85.872535,-144.848223,0.000000,0.672330,38.521700,0
97,97,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-85.066193,-144.218704,0.000000,0.672798,38.548492,0
98,98,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-84.261056,-143.588135,0.000000,0.673234,38.573481,0
99,99,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-83.457071,-142.956664,0.000000,0.673642,38.596833,0
100,100,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-82.654186,-142.324434,0.000000,0.674024,38.618715,0
101,101,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-81.852349,-141.691580,0.000000,0.674383,38.639283,0
102,102,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-81.051505,-141.058231,0.000000,0.674721,38.658692,0
103,103,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-80.251603,-140.424511,0.000000,0.675043,38.677089,0
104,104,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-79.452589,-139.790536,0.000000,0.675348,38.694615,0
105,105,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-78.654413,-139.156414,0.000000,0.675641,38.711403,0
106,106,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-77.857023,-138.522247,0.000000,0.675924,38.727581,0
107,107,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-77.060369,-137.888131,0.000000,0.676198,38.743270,0
108,108,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-76.264403,-137.254153,0.000000,0.676465,38.758582,0
109,109,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-75.469078,-136.620392,0.000000,0.676727,38.773623,0
110,110,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-74.674348,-135.986923,0.000000,0.676987,38.788490,0
111,111,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-73.880168,-135.353812,0.000000,0.677245,38.803275,0
112,112,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-73.086497,-134.721116,0.000000,0.677503,38.818060,0
113,113,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-72.293294,-134.088889,0.000000,0.677762,38.832921,0
114,114,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-71.500521,-133.457176,0.000000,0.678024,38.847926,0
115,115,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-70.708140,-132.826015,0.000000,0.678290,38.863136,0
116,116,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-69.916116,-132.195439,0.000000,0.678560,38.878605,0
117,117,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-69.124418,-131.565474,0.000000,0.678835,38.894381,0
118,118,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-68.333015,-130.936141,0.000000,0.679116,38.910502,0
119,119,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-67.541877,-130.307453,0.000000,0.679404,38.927004,0
120,120,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-66.750979,-129.679421,0.000000,0.679699,38.943913,0
121,121,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-65.960296,-129.052048,0.000000,0.680002,38.961250,0
122,122,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-65.169805,-128.425333,0.000000,0.680312,38.979032,0
123,123,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-64.379486,-127.799271,0.000000,0.680631,38.997269,0
124,124,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-63.589320,-127.173853,0.000000,0.680957,39.015965,0
125,125,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-62.799291,-126.549065,0.000000,0.681291,39.035121,0
126,126,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-62.009383,-125.924889,0.000000,0.681634,39.054731,0
127,127,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-61.219585,-125.301305,0.000000,0.681984,39.074788,0
128,128,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-60.429884,-124.678290,0.000000,0.682341,39.095278,0
129,129,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-59.640271,-124.055817,0.000000,0.682706,39.116185,0
130,130,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-58.850738,-123.433857,0.000000,0.683078,39.137490,0
131,131,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-58.061278,-122.812380,0.000000,0.683456,39.159169,0
132,132,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-57.271887,-122.191352,0.000000,0.683841,39.181197,0
133,133,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-56.482561,-121.570740,0.000000,0.684231,39.203547,0
134,134,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-55.693298,-120.950508,0.000000,0.684626,39.226189,0
135,135,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-54.904095,-120.330620,0.000000,0.685026,39.249091,0
136,136,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-54.114954,-119.711037,0.000000,0.685430,39.272219,0
137,137,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-53.325875,-119.091723,0.000000,0.685837,39.295540,0
138,138,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-52.536861,-118.472638,0.000000,0.686246,39.319019,0
139,139,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-51.747913,-117.853746,0.000000,0.686658,39.342619,0
140,140,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-50.959037,-117.235007,0.000000,0.687072,39.366304,0
141,141,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-50.170235,-116.616385,0.000000,0.687486,39.390038,0
142,142,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-49.381514,-115.997842,0.000000,0.687900,39.413784,0
143,143,50.000000,-140.000000,-190.000000,-30.000000,-100.000000,-48.592878,-115.379342,0.000000,0.688314,39.437506,0
144,144,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-47.804334,-114.760849,0.000000,0.972808,55.737770,0
145,145,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-47.015888,-114.142330,0.000000,0.982407,56.287758,0
146,146,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-46.279664,-113.564983,0.000000,0.991407,56.803423,0
147,147,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-45.596475,-113.029447,0.000000,0.999789,57.283713,0
148,148,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-44.962530,-112.530973,0.000000,1.007581,57.730144,0
149,149,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-44.373621,-112.062389,0.000000,1.014800,58.143739,0
150,150,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-43.825871,-111.617572,0.000000,1.021466,58.525665,0
151,151,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-43.315729,-111.191320,0.000000,1.027601,58.877190,0
152,152,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-42.839953,-110.779239,0.000000,1.033229,59.199634,0
153,153,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-42.395601,-110.377644,0.000000,1.038372,59.494346,0
154,154,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-41.980001,-109.983470,0.000000,1.043056,59.762678,0
155,155,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-41.590734,-109.594197,0.000000,1.047302,60.005976,0
156,156,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-41.225611,-109.207777,0.000000,1.051134,60.225568,0
157,157,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-40.882650,-108.822579,0.000000,1.054576,60.422758,0
158,158,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-40.560051,-108.437328,0.000000,1.057649,60.598825,0
159,159,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-40.256179,-108.051065,0.000000,1.060375,60.755021,0
160,160,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-39.969547,-107.663097,0.000000,1.062776,60.892569,0
161,161,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-39.698792,-107.272965,0.000000,1.064872,61.012665,0
162,162,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-39.442667,-106.880407,0.000000,1.066684,61.116479,0
163,163,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-39.200022,-106.485329,0.000000,1.068231,61.205153,0
164,164,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-38.969796,-106.087778,0.000000,1.069534,61.279801,0
165,165,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-38.751004,-105.687919,0.000000,1.070611,61.341513,0
166,166,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-38.542732,-105.286014,0.000000,1.071481,61.391346,0
167,167,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-38.344125,-104.882400,0.000000,1.072162,61.430332,0
168,168,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-38.154385,-104.477478,0.000000,1.072670,61.459471,0
169,169,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-37.972763,-104.071693,0.000000,1.073024,61.479731,0
170,170,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-37.798558,-103.665522,0.000000,1.073239,61.492048,0
171,171,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-37.631111,-103.259468,0.000000,1.073331,61.497322,0
172,172,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-37.469804,-102.854042,0.000000,1.073315,61.496415,0
173,173,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-37.314057,-102.449759,0.000000,1.073206,61.490154,0
174,174,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-37.163325,-102.047131,0.000000,1.073017,61.479325,0
175,175,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-37.017100,-101.646658,0.000000,1.072761,61.464671,0
176,176,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-36.874906,-101.248823,0.000000,1.072451,61.446896,0
177,177,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-36.736300,-100.854091,0.000000,1.072097,61.426661,0
178,178,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-36.600869,-100.462899,0.000000,1.071712,61.404581,0
179,179,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-36.468233,-100.075659,0.000000,1.071305,61.381231,0
180,180,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-36.338037,-99.692751,0.000000,1.070884,61.357140,0
181,181,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-36.209959,-99.314524,0.000000,1.070459,61.332795,0
182,182,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-36.083699,-98.941293,0.000000,1.070038,61.308640,0
183,183,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-35.958987,-98.573338,0.000000,1.069626,61.285078,0
184,184,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-35.835576,-98.210905,0.000000,1.069232,61.262471,0
185,185,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-35.713241,-97.854204,0.000000,1.068860,61.241140,0
186,186,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-35.591783,-97.503410,0.000000,1.068514,61.221370,0
187,187,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-35.471021,-97.158666,0.000000,1.068201,61.203408,0
188,188,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-35.350793,-96.820076,0.000000,1.067923,61.187468,0
189,189,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-35.230958,-96.487717,0.000000,1.067683,61.173729,0
190,190,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-35.111390,-96.161629,0.000000,1.067484,61.162340,0
191,191,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-34.991980,-95.841827,0.000000,1.067329,61.153422,0
192,192,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-34.872630,-95.528291,0.000000,1.067218,61.147066,0
193,193,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-34.753260,-95.220980,0.000000,1.067153,61.143341,0
194,194,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-34.633799,-94.919821,0.000000,1.067134,61.142291,0
195,195,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-34.514187,-94.624723,0.000000,1.067163,61.143939,0
196,196,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-34.394373,-94.335569,0.000000,1.067239,61.148290,0
